"BIOCHEMICAL" "logFC" "P.Value" "adj.P.Val" "Comp"
"TNF1" "TNF" -1.94361545454545 0.00428818292008323 0.0182785597914236 "C1-Ctrl"
"CD401" "CD40" -1.20602181818182 0.00440846014428232 0.0182785597914236 "C1-Ctrl"
"CXCL101" "CXCL10" -3.28118 0.00456963994785589 0.0182785597914236 "C1-Ctrl"
"CXCL111" "CXCL11" -1.65476909090909 0.00525532126182364 0.0201453981703239 "C1-Ctrl"
"IL12RB11" "IL12RB1" -0.298286363636364 0.00963958818916268 0.0354736845361187 "C1-Ctrl"
"MCP.21" "MCP.2" -2.53077818181818 0.0101519624393679 0.0359223286316094 "C1-Ctrl"
"NOS31" "NOS3" -0.515076363636364 0.0105472505934726 0.0359387797999807 "C1-Ctrl"
"CCL41" "CCL4" -1.71250909090909 0.0119768323101814 0.0382716490039827 "C1-Ctrl"
"CASP.81" "CASP.8" -0.35912 0.0120638893599511 0.0382716490039827 "C1-Ctrl"
"IL131" "IL13" -1.27929818181818 0.0127259091529379 0.0390261214023429 "C1-Ctrl"
"CCL171" "CCL17" -1.80448363636364 0.0142495006362911 0.0422888405980252 "C1-Ctrl"
"CD41" "CD4" -1.01818909090909 0.0164855304900558 0.0460273624448779 "C1-Ctrl"
"CCL231" "CCL23" -2.31524090909091 0.0166343257391362 0.0460273624448779 "C1-Ctrl"
"IL51" "IL5" -0.396877272727273 0.0170101122078897 0.0460273624448779 "C1-Ctrl"
"LAP.TGF.beta.11" "LAP.TGF.beta.1" -1.06978545454546 0.0178151522043241 0.0468284000799375 "C1-Ctrl"
"CD271" "CD27" -0.367837272727273 0.0202321526727537 0.0517043901637038 "C1-Ctrl"
"CD2441" "CD244" -0.406499090909092 0.0220831603999442 0.054027792167879 "C1-Ctrl"
"Gal.11" "Gal.1" -0.462647272727273 0.0223158271997761 0.054027792167879 "C1-Ctrl"
"MMP71" "MMP7" -2.03522454545455 0.0244419374061743 0.0566545338888343 "C1-Ctrl"
"MCP.41" "MCP.4" -2.29879454545454 0.0246324060386236 0.0566545338888343 "C1-Ctrl"
"CCL31" "CCL3" -1.51013454545454 0.0352723302502835 0.0791476678786849 "C1-Ctrl"
"CD51" "CD5" -0.829402727272728 0.0375824398629369 0.0810615910644072 "C1-Ctrl"
"IL61" "IL6" -2.20391181818182 0.0378874827801034 0.0810615910644072 "C1-Ctrl"
"PD.L21" "PD.L2" -0.210199090909091 0.0421902677720107 0.0863466445744217 "C1-Ctrl"
"CCL201" "CCL20" -1.52101363636364 0.0422347718027063 0.0863466445744217 "C1-Ctrl"
"IL81" "IL8" -1.11842272727273 0.0445925946212234 0.0891851892424469 "C1-Ctrl"
"CXCL132" "CXCL13" -4.80073727272727 6.40173476244094e-07 5.88959598144566e-05 "C2-Ctrl"
"EGF2" "EGF" -1.02681090909091 2.68765814029075e-05 0.000583543698732308 "C2-Ctrl"
"TNFRSF42" "TNFRSF4" -2.06982090909091 3.39456043448539e-05 0.000583543698732308 "C2-Ctrl"
"PDGF.subunit.B2" "PDGF.subunit.B" -1.57529181818182 3.54074064324609e-05 0.000583543698732308 "C2-Ctrl"
"TNFRSF92" "TNFRSF9" -1.97323363636364 3.69676561717247e-05 0.000583543698732308 "C2-Ctrl"
"IFN.gamma2" "IFN.gamma" -4.54735181818182 3.80571977434114e-05 0.000583543698732308 "C2-Ctrl"
"CCL192" "CCL19" -1.23312454545455 7.7764418246685e-05 0.000927898031432988 "C2-Ctrl"
"IL152" "IL15" -1.23346454545455 8.06867853419989e-05 0.000927898031432988 "C2-Ctrl"
"ANGPT12" "ANGPT1" -0.774934545454546 0.000130855302249368 0.00132040753788581 "C2-Ctrl"
"TNF2" "TNF" -2.7226 0.000148625929787366 0.00132040753788581 "C2-Ctrl"
"FASLG2" "FASLG" -1.46277909090909 0.000157874814312433 0.00132040753788581 "C2-Ctrl"
"PD.L12" "PD.L1" -1.45429363636364 0.000231048969158996 0.00177137543021897 "C2-Ctrl"
"CCL202" "CCL20" -2.91679181818182 0.000302966780617945 0.00214407260129622 "C2-Ctrl"
"CD702" "CD70" -0.787032727272727 0.000402245978037414 0.00264333071281729 "C2-Ctrl"
"PDCD12" "PDCD1" -0.956049090909092 0.000469528096861894 0.00277423714104073 "C2-Ctrl"
"IL102" "IL10" -1.97193727272727 0.000496726681403641 0.00277423714104073 "C2-Ctrl"
"LAG32" "LAG3" -1.20982181818182 0.000512630776061874 0.00277423714104073 "C2-Ctrl"
"CXCL112" "CXCL11" -2.02760727272727 0.00088018959201724 0.00430215901308767 "C2-Ctrl"
"CCL172" "CCL17" -2.55322636363637 0.000888489361398541 0.00430215901308767 "C2-Ctrl"
"IL132" "IL13" -1.75002272727273 0.00103868572738695 0.00477795434597997 "C2-Ctrl"
"GZMB2" "GZMB" -2.29731818181818 0.001114382767342 0.00488205783787924 "C2-Ctrl"
"CD402" "CD40" -1.40344272727272 0.0011702877493114 0.00489393058802948 "C2-Ctrl"
"CD40.L2" "CD40.L" -0.620271818181818 0.00136933239009699 0.00547732956038798 "C2-Ctrl"
"CXCL92" "CXCL9" -3.21920363636364 0.00149039186297006 0.00571316880805191 "C2-Ctrl"
"Gal.12" "Gal.1" -0.662228181818182 0.00166082098598258 0.00611182122841588 "C2-Ctrl"
"CCL42" "CCL4" -2.18889272727272 0.00180431721047894 0.00638450705246395 "C2-Ctrl"
"CD832" "CD83" -0.610612727272727 0.00220667195005023 0.0075190303483193 "C2-Ctrl"
"CCL32" "CCL3" -2.22361545454546 0.00282711765747655 0.0092891008745658 "C2-Ctrl"
"IL12RB12" "IL12RB1" -0.343912727272727 0.00331783912132964 0.0105255585918044 "C2-Ctrl"
"CXCL102" "CXCL10" -3.32598727272727 0.00410554126677924 0.0125903265514563 "C2-Ctrl"
"CD52" "CD5" -1.15495 0.00494467307536992 0.0146745136430333 "C2-Ctrl"
"CD272" "CD27" -0.448421818181819 0.00549473633977348 0.0157973669768488 "C2-Ctrl"
"IL82" "IL8" -1.57526363636363 0.00600640345965264 0.0167451247966074 "C2-Ctrl"
"CD42" "CD4" -1.16545545454545 0.00675446249286049 0.0182767808630343 "C2-Ctrl"
"CASP.82" "CASP.8" -0.385956363636364 0.00740004413420917 0.0193507215580204 "C2-Ctrl"
"KLRD12" "KLRD1" -0.310391818181819 0.00757202147922538 0.0193507215580204 "C2-Ctrl"
"LAP.TGF.beta.12" "LAP.TGF.beta.1" -1.19148181818182 0.00898847329557897 0.0223497173836018 "C2-Ctrl"
"MMP72" "MMP7" -2.34324363636364 0.0105013024806046 0.0254242060056744 "C2-Ctrl"
"MMP122" "MMP12" -2.69082272727273 0.0155296682046949 0.0353787199170769 "C2-Ctrl"
"MCP.22" "MCP.2" -2.36197272727273 0.0157468720506794 0.0353787199170769 "C2-Ctrl"
"PD.L22" "PD.L2" -0.25333 0.015766603441306 0.0353787199170769 "C2-Ctrl"
"TNFSF142" "TNFSF14" -1.38627181818182 0.0200158803692776 0.0438443093803223 "C2-Ctrl"
"ARG12" "ARG1" 0.2095 0.0286837086644513 0.0613697952820818 "C2-Ctrl"
"CCL232" "CCL23" -2.00973454545455 0.0355954043760436 0.0744267546044549 "C2-Ctrl"
"CD2442" "CD244" -0.3649 0.0383672627190652 0.0784397371145332 "C2-Ctrl"
"ADA2" "ADA" -0.486210000000001 0.0398363548738792 0.0796727097477584 "C2-Ctrl"
"IL122" "IL12" -0.455513636363637 0.046924239106632 0.0890928893816708 "C2-Ctrl"
"CSF.12" "CSF.1" -0.999100909090908 0.0469554034718738 0.0890928893816708 "C2-Ctrl"
"IL62" "IL6" -2.09771818181818 0.0474516476054551 0.0890928893816708 "C2-Ctrl"
"Gal.92" "Gal.9" -0.788851818181819 0.0500170417500388 0.0920313568200714 "C2-Ctrl"
