"","baseMean","LFC_2_Ctrl","lfcSE","stat","pvalue","FDR_2_Ctrl","Ensembl_ID","Gene_name"
"ENSG00000007314",17.231842548441,-0.890592631920858,0.256019542561196,-3.4786119177132,0.000504017923859693,0.00644432491743477,"ENSG00000007314","SCN4A"
"ENSG00000007341",271.20341138793,-0.210131266691887,0.0649896401403779,-3.23330405027637,0.00122367250128163,0.0123200116228512,"ENSG00000007341","ST7L"
"ENSG00000007402",669.935218059839,0.900703176417646,0.154689082421229,5.82266804043074,5.79155193849839e-09,8.01234127894418e-07,"ENSG00000007402","CACNA2D2"
"ENSG00000007968",305.987705330944,0.388948862032996,0.120057288575449,3.2396938715517,0.0011965809049329,0.0121747358739999,"ENSG00000007968","E2F2"
"ENSG00000008056",13.5573134346502,-0.676067956002759,0.276863993431581,-2.44187749957392,0.0146111035746451,0.0746867415577952,"ENSG00000008056","SYN1"
"ENSG00000008311",78.8642539913901,-0.549366693477139,0.164357878146737,-3.34250295557277,0.000830264711127446,0.0092771588582108,"ENSG00000008311","AASS"
"ENSG00000008324",757.322483825115,-0.18892785019179,0.0627048402481415,-3.01297076021797,0.00258703842533141,0.0216110985747711,"ENSG00000008324","SS18L2"
"ENSG00000008405",664.05684319799,0.177476032012127,0.0739752852652434,2.39912602399267,0.0164342574909586,0.0811583902288479,"ENSG00000008405","CRY1"
"ENSG00000008441",159.331370741746,0.258326491900727,0.111685578617809,2.31297984124455,0.0207237475067664,0.09595898496391,"ENSG00000008441","NFIX"
"ENSG00000008517",10945.0907204216,0.526523816163459,0.105330395817755,4.99878322943422,5.76932163973449e-07,3.25349135284734e-05,"ENSG00000008517","IL32"
"ENSG00000008988",40682.9327722865,-0.297389737573029,0.0792050610327749,-3.75468099759395,0.000173562386875331,0.00286243970807257,"ENSG00000008988","RPS20"
"ENSG00000009335",2724.97932698262,0.0974400052173914,0.0404007303013326,2.41183771903691,0.0158723444685115,0.0791969860221787,"ENSG00000009335","UBE3C"
"ENSG00000009790",10722.2617183754,-0.201700597823628,0.0696888070545998,-2.89430406902502,0.00379999980666923,0.0284223134111713,"ENSG00000009790","TRAF3IP3"
"ENSG00000009830",275.501063805326,-0.202399667041656,0.0710546450389646,-2.84850718669645,0.00439248612956863,0.0315177269670167,"ENSG00000009830","POMT2"
"ENSG00000009954",3083.42321720734,0.157198846576493,0.0418940243568502,3.75229758873212,0.000175221292039648,0.00288485055301579,"ENSG00000009954","BAZ1B"
"ENSG00000010292",1985.55438672984,0.182661674147774,0.0597920446085592,3.05494945596201,0.00225098453880761,0.0194983930996713,"ENSG00000010292","NCAPD2"
"ENSG00000010310",178.442691053749,0.316199763401111,0.118676288492018,2.66438871167074,0.00771283818891112,0.0470402405241867,"ENSG00000010310","GIPR"
"ENSG00000010318",161.40159318463,-0.189309528708809,0.0677877382893359,-2.79268099933923,0.00522732138959671,0.0355953931734932,"ENSG00000010318","PHF7"
"ENSG00000010404",10039.8058582533,0.338438905699782,0.0624685567592683,5.41774811612834,6.0354361532003e-08,5.25164874325981e-06,"ENSG00000010404","IDS"
"ENSG00000010810",8748.99249479572,0.381835284734486,0.0601881930678747,6.3440230595374,2.23841300886212e-10,5.59021846239202e-08,"ENSG00000010810","FYN"
"ENSG00000011007",1642.3589480599,0.141124738820605,0.0493187745088359,2.86148105312959,0.00421666706475057,0.0305096322438783,"ENSG00000011007","ELOA"
"ENSG00000011028",45.8953687136152,-0.923143584206045,0.182546911192008,-5.0570211140689,4.25856105159215e-07,2.59066873275812e-05,"ENSG00000011028","MRC2"
"ENSG00000011105",45.9750810361444,-0.95534422454427,0.196954696636686,-4.85057853840648,1.23101876537643e-06,6.16471116098667e-05,"ENSG00000011105","TSPAN9"
"ENSG00000011114",1177.80449674862,0.134079184842646,0.0425205808407872,3.15327735866751,0.00161448330168021,0.0153089318990682,"ENSG00000011114","BTBD7"
"ENSG00000011143",263.068641038589,-0.153059214055394,0.0585069736149956,-2.61608496557348,0.00889444216863287,0.0521446533954683,"ENSG00000011143","MKS1"
"ENSG00000011260",987.663276366965,-0.134244679158113,0.0577566706589633,-2.32431470904529,0.0201086330368245,0.0939705986143704,"ENSG00000011260","UTP18"
"ENSG00000011422",3739.26757580589,-1.25709498950709,0.238256515451426,-5.27622502631361,1.31872142675953e-07,9.56078763240733e-06,"ENSG00000011422","PLAUR"
"ENSG00000011485",1069.98577157811,0.20409980152749,0.071094333951597,2.87083077065532,0.00409394631078544,0.0299080436974267,"ENSG00000011485","PPP5C"
"ENSG00000011523",1055.35358007678,-0.290434842792326,0.0805145946775652,-3.60723225342465,0.000309480623816602,0.00440511650332587,"ENSG00000011523","CEP68"
"ENSG00000012124",3329.13018717224,-0.589742775638902,0.178443241446712,-3.30493198205557,0.000949994519287048,0.0102819452690804,"ENSG00000012124","CD22"
"ENSG00000012232",1411.9071228135,0.308700773788861,0.08009549988999,3.85415877562232,0.00011612821849138,0.00208705200148527,"ENSG00000012232","EXTL3"
"ENSG00000012822",4809.28399812708,0.161115497838932,0.0562293575717117,2.86532702482782,0.00416578790999541,0.0303029041611876,"ENSG00000012822","CALCOCO1"
"ENSG00000012963",988.531962536983,0.189825546016547,0.0572593366984765,3.31518939899976,0.000915810518028081,0.0100347784966838,"ENSG00000012963","UBR7"
"ENSG00000013016",376.557125720738,-0.209072237333985,0.0899891839762482,-2.3233040693998,0.0201628233689048,0.0941634392564849,"ENSG00000013016","EHD3"
"ENSG00000013375",488.199008766634,-0.173610932752375,0.0660585448340798,-2.62813740733217,0.00858538285087624,0.0507370888480288,"ENSG00000013375","PGM3"
"ENSG00000013441",11140.0671891822,-0.454869764794544,0.156317201392282,-2.9099149725246,0.003615270957809,0.0274247181533203,"ENSG00000013441","CLK1"
"ENSG00000013588",7.87055497254289,-1.72452466951113,0.695352182208778,-2.48007371463652,0.0131355223840568,0.0691475760868909,"ENSG00000013588","GPRC5A"
"ENSG00000015133",5427.9846590542,0.192508638878085,0.0647524318241006,2.97299473479286,0.00294909510229549,0.0237284932289298,"ENSG00000015133","CCDC88C"
"ENSG00000015171",2513.22996905693,0.162433879137168,0.0589337787933083,2.75621014744114,0.00584754142194495,0.0384569841121756,"ENSG00000015171","ZMYND11"
"ENSG00000015285",4729.27603342646,0.219439148323742,0.0864586458733107,2.53808217914135,0.0111461807761553,0.0615745637246386,"ENSG00000015285","WAS"
"ENSG00000017797",1868.17165152382,0.241627312413826,0.0561850086824306,4.3005655437299,1.70362772214429e-05,0.000481775898482863,"ENSG00000017797","RALBP1"
"ENSG00000018408",30.1968556816065,0.841384701117509,0.176462135475073,4.76807502557036,1.85994523622208e-06,8.68124924576469e-05,"ENSG00000018408","WWTR1"
"ENSG00000019102",10.2466085094231,-1.02063734829549,0.283158432762859,-3.6044744927313,0.000312785164419486,0.00443901011939978,"ENSG00000019102","VSIG2"
"ENSG00000019144",28.8216393581195,-0.388990697743504,0.155019838092452,-2.50929624575865,0.0120971983158923,0.065047323055388,"ENSG00000019144","PHLDB1"
"ENSG00000019485",390.665460786788,0.194690887272928,0.0672511388931396,2.8949827538577,0.00379179364409769,0.0283941556760119,"ENSG00000019485","PRDM11"
"ENSG00000019995",1647.81234634668,0.104445047281189,0.0417763174484053,2.50010181989308,0.012415761646458,0.0662656387625275,"ENSG00000019995","ZRANB1"
"ENSG00000020129",448.081026013456,0.160161828964947,0.0684544520668869,2.33968462428788,0.0193000297422404,0.0910101941989414,"ENSG00000020129","NCDN"
"ENSG00000020633",9459.59070887041,0.603581839208906,0.0876797115856888,6.88393960578931,5.82195651836953e-12,2.43383095322274e-09,"ENSG00000020633","RUNX3"
"ENSG00000021300",561.890173480668,-0.434375973295894,0.114893948030338,-3.78066887545021,0.000156407583950512,0.00264066535502049,"ENSG00000021300","PLEKHB1"
"ENSG00000021762",884.83144780679,0.562937870578563,0.124657050813181,4.51589273856812,6.30505744508289e-06,0.000218856055359105,"ENSG00000021762","OSBPL5"
"ENSG00000022267",506.391609519013,-0.519776491983255,0.111191942532927,-4.6745877456843,2.94544684421364e-06,0.000124759785934424,"ENSG00000022267","FHL1"
"ENSG00000022976",511.624072318749,-0.244892338670974,0.0654871017996434,-3.73955071977712,0.00018434945017255,0.00299412155981261,"ENSG00000022976","ZNF839"
"ENSG00000023608",229.098419600469,-0.248150760525094,0.0840466532123778,-2.95253589572497,0.00315175423726308,0.0247987864085798,"ENSG00000023608","SNAPC1"
"ENSG00000023839",115.947751936067,-0.374203141752993,0.110956812349409,-3.37251164511294,0.00074485936594157,0.00857190042313369,"ENSG00000023839","ABCC2"
"ENSG00000023892",3267.47464719901,-0.152779688042293,0.0581842856424017,-2.62578952986156,0.00864482529180984,0.0509938859476817,"ENSG00000023892","DEF6"
"ENSG00000023909",356.807913522296,0.392629101434556,0.123286008376667,3.18470122120415,0.00144903530555598,0.0141267290005884,"ENSG00000023909","GCLM"
"ENSG00000024526",11.9152332684711,1.21130423271929,0.32218741693318,3.75962613391109,0.000170167466307798,0.00281853606985268,"ENSG00000024526","DEPDC1"
"ENSG00000025156",578.512157019013,-0.43267211236533,0.105213347763296,-4.11233100707653,3.91684167574379e-05,0.000914088172628071,"ENSG00000025156","HSF2"
"ENSG00000025770",958.87093428819,-0.17737955907294,0.0728779383412454,-2.43392668769489,0.0149360198986211,0.0758035530880139,"ENSG00000025770","NCAPH2"
"ENSG00000026025",56359.698175861,-0.301728556906686,0.116799575452748,-2.58330182911284,0.00978596686017598,0.05583448088002,"ENSG00000026025","VIM"
"ENSG00000026103",1510.41901315101,0.344522071588625,0.0843909562323725,4.08245251588304,4.45629191367242e-05,0.00101126511765876,"ENSG00000026103","FAS"
"ENSG00000026297",4712.0706039772,-0.221743540998308,0.0647406900505557,-3.42510314340408,0.000614566057631155,0.00747981347357412,"ENSG00000026297","RNASET2"
"ENSG00000026652",765.468881203742,0.416480016599286,0.0927051513452744,4.49252291329673,7.03843428479356e-06,0.000236197981134594,"ENSG00000026652","AGPAT4"
"ENSG00000026751",4748.83070798933,0.759511352950815,0.126514008530457,6.00337750556668,1.93254578103538e-09,3.34800498822616e-07,"ENSG00000026751","SLAMF7"
"ENSG00000027075",6187.25623945119,0.438310200668508,0.0780718805688679,5.61418781608406,1.9748762064899e-08,2.18257870406901e-06,"ENSG00000027075","PRKCH"
"ENSG00000027847",392.336086201332,-0.195399864501218,0.0683658570173733,-2.85814985763379,0.00426119097141651,0.030782382562111,"ENSG00000027847","B4GALT7"
"ENSG00000027869",759.38274096197,0.83885899917881,0.124105486858712,6.75924183862885,1.38715688201618e-11,5.12981285407138e-09,"ENSG00000027869","SH2D2A"
"ENSG00000028137",14442.4165101395,0.277966063226971,0.120572088239224,2.3053931244474,0.0211445662230812,0.0974149517177413,"ENSG00000028137","TNFRSF1B"
"ENSG00000029153",63.0893103617404,0.411404439088701,0.164086037361006,2.5072483052508,0.0121675203095962,0.0652485821398592,"ENSG00000029153","ARNTL2"
"ENSG00000029534",124.300758340154,-0.383343557337517,0.155443673842567,-2.46612517487053,0.0136583594071194,0.0713335826721636,"ENSG00000029534","ANK1"
"ENSG00000029639",191.540008052607,-0.201268911537043,0.0725960234448595,-2.77245091378755,0.00556359095906673,0.0370779682286623,"ENSG00000029639","TFB1M"
"ENSG00000030066",1754.03795458882,-0.180433805545577,0.0619388849221782,-2.91309418586206,0.00357866644967615,0.0272006940028745,"ENSG00000030066","NUP160"
"ENSG00000030419",1229.5129210408,0.462103458842128,0.155412805276539,2.9733937175889,0.00294526387557564,0.0237075865748512,"ENSG00000030419","IKZF2"
"ENSG00000031003",2351.31534153215,0.120413349522896,0.0470518766461903,2.55916146402304,0.0104924995117213,0.0587396697555749,"ENSG00000031003","FAM13B"
"ENSG00000032742",336.22536225228,-0.2474022907053,0.0725832785003675,-3.40853011625876,0.000653138752847746,0.00780600262104547,"ENSG00000032742","IFT88"
"ENSG00000033122",13.6155181677763,-1.28580194042226,0.377009268186158,-3.4105313819165,0.00064836422282667,0.00776825171648402,"ENSG00000033122","LRRC7"
"ENSG00000034533",472.441769889328,-0.206138042842521,0.0755250744335701,-2.7293987379494,0.00634499324166111,0.0406849683351594,"ENSG00000034533","ASTE1"
"ENSG00000035115",1028.51716209794,-0.344767119574476,0.123763134894565,-2.78570124995772,0.00534120729688019,0.0361024310435874,"ENSG00000035115","SH3YL1"
"ENSG00000035141",1085.35151303385,-0.170562275126966,0.0382944009405603,-4.45397423481591,8.42952205446922e-06,0.000274280387660648,"ENSG00000035141","FAM136A"
"ENSG00000035499",34.2446439800191,0.54340047164322,0.205272615461914,2.64721365984661,0.0081158058087343,0.0487252406187826,"ENSG00000035499","DEPDC1B"
"ENSG00000035664",165.140422742516,0.958755824499084,0.152610527581929,6.28237015945298,3.33449734653529e-10,7.67084076210288e-08,"ENSG00000035664","DAPK2"
"ENSG00000035687",1953.54712504607,0.23040401178406,0.0609415715605233,3.78073630010078,0.000156365227590516,0.00264066535502049,"ENSG00000035687","ADSS2"
"ENSG00000035720",393.951992559279,-0.766380595986151,0.166715157562973,-4.59694611569239,4.28728437829366e-06,0.000164833157818162,"ENSG00000035720","STAP1"
"ENSG00000035928",1492.41017650544,-0.135407533940776,0.0458528693877939,-2.95308746756036,0.00314612804762826,0.0247646509848102,"ENSG00000035928","RFC1"
"ENSG00000036257",2020.71626447832,-0.138098872132133,0.0478028456773156,-2.88892575693807,0.00386560330237495,0.0287120708785903,"ENSG00000036257","CUL3"
"ENSG00000037042",223.769028747994,-0.248805802365104,0.106490586721711,-2.33641122679981,0.0194698193895474,0.0915862590168777,"ENSG00000037042","TUBG2"
"ENSG00000037897",118.023817130772,-0.382482328971597,0.0755726420823329,-5.06112157035479,4.16797335884054e-07,2.55255183727718e-05,"ENSG00000037897","METTL1"
"ENSG00000038274",4614.63791602316,0.249340901454968,0.0945341375514337,2.63757524967431,0.00835010971794223,0.0497590981952368,"ENSG00000038274","MAT2B"
"ENSG00000040531",358.221076823864,0.158878072316658,0.0666130476507878,2.38508937692748,0.0170749724164634,0.0834024407159254,"ENSG00000040531","CTNS"
"ENSG00000040933",4322.77199409885,0.236136924441071,0.0441817664290801,5.34466915939441,9.05823479406953e-08,7.16830679382539e-06,"ENSG00000040933","INPP4A"
"ENSG00000042445",857.72651096484,0.203357820324265,0.0547688236390672,3.7130215113696,0.000204799472302295,0.0032329279884182,"ENSG00000042445","RETSAT"
"ENSG00000042980",1219.26618878101,-0.601842604275147,0.152327333543028,-3.95098233702846,7.78310690956062e-05,0.00157380805332125,"ENSG00000042980","ADAM28"
"ENSG00000043143",4240.50873313437,0.188202562149461,0.0608142603549407,3.09471102749621,0.00197004733907048,0.0176081187874744,"ENSG00000043143","JADE2"
"ENSG00000043514",438.716622563129,-0.147058374715022,0.0605976744561305,-2.42679898254981,0.0152326933018535,0.0768427838915643,"ENSG00000043514","TRIT1"
"ENSG00000046647",195.051255585617,-0.237904145207177,0.0793637472288312,-2.99764254479093,0.00272076587781163,0.0223400204228513,"ENSG00000046647","GEMIN8"
"ENSG00000046651",2587.6940349664,-0.235011274962322,0.101267627119642,-2.32069499055873,0.020303311286309,0.0944867974780676,"ENSG00000046651","OFD1"
"ENSG00000047188",1820.79345165992,-0.18478048637819,0.0780260011917888,-2.36819116135398,0.0178752973209511,0.0859354918704725,"ENSG00000047188","YTHDC2"
"ENSG00000047365",4049.526512439,0.397773305243831,0.0798614870520936,4.98079011456879,6.33251910782316e-07,3.50934704447952e-05,"ENSG00000047365","ARAP2"
"ENSG00000047457",0.832574899503403,2.27376579015754,0.773182376356525,2.94078843451169,0.0032737805006655,0.0254568536303265,"ENSG00000047457","CP"
"ENSG00000047597",37.0718407717195,-0.868352610320193,0.219137132622763,-3.96259912652518,7.41382087861808e-05,0.00151088682997353,"ENSG00000047597","XK"
"ENSG00000047634",409.089625506921,-0.764467067194628,0.176370058142408,-4.33444925542501,1.46125489107455e-05,0.000426402603268036,"ENSG00000047634","SCML1"
"ENSG00000047648",47.9456757588094,-0.716536391765636,0.181096995260227,-3.95664428742183,7.60099848866166e-05,0.00154347625065432,"ENSG00000047648","ARHGAP6"
"ENSG00000047849",2819.15918886199,0.221276240127002,0.0561500508646896,3.94080213142163,8.12095943112017e-05,0.00161328563905414,"ENSG00000047849","MAP4"
"ENSG00000048028",1764.67708519435,0.570311285764444,0.0834247188743756,6.83623862878391,8.12994792361444e-12,3.12677797142211e-09,"ENSG00000048028","USP28"
"ENSG00000048052",1209.51353384647,-0.271573462405699,0.105726001882527,-2.56865347757542,0.010209449144744,0.0577094964883679,"ENSG00000048052","HDAC9"
"ENSG00000048140",1312.26493503629,0.275432425069464,0.0628492234405793,4.38243163545006,1.1736199923068e-05,0.000358233530985075,"ENSG00000048140","TSPAN17"
"ENSG00000048828",5612.35173413254,0.209523561266004,0.053886816373856,3.88821562239586,0.000100983897042998,0.00188535955353092,"ENSG00000048828","FAM120A"
"ENSG00000049089",325.638077639611,-0.329871051624899,0.116777112251967,-2.82479199274207,0.0047311318655221,0.0330835148269055,"ENSG00000049089","COL9A2"
"ENSG00000049192",67.5432366935765,-0.42003071541469,0.15628102613132,-2.68766289684933,0.00719539965745041,0.0447212460933327,"ENSG00000049192","ADAMTS6"
"ENSG00000049249",131.808035077013,0.910910031246132,0.160594334876199,5.67211808528827,1.4104269779847e-08,1.63388619196662e-06,"ENSG00000049249","TNFRSF9"
"ENSG00000049323",73.0582960000189,-0.903162123693668,0.254041224700652,-3.55517937987389,0.000377721301237957,0.00514053830347198,"ENSG00000049323","LTBP1"
"ENSG00000049656",1807.19954805047,0.127212543853629,0.0553156903043207,2.29975515362398,0.0214620954948725,0.0984617270864045,"ENSG00000049656","CLPTM1L"
"ENSG00000049759",168.062487751195,-0.273970023458813,0.101424456662763,-2.70122249084128,0.00690851062102983,0.04328793067527,"ENSG00000049759","NEDD4L"
"ENSG00000050030",36.1911247760843,-0.611667015481867,0.215985597883003,-2.8319805648023,0.00462606603847013,0.0326336206602276,"ENSG00000050030","NEXMIF"
"ENSG00000050405",540.439168318247,0.233234976138621,0.0900258662603762,2.59075514434985,0.00957656025546351,0.054955909791872,"ENSG00000050405","LIMA1"
"ENSG00000050426",1874.83335382285,-0.216818049063432,0.0414626390299447,-5.22923900012357,1.70209209057591e-07,1.17253577475155e-05,"ENSG00000050426","LETMD1"
"ENSG00000050438",278.325082365706,0.218186595799479,0.0870489263760214,2.50648232991396,0.0121939152380631,0.0653354667116061,"ENSG00000050438","SLC4A8"
"ENSG00000050555",12.8454425919005,-1.40289542630248,0.313966262215762,-4.46829992624618,7.88437077589534e-06,0.000259784920093724,"ENSG00000050555","LAMC3"
"ENSG00000050730",53.090321973295,1.05017457887395,0.181554399420201,5.78435214033765,7.27923162369051e-09,9.65376718093576e-07,"ENSG00000050730","TNIP3"
"ENSG00000050748",1319.74118619561,0.144334839229174,0.0454268941691699,3.17729930405699,0.00148653536237384,0.0143648618183161,"ENSG00000050748","MAPK9"
"ENSG00000051009",2048.56039347242,0.192411879021937,0.0630759186198314,3.05048080522828,0.00228475283998904,0.019702151171744,"ENSG00000051009","FAM160A2"
"ENSG00000052126",234.113055340889,0.289709358109468,0.115104072503924,2.51693403897235,0.011838098933802,0.0641048230003359,"ENSG00000052126","PLEKHA5"
"ENSG00000052749",1453.84991147815,-0.711096841120154,0.183541448950248,-3.87431201609894,0.000106926344267251,0.00196764937823851,"ENSG00000052749","RRP12"
"ENSG00000052795",652.075145188891,0.189751006424435,0.0827299342706475,2.29361969276649,0.0218123532287797,0.099589326650881,"ENSG00000052795","FNIP2"
"ENSG00000053108",4.64499563664034,-1.02798974513864,0.337282003280235,-3.04786420603806,0.00230474050361313,0.0198300491653157,"ENSG00000053108","FSTL4"
"ENSG00000053254",5715.00246204678,0.177975672441004,0.0589849865594853,3.01730461973606,0.00255033386150491,0.0214161223391875,"ENSG00000053254","FOXN3"
"ENSG00000054654",9011.14436203227,0.562863570385564,0.0945611932249334,5.95237381413617,2.64280884698318e-09,4.34369351516979e-07,"ENSG00000054654","SYNE2"
"ENSG00000055044",2230.88352831144,-0.325574969997928,0.0656134948096347,-4.96201232600889,6.97665669544678e-07,3.81555329037416e-05,"ENSG00000055044","NOP58"
"ENSG00000055118",48.8425823022962,-0.493022927309671,0.175282440316855,-2.81273427285952,0.00491222261964565,0.0339913785447232,"ENSG00000055118","KCNH2"
"ENSG00000055163",10718.5252843322,0.134197208997559,0.0547999990973894,2.44885421912264,0.0143311438477047,0.0738050070142907,"ENSG00000055163","CYFIP2"
"ENSG00000056972",417.451860881583,-0.28993762175241,0.0819994355296339,-3.53584899554131,0.000406466961600981,0.00541991912106178,"ENSG00000056972","TRAF3IP2"
