"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
"ENSG00000003249",94.2442112632325,-0.278720855879489,0.128126009059712,-2.17536515751141,0.029602763340657,0.250903887617764,"ENSG00000003249"
"ENSG00000003393",513.87354006346,0.0937133193934766,0.0383754092432927,2.4420148538183,0.0146055456687471,0.176596714182591,"ENSG00000003393"
"ENSG00000003400",1670.94123157463,-0.0291248689234228,0.0334826353348876,-0.869849957511435,0.384382406107897,0.786180990156867,"ENSG00000003400"
"ENSG00000003402",10113.0921021954,0.114554324401611,0.029267751964455,3.91401172665171,9.07752240766111e-05,0.0101488811569374,"ENSG00000003402"
"ENSG00000003436",7.87389519441798,-0.0280081885895059,0.156078910277583,-0.179448898891554,0.857585238706906,0.999894806750632,"ENSG00000003436"
"ENSG00000003509",578.735985640931,-0.000942679561787813,0.037560273038867,-0.0250977824578735,0.979976968968689,0.999894806750632,"ENSG00000003509"
"ENSG00000003756",6598.2203281306,-0.0386023819883546,0.0376670656878119,-1.02483114316084,0.305442868886934,0.721653297383771,"ENSG00000003756"
"ENSG00000003987",0.397515139634699,0.0323509233482266,0.744331971707282,0.0434630307146729,0.965332433878382,0.999894806750632,"ENSG00000003987"
"ENSG00000003989",0.0589107807173164,-0.0954829332974885,3.08135988100402,-0.0309872708754735,0.975279691168903,0.999894806750632,"ENSG00000003989"
"ENSG00000004059",3410.99285342113,-0.0666139212631622,0.0398147033961791,-1.67309851841204,0.0943079031738181,0.434935985037822,"ENSG00000004059"
"ENSG00000004139",994.373523414441,-0.00507105757553461,0.032284796391077,-0.15707262062635,0.875187615285853,0.999894806750632,"ENSG00000004139"
"ENSG00000004142",1577.31889154722,-0.0470722922466731,0.0334460735975709,-1.40740861881294,0.159306256952908,0.541711727350314,"ENSG00000004142"
"ENSG00000004399",2599.02467028334,0.0268980753918335,0.0694919625742232,0.387067430468727,0.69870628863414,0.971059386974474,"ENSG00000004399"
"ENSG00000004455",4056.00682827042,0.0184040564556009,0.0314719596483894,0.584776310760893,0.558698134951513,0.903370485233539,"ENSG00000004455"
"ENSG00000004468",883.390932401142,-0.0296325728739354,0.0928817638840116,-0.319035423476021,0.74969965119531,0.991647161589929,"ENSG00000004468"
"ENSG00000004478",1238.08285446643,-0.00154925020476299,0.0438359790445144,-0.0353419779489758,0.971807050661045,0.999894806750632,"ENSG00000004478"
"ENSG00000004487",1567.94423437593,-0.0274981236983848,0.0181409071833963,-1.5158075293805,0.129568027625461,0.500119062873867,"ENSG00000004487"
"ENSG00000004534",6768.48014269232,-0.0144761735681811,0.0531398980399843,-0.272416284225625,0.785301953011646,0.999894806750632,"ENSG00000004534"
"ENSG00000004660",288.642133245369,-0.0167795836450381,0.0616226354818937,-0.272295780825024,0.785394600117595,0.999894806750632,"ENSG00000004660"
"ENSG00000004700",2417.14178711028,0.111195364472948,0.0376954345697522,2.94983638581458,0.00317942251891464,0.0817453759566449,"ENSG00000004700"
"ENSG00000004766",905.151995162174,0.0240265014713075,0.0342905198196116,0.700674752021875,0.483506016033018,0.857716164088537,"ENSG00000004766"
"ENSG00000004776",0.29024969276942,0.395457759598585,0.630793641276515,0.626920967050827,0.530711042598097,0.88465190841988,"ENSG00000004776"
"ENSG00000004777",282.837160799246,0.00929850367556336,0.0668479926201645,0.13909922065122,0.889371744069992,0.999894806750632,"ENSG00000004777"
"ENSG00000004779",682.030739167945,0.0109594060695716,0.0460422491736614,0.238029337538119,0.811858339973426,0.999894806750632,"ENSG00000004779"
"ENSG00000004799",790.627212732064,0.690312048378038,0.146391669098117,4.7155145687653,2.41100640123701e-06,0.000965909439495578,"ENSG00000004799"
"ENSG00000004809",45.4488096622496,0.101296571712287,0.148756659014269,0.680954872094635,0.495900045781682,0.864095494779063,"ENSG00000004809"
"ENSG00000004838",46.982069638205,0.0751963103931822,0.0844947237674278,0.889952733618735,0.373491266518642,0.778309173727078,"ENSG00000004838"
"ENSG00000004846",0.210379832726776,0.000684852100680238,1.02750108837532,0.00066652201971204,0.999468192410413,0.99998820707868,"ENSG00000004846"
"ENSG00000004848",0.171634101448617,0.16431804309035,0.88983146212476,0.184661983852524,0.853494165783015,0.999894806750632,"ENSG00000004848"
"ENSG00000004864",446.377412137353,0.0402428315591434,0.038977405705237,1.03246562543121,0.301854042757554,0.718126656454675,"ENSG00000004864"
"ENSG00000004866",244.726383413192,0.0654454874711336,0.0397335999090501,1.64710692262815,0.0995360704795286,0.444927623273207,"ENSG00000004866"
"ENSG00000004897",1738.20017591829,0.0710230377066551,0.0328570994124641,2.16157357090727,0.0306510604390984,0.254279504850674,"ENSG00000004897"
"ENSG00000004939",18.127007476723,0.347664233139368,0.298362448708305,1.16524125151977,0.243921352017516,0.653561042120221,"ENSG00000004939"
"ENSG00000004948",0.430428519888302,-0.49752573325899,0.58148835656528,-0.855607386874884,0.392214982657631,0.792008202930405,"ENSG00000004948"
"ENSG00000004961",473.713687108262,0.0249196819047037,0.0470696724529023,0.529421187913263,0.596513303263175,0.923215357887393,"ENSG00000004961"
"ENSG00000004975",928.083053050369,-0.0595943470329122,0.0323396668692067,-1.84276316988463,0.0653635963622024,0.367784572985203,"ENSG00000004975"
"ENSG00000005001",5.980124266006,-0.271254543994305,0.208310152770909,-1.30216669896364,0.192859406323803,0.590461134151684,"ENSG00000005001"
"ENSG00000005007",1953.48357221812,-0.0291162816856583,0.0387254551056973,-0.751864157727476,0.452132754553719,0.836010852891155,"ENSG00000005007"
"ENSG00000005020",2453.49617731463,0.108451728721078,0.0624793488734389,1.73580119954135,0.0825989919517185,0.407276568008089,"ENSG00000005020"
"ENSG00000005022",6899.78689133132,-0.0299528602493778,0.0410804043522704,-0.729127688046294,0.465923559225645,0.846933551744886,"ENSG00000005022"
"ENSG00000005059",2997.18919637848,-0.0224311189128579,0.0414056616943771,-0.541740380299347,0.587997367937884,0.9180047773642,"ENSG00000005059"
"ENSG00000005073",0.213118992245397,0.133879345843157,1.09398925704408,0.122377203415044,0.902600291836799,0.999894806750632,"ENSG00000005073"
"ENSG00000005075",959.807144928913,-0.0276923138250344,0.0421608080563835,-0.65682597420809,0.511292820850746,0.873794304575828,"ENSG00000005075"
"ENSG00000005100",698.081452770093,0.0235275192747618,0.0257964484426939,0.912044901337,0.361745081257955,0.768979505926476,"ENSG00000005100"
"ENSG00000005102",53.2005330510974,-0.0203105318092715,0.109830458846107,-0.184926221948416,0.853286903555863,0.999894806750632,"ENSG00000005102"
"ENSG00000005108",0.207429235374811,0.461605423335569,0.858862222957945,0.537461552035421,0.590948836037012,0.919664979137757,"ENSG00000005108"
"ENSG00000005156",742.100065395027,-0.0346368883481874,0.0288390048988025,-1.20104311746296,0.229734476232249,0.636030340203187,"ENSG00000005156"
"ENSG00000005175",1118.22328729429,0.0212370163862754,0.0403169101625952,0.526752082454436,0.598365762490299,0.923454829197589,"ENSG00000005175"
"ENSG00000005187",202.081207440274,-0.0391381432370893,0.0449180456006223,-0.871323378249278,0.383577609116283,0.785354710093503,"ENSG00000005187"
"ENSG00000005189",27.574732489381,0.112439664367762,0.0767662313087727,1.46470215419983,0.143002196960499,0.516516199765287,"ENSG00000005189"
"ENSG00000005194",1023.80645058406,-0.0352307138094482,0.0263502690224939,-1.3370153367077,0.18121763070699,0.576082800490476,"ENSG00000005194"
"ENSG00000005206",810.68510870187,-0.145110044107284,0.0605036971580681,-2.39836656143804,0.0164683755860488,0.188726771871428,"ENSG00000005206"
"ENSG00000005238",1265.93109517265,0.0365617949352194,0.0601296298620497,0.608049559245583,0.543154604880479,0.893340924320553,"ENSG00000005238"
"ENSG00000005243",69.5829932592377,0.0784441278119207,0.0786276481942034,0.997665956104532,0.318441366645262,0.734449203582566,"ENSG00000005243"
"ENSG00000005249",654.047453780734,0.0799087191198593,0.106988363073271,0.746891688258975,0.455128943565147,0.838563287650922,"ENSG00000005249"
"ENSG00000005302",3305.18665922123,-0.0319595202164975,0.0322129978446958,-0.992131200286905,0.321133528388886,0.736783821721135,"ENSG00000005302"
"ENSG00000005339",4674.64452272396,0.00813391238773787,0.0346607180870581,0.234672356392263,0.814463045023395,0.999894806750632,"ENSG00000005339"
"ENSG00000005379",1674.26224500296,0.256977947028762,0.0850533014411183,3.02137533375663,0.00251629233994839,0.0711988365493265,"ENSG00000005379"
"ENSG00000005381",109.451639450567,-0.0413624810791055,0.1011129097333,-0.409072206389916,0.682486672276467,0.96585813085125,"ENSG00000005381"
"ENSG00000005421",0.140933172385344,0.303260814889455,1.08618134358781,0.279199064391717,0.780092061608872,0.999894806750632,"ENSG00000005421"
"ENSG00000005436",620.058247254314,0.0506567282293907,0.0450797976082204,1.12371241480803,0.261135047950086,0.673067985348461,"ENSG00000005436"
"ENSG00000005448",428.19383877154,-0.0283188498022444,0.0429116120033433,-0.659934420548872,0.509295914397684,0.8723277860993,"ENSG00000005448"
"ENSG00000005469",329.779403024324,0.116960084707914,0.0517819442519228,2.25870400189871,0.023901803374842,0.227653134669743,"ENSG00000005469"
"ENSG00000005471",137.790798518011,-0.325229488062962,0.114061459523486,-2.85135302863623,0.00435336062751368,0.0949151075590568,"ENSG00000005471"
"ENSG00000005483",6530.37164964193,0.0453806340296751,0.0357722846289662,1.26859758889788,0.204584624716823,0.605339961310274,"ENSG00000005483"
"ENSG00000005486",930.839952252584,-0.0553031904770976,0.0467177000218996,-1.18377382557732,0.236502606003021,0.644291355412852,"ENSG00000005486"
"ENSG00000005513",32.0241146084831,-0.30546241123369,0.137406619731239,-2.2230545502914,0.0262121218351341,0.237580727304665,"ENSG00000005513"
"ENSG00000005700",1739.62426744474,0.0739847301105547,0.0341627276474365,2.16565640993559,0.030337452326779,0.253097270387835,"ENSG00000005700"
"ENSG00000005801",760.037897731482,-0.00918721550053192,0.0355175879720925,-0.258666650104468,0.795892453348147,0.999894806750632,"ENSG00000005801"
"ENSG00000005810",6869.54807330469,-0.0250386954589242,0.0383780041701561,-0.652423074110638,0.514128283139807,0.875082924834349,"ENSG00000005810"
"ENSG00000005812",1927.76627515786,0.0116874383642354,0.0544304489369012,0.214722431883377,0.829983732365208,0.999894806750632,"ENSG00000005812"
"ENSG00000005844",22274.6689206311,0.142498566413384,0.0449386431004653,3.17095836860967,0.00151936916325694,0.0534140201269304,"ENSG00000005844"
"ENSG00000005882",585.019603460138,-0.0951583507978456,0.0414446835685366,-2.2960327502678,0.0216740088764093,0.217531936687553,"ENSG00000005882"
"ENSG00000005884",167.530576093958,-0.180904427758383,0.0594718945381466,-3.04184739973848,0.00235131064420567,0.0686669061317296,"ENSG00000005884"
"ENSG00000005889",1860.3907760914,-0.0397621894270599,0.0577445369835858,-0.688587899464195,0.491082638036546,0.86182366597036,"ENSG00000005889"
"ENSG00000005893",3754.49087674769,0.107848530998368,0.0624626059521076,1.726609534688,0.084237812401611,0.409995730823331,"ENSG00000005893"
"ENSG00000005961",355.610580462263,0.00452135525337337,0.171317263888929,0.0263917082886914,0.978944907675047,0.999894806750632,"ENSG00000005961"
"ENSG00000006007",1927.97453725608,0.0589768718734267,0.0467841720051032,1.26061591657524,0.207447261270813,0.608389634625244,"ENSG00000006007"
"ENSG00000006015",590.836646768523,-0.0386687671104581,0.0473476974644492,-0.816697942692828,0.414101067318585,0.811491238615753,"ENSG00000006015"
"ENSG00000006016",0.396492458131076,-0.674531501425877,0.590877959343734,-1.1415749915178,0.253630724109141,0.664829063093246,"ENSG00000006016"
"ENSG00000006025",1144.03817618847,0.0679273745230798,0.0455914637569032,1.48991431565508,0.136246766944239,0.508545288885427,"ENSG00000006025"
"ENSG00000006042",2.18391544533763,-0.319156854931874,0.3302424754668,-0.966431875490104,0.333828120341657,0.747132516479015,"ENSG00000006042"
"ENSG00000006047",3.6188839059679,0.0938061680341227,0.277291292394547,0.338294676417929,0.735141135086663,0.986493134440825,"ENSG00000006047"
"ENSG00000006062",2104.9441934503,-0.0791181378613388,0.0387235257254093,-2.04315429391347,0.0410371666572454,0.296233869648862,"ENSG00000006062"
"ENSG00000006071",0.186392178563425,0.14086167938607,0.891756772255334,0.157959752892953,0.874488513024046,0.999894806750632,"ENSG00000006071"
"ENSG00000006118",1.44167958150863,-0.321172266340062,0.325671686907263,-0.986184182573778,0.32404273969474,0.738971224839071,"ENSG00000006118"
"ENSG00000006125",5845.42892889459,0.0638902455074258,0.0341247730996988,1.87225407538284,0.0611714610604392,0.356173466419453,"ENSG00000006125"
"ENSG00000006194",1360.41798009931,-0.0143698132451354,0.0247201007037236,-0.581300756714589,0.561037770697906,0.905021083006521,"ENSG00000006194"
"ENSG00000006210",0.083923796475733,-0.282297697799776,1.48495913752951,-0.190104690873466,0.849227094327759,0.999894806750632,"ENSG00000006210"
"ENSG00000006282",823.767936814968,0.0465406793703438,0.108116558125136,0.430467637681149,0.666855503033302,0.959406393519381,"ENSG00000006282"
"ENSG00000006283",0.246162507437714,-0.0407414524133551,1.06425960435004,-0.0382814984678822,0.969463242056526,0.999894806750632,"ENSG00000006283"
"ENSG00000006327",31.8031379035299,0.146133625719238,0.138568159369924,1.05459743698491,0.291609476491426,0.706036694122926,"ENSG00000006327"
"ENSG00000006432",295.116500531205,-0.129854976957325,0.0638377448315643,-2.03414104461157,0.0419373766750241,0.298929444478062,"ENSG00000006432"
"ENSG00000006451",971.527097446868,0.00367843440364123,0.0482731594608336,0.0762004071149668,0.939259658801897,0.999894806750632,"ENSG00000006451"
"ENSG00000006453",20.8216472773745,-0.305761232546858,0.124670655126083,-2.4525517431318,0.0141846977193825,0.174347566630099,"ENSG00000006453"
"ENSG00000006459",3318.17242120749,0.0512666286915999,0.0443363134138211,1.15631239370521,0.247553400712329,0.656781300107625,"ENSG00000006459"
"ENSG00000006468",6.4204344998028,0.17614019676569,0.177889394432892,0.99016693674866,0.322092530303035,0.737953031828824,"ENSG00000006468"
"ENSG00000006530",823.485117601088,0.0835648523162689,0.034940824020329,2.39161080653535,0.0167746196118835,0.190299101345965,"ENSG00000006530"
"ENSG00000006534",1216.4267282045,-0.0556343628383018,0.0869930854742996,-0.639526262748065,0.522480634276066,0.880647085382482,"ENSG00000006534"
"ENSG00000006555",320.158497183741,0.196068641841578,0.0579024748699999,3.38618759011222,0.000708709195691936,0.0346780606441627,"ENSG00000006555"
"ENSG00000006576",1525.34377344396,0.00937322391780769,0.0565195608444669,0.165840352928455,0.868282588764465,0.999894806750632,"ENSG00000006576"
"ENSG00000006606",0.181999496856731,0.271725709253361,1.05726955758761,0.257007030329486,0.797173345907672,0.999894806750632,"ENSG00000006606"
"ENSG00000006607",520.676780766968,-0.0551756786460827,0.0500298972729798,-1.10285412630423,0.270090518373112,0.683490020833655,"ENSG00000006607"
"ENSG00000006625",420.29312480021,-0.0218138165235172,0.0396157069104331,-0.550635548996663,0.581883534538728,0.915193061965778,"ENSG00000006625"
"ENSG00000006634",611.10378342537,0.0600096929406422,0.0666963350593991,0.899744984296337,0.368255978101606,0.774294176996104,"ENSG00000006634"
"ENSG00000006638",28.5876540715961,-0.319251767350851,0.111088292249283,-2.87385610928691,0.00405493657297877,0.0915216318056124,"ENSG00000006638"
"ENSG00000006652",1909.91642838071,0.0533882325428341,0.108379691344372,0.492603659233492,0.622292661993308,0.936952607483587,"ENSG00000006652"
"ENSG00000006659",1.74812918192808,-0.222392949763911,0.304513233165891,-0.730322775965392,0.465192909483106,0.845944250116418,"ENSG00000006659"
"ENSG00000006695",614.27580158255,-0.0257072781108475,0.0282294098948596,-0.910655880041214,0.362476717563985,0.769628776763232,"ENSG00000006695"
"ENSG00000006704",10.5747214755045,-0.383784756166521,0.151647450263885,-2.53076959420478,0.011381258347399,0.156333721944885,"ENSG00000006704"
"ENSG00000006712",1131.67886458495,-0.0550316686597059,0.0404627441247733,-1.36005774818453,0.173811650222992,0.565071518814562,"ENSG00000006712"
"ENSG00000006715",1305.51300926683,0.0865941120428812,0.044126193058904,1.96241973395001,0.0497136371077672,0.323101855682008,"ENSG00000006715"
"ENSG00000006740",4.51622450335747,-0.216871718472235,0.197371003806635,-1.09880232804969,0.271854296542599,0.685008758800826,"ENSG00000006740"
"ENSG00000006744",1419.24870911823,-0.0261600651537735,0.0255651035159331,-1.02327241262565,0.306179063600227,0.721812356630177,"ENSG00000006744"
"ENSG00000006747",15.1183257179313,-0.236849951580051,0.145627987129418,-1.62640407416718,0.103863724711156,0.455069361174647,"ENSG00000006747"
"ENSG00000006756",631.735648386564,-0.0268633227580998,0.0639395185376042,-0.420136456646932,0.674385771514207,0.962497283782294,"ENSG00000006756"
"ENSG00000006757",176.543443892621,-0.0903155153856739,0.0507535106908082,-1.77949296819837,0.0751589767188814,0.388217363651437,"ENSG00000006757"
"ENSG00000006831",1985.3146333656,0.097845201567037,0.0320406669069603,3.05378167848877,0.00225976467779259,0.0671281738498879,"ENSG00000006831"
"ENSG00000006837",10.9471290805749,0.0964167827036217,0.139649103827375,0.69042177902413,0.489928984594092,0.861576074416497,"ENSG00000006837"
"ENSG00000007001",0.0656437132645508,-0.0846416367236963,2.01204956530737,-0.0420673715911994,0.966444990832831,0.999894806750632,"ENSG00000007001"
"ENSG00000007038",55.9327042468734,-0.0701199121677258,0.162344503582376,-0.431920456932169,0.665799226095827,0.959175266812292,"ENSG00000007038"
"ENSG00000007047",686.548803669882,0.04332887992683,0.0430475778014526,1.00653467952773,0.314158438152541,0.729735985156338,"ENSG00000007047"
"ENSG00000007062",8.35001495847343,0.298630717798418,0.172549413708732,1.73069679797646,0.0835058566606056,0.409318999420096,"ENSG00000007062"
"ENSG00000007080",283.334015636203,-0.0647586335812391,0.0699820401533587,-0.925360755978635,0.354778285118034,0.765658456584451,"ENSG00000007080"
"ENSG00000007129",361.638570878607,-0.113681112188089,0.0632919247731815,-1.79613927993953,0.0724723687150084,0.382899427487636,"ENSG00000007129"
"ENSG00000007168",3491.22866559617,0.0809322015124014,0.0234758270622798,3.44746965879811,0.000565863961414599,0.0302301692339453,"ENSG00000007168"
"ENSG00000007171",3.70724347449335,0.237234509422625,0.257837555568622,0.920092920131205,0.357524203789472,0.767308005758575,"ENSG00000007171"
"ENSG00000007202",6504.66358618264,-0.0455154678053842,0.0312286514013824,-1.45749066203254,0.144980987139686,0.519610819984535,"ENSG00000007202"
"ENSG00000007237",4324.02956267883,0.070424536890713,0.0782643943510681,0.899828555176852,0.368211495609674,0.774294176996104,"ENSG00000007237"
"ENSG00000007255",429.442595022873,-0.167381561290109,0.0555212072639562,-3.01473201932284,0.00257206399914642,0.0724169702834344,"ENSG00000007255"
"ENSG00000007264",878.927884514839,0.232375983265392,0.080462631437644,2.88799880284149,0.00387701348061532,0.089287388302075,"ENSG00000007264"
"ENSG00000007312",2616.68500116791,-0.387225041454851,0.0884841594980158,-4.37620748901994,1.2076206495234e-05,0.00301591494679675,"ENSG00000007312"
"ENSG00000007314",17.231842548441,-0.382304241394898,0.159684029612549,-2.39412947132225,0.0166598668015904,0.189567596801528,"ENSG00000007314"
"ENSG00000007341",271.20341138793,0.0231058768285498,0.0400064829797954,0.577553314052102,0.563565734265623,0.906437694038802,"ENSG00000007341"
"ENSG00000007350",220.328418403651,0.344860995749409,0.162493414524836,2.12230752094079,0.0338119223246576,0.267133634471309,"ENSG00000007350"
"ENSG00000007372",0.0913173966263751,-0.0781946128146376,1.68645979730584,-0.0463661291775562,0.963018432465734,0.999894806750632,"ENSG00000007372"
"ENSG00000007376",350.923957285191,-0.0880058022332812,0.0610126134875262,-1.44241980801681,0.149183979208174,0.524771088940689,"ENSG00000007376"
"ENSG00000007384",2.56076957127489,0.0486170422175916,0.227855981406098,0.213367417074487,0.831040392737997,0.999894806750632,"ENSG00000007384"
"ENSG00000007392",2185.26384362044,0.00596923977569934,0.0488959085574679,0.122080557490483,0.902835219569997,0.999894806750632,"ENSG00000007392"
"ENSG00000007402",669.935218059839,0.414213301517986,0.0936114185071731,4.42481599065019,9.65245222616623e-06,0.0026884896308372,"ENSG00000007402"
"ENSG00000007516",259.811990035024,-0.290780350270983,0.124010627191842,-2.34480186783631,0.0190371930141021,0.203148442183964,"ENSG00000007516"
"ENSG00000007520",447.031922469842,-0.0904285684657996,0.0511614740060284,-1.76751296210004,0.0771423601585343,0.393517982377012,"ENSG00000007520"
"ENSG00000007541",390.089728251734,-0.0439203226999574,0.0555457880219029,-0.790704826847332,0.429116258732302,0.820714727667925,"ENSG00000007541"
"ENSG00000007545",1282.10579598559,-0.00169217664241194,0.0326041552727393,-0.0519006435914868,0.958607861456887,0.999894806750632,"ENSG00000007545"
"ENSG00000007866",2.12178724794404,-0.44015848664709,0.259298762319732,-1.69749551717623,0.0896030179038822,0.423003736255016,"ENSG00000007866"
"ENSG00000007923",1029.24124048799,-0.0502361788315036,0.028848175175009,-1.74139884158159,0.0816136911310729,0.404011039864376,"ENSG00000007923"
"ENSG00000007944",3563.32736968333,-0.0872744821871944,0.0815834355457519,-1.06975737909751,0.284728531376759,0.698562089611518,"ENSG00000007944"
"ENSG00000007952",0.248460302048045,0.0650838056043158,0.905388014532258,0.0718849869444532,0.942693437820394,0.999894806750632,"ENSG00000007952"
"ENSG00000007968",305.987705330944,-0.0112840112594677,0.072630323522834,-0.155362260721862,0.876535734441372,0.999894806750632,"ENSG00000007968"
"ENSG00000008018",3482.71297083362,-0.0239756866391583,0.0330791998677752,-0.724796450186049,0.468576913848758,0.848468366601847,"ENSG00000008018"
"ENSG00000008056",13.5573134346502,0.00381875776299303,0.172965116724867,0.0220781960854424,0.982385579240008,0.999894806750632,"ENSG00000008056"
"ENSG00000008083",1763.18535379082,0.0456709560187908,0.0416834924443774,1.09566049629201,0.273227376468163,0.686549385794168,"ENSG00000008083"
"ENSG00000008086",271.200651499279,0.0255086493996472,0.0498087835867886,0.512131547143689,0.608558947014236,0.929396385647677,"ENSG00000008086"
"ENSG00000008118",0.142576169074846,0.0601266825240176,1.18492865138789,0.0507428716940822,0.959530413960876,0.999894806750632,"ENSG00000008118"
"ENSG00000008128",1627.02795594682,-0.0596006774592138,0.0749214171973711,-0.795509210700103,0.42631735526204,0.819234809802041,"ENSG00000008128"
"ENSG00000008130",3491.99814862857,-0.00390567321873091,0.0584942481904041,-0.0667702097139122,0.946764639671087,0.999894806750632,"ENSG00000008130"
"ENSG00000008197",0.243434695920605,-0.825790420140197,1.09367060831301,-0.755063191662414,0.450211067301432,0.834543939098374,"ENSG00000008197"
"ENSG00000008226",254.336148304597,-0.0431480889688421,0.0639889088605822,-0.674305746685763,0.500116951266254,0.865626185917052,"ENSG00000008226"
"ENSG00000008256",413.545013512836,0.0985409461693303,0.0569516955469198,1.73025482776272,0.0835847563967923,0.409374678589673,"ENSG00000008256"
"ENSG00000008277",115.934697572713,0.175965176755279,0.0692638186240302,2.54050643252046,0.0110692057474528,0.154583025797762,"ENSG00000008277"
"ENSG00000008282",1504.2157638382,-0.0497980250429596,0.0553001660809128,-0.900504077512125,0.367852056363743,0.774277040704331,"ENSG00000008282"
