"","log2FoldChange","pvalue"
"PTCH1",0.630652578082558,5.71639210650123e-09
"CACNA2D2",0.900703176417646,5.79155193849839e-09
"VEZF1",0.275108812817878,5.92304725228562e-09
"MYO6",0.851069632663294,6.19582704209652e-09
"GTDC1",0.374310237978309,6.30008818044516e-09
"PATL2",0.917274554020312,6.37443877526045e-09
"EOMES",0.935501241133277,6.70695785917749e-09
"TNIP3",1.05017457887395,7.27923162369051e-09
"GSK3B",0.222349108778133,7.42300155135839e-09
"THAP2",-0.960922134674201,7.42510472847017e-09
"UBXN10",0.83764578041994,7.60724964933605e-09
"LOC285097",-1.23255399687236,7.98253996857129e-09
"GZMB",0.90002328909989,8.0514287335937e-09
"LOC100288637",0.451998202025642,8.35857891889593e-09
"RGS9",0.923965240858155,8.61425619412252e-09
"RPL34",-0.511813625306907,8.83878539303539e-09
"MAPRE2",0.242327265545529,8.85690980153379e-09
"SLC9A3R1",0.43352763280136,9.44715164338736e-09
"TMCC3",0.665922324474251,1.00346293288167e-08
"EPB41L4A",0.995041953212899,1.01357848086295e-08
"PIP4K2A",0.348603420624397,1.01676346801785e-08
"LYPD3",-1.73327081371707,1.03453772025585e-08
"CHST12",0.539268641549229,1.03026925952198e-08
"TMEM40",-1.33230527460886,1.0672765462328e-08
"C15orf48",-2.03458555293421,1.10693092802256e-08
"NPC1",0.420550369954476,1.13981343552933e-08
"JAKMIP2",0.732636110950883,1.14093358289914e-08
"CD40LG",-0.739275592531311,1.34746154454042e-08
"TNFRSF9",0.910910031246132,1.4104269779847e-08
"GNL3",-0.32203964625805,1.52517392880668e-08
"CHMP7",-0.487561212445926,1.56192803846752e-08
"BAG3",-0.594076258846954,1.56450167820122e-08
"NAF1",-0.854268314418477,1.65348743965087e-08
"COLGALT2",1.27655011248133,1.71438002232973e-08
"PROSER2",-0.80237092712178,1.77959257821401e-08
"MAN1C1",-0.555323862885501,1.84561878449988e-08
"PRKCH",0.438310200668508,1.9748762064899e-08
"SLIRP",-0.423189660141726,2.00951211263536e-08
"RPL7",-0.378054434670481,2.02265366329966e-08
"PCSK6",-1.27682505473084,2.04485113109502e-08
"POLR1C",-0.474320447638631,2.09721621284281e-08
"MDS2",-1.07388687010566,2.1043956661262e-08
"DBH-AS1",-1.14470379705246,2.35079072919986e-08
"TBKBP1",0.745864512055226,2.48068433902787e-08
"GAS5",-0.515170614409658,2.54961738272451e-08
"MRPL10",0.397801434941039,2.62604590287936e-08
"PTGS1",-0.621411916730684,2.72645300949444e-08
"TTC28",-0.960547456468599,2.7179282559712e-08
"NCAPH",0.890033183309619,2.85382034165366e-08
"FAM117B",-0.52226977870218,3.02983306242192e-08
"RAB3GAP1",-0.273302477476978,3.18034806101735e-08
"CD81",0.474592224390692,3.31860165018221e-08
"KIF19",1.34732002828309,3.44233876180294e-08
"PIK3R3",0.697147846092022,3.63083600466882e-08
"SNX9",-0.381203914338265,3.61695843906967e-08
"IGF1R",-0.682332227919634,3.62590651983637e-08
"RAB11FIP5",0.737826952737161,3.71005553391508e-08
"LITAF",0.405378737054527,4.00698926301535e-08
"PBX1",-1.01273347079532,4.04957936354479e-08
"SPARC",-1.35321322157258,4.09813270081534e-08
"KLF13",0.302151881083297,4.09921967194654e-08
"SMOX",-0.851932392984159,4.16587748609517e-08
"RBKS",-1.06665138588677,4.15221791651261e-08
"C2orf88",-1.27390876740663,4.32383837049288e-08
"NFATC2",0.384849203116581,4.47885165048151e-08
"SLC5A2",-1.05858484479176,4.46727273268125e-08
"RPL23",-0.376667598262429,4.5157189664916e-08
"RASGEF1A",0.641729463824578,4.56923823671551e-08
"NCK1",0.30465611268089,4.72971280936392e-08
"HOXB9",2.30267966824816,4.73305358985354e-08
"NIBAN1",0.445957691278982,4.85884480299038e-08
"FGFBP2",0.974312760255624,4.97830446107742e-08
"GNGT2",0.535822473478941,5.08180134667856e-08
"IFT57",-0.468910396122317,5.18915874962844e-08
"IL2RG",0.355386526843587,5.18845630465899e-08
"H2BC11",-1.29826591235635,5.34099052855321e-08
"ATXN1",0.378904885485416,5.64527676123153e-08
"MAPK1",0.286064005431713,5.84790241643891e-08
"WIPF2",0.19297303974482,5.84892175571873e-08
"AKAP5",1.11408829333738,5.78720117950446e-08
"CHSY3",2.42785370072089,5.84882307680693e-08
"GRHL1",-1.04981800260579,5.89086102551154e-08
"IDS",0.338438905699782,6.0354361532003e-08
"ALS2CL",-0.872024241062513,6.02160594756733e-08
"ENPP4",0.619692363966953,6.06746535318278e-08
"PPP1R3E",-0.611463114134082,6.35809689844576e-08
"GZMK",0.811728488752982,6.46324645381043e-08
"LYAR",0.450248410088757,6.56062987934735e-08
"AP3M2",-0.507117385069636,6.66052474011842e-08
"SH2D1A",0.673835744119659,6.78902604642158e-08
"FHIT",-1.03002779193433,6.80283805585876e-08
"SYTL3",0.479605452888242,6.89393780586347e-08
"ADIPOR2",0.284802334308051,7.15526410661513e-08
"GPR153",0.880582755965544,7.24732487320159e-08
"MEAF6",0.264724940659433,7.28913378306363e-08
"HERPUD2",0.250022668178457,7.34899975768699e-08
"HOXC4",0.866806313179867,7.36575622952518e-08
"IGF2R",0.400599904602082,7.43217051660197e-08
"H3C10",-1.39010680023778,7.56258465025298e-08
"WDR75",-0.414599535150539,7.99110008300394e-08
"HP1BP3",0.262328124231304,8.09554271638577e-08
"CRTAM",0.732655306420749,8.23138485471684e-08
"SLC22A17",-1.01050530051467,8.42369075695118e-08
"IL1RN",-0.919779800020899,8.52652162770191e-08
"INPP4A",0.236136924441071,9.05823479406953e-08
"CADM1",0.904289899612524,9.02235886744116e-08
"TRABD2A",-0.748422175834504,9.10839936424802e-08
"GNG11",-1.45520195403241,9.22886889242419e-08
"VCPIP1",0.348121886579935,9.43085272747733e-08
"ITGAL",0.394832349410184,1.01342843809338e-07
"WDR11-AS1",-1.30763709418275,1.03780294739741e-07
"FAM153B",-1.45262424946013,1.07105532156697e-07
"GNAO1",0.730449636646027,1.07970987098064e-07
"ASB2",0.746912991496213,1.10475404928002e-07
"ZNF331",-1.13596068551996,1.11121432718607e-07
"ACTN4",0.459557522589187,1.14614722919075e-07
"BCL2A1",-1.02136640755422,1.17672229020391e-07
"OXSR1",0.205605759124317,1.17456482130809e-07
"CCNI2",-0.762591527782777,1.17259143838618e-07
"RDH10",0.414299383830342,1.19101940448088e-07
"EVC2",0.975102422481271,1.21549150819744e-07
"ITGB5",-0.949291251459203,1.22486111111208e-07
"RPL30",-0.417553170897625,1.25656886965759e-07
"AKAP12",-1.86798867825283,1.27323606531399e-07
"MAN1A1",0.556801705165158,1.29059484340725e-07
"ACLY",0.271739448767412,1.30235350243867e-07
"MATK",0.701247171425544,1.3225010453564e-07
"PLAUR",-1.25709498950709,1.31872142675953e-07
"TUBB1",-1.27260655911621,1.31898465673392e-07
"CLU",-1.11675460204535,1.33137547110792e-07
"BLOC1S3",0.34180874369107,1.34200502005926e-07
"GPRASP1",-0.766785083691363,1.34036648058643e-07
"HENMT1",0.321805564854445,1.35431800312582e-07
"PXN",0.298231900348677,1.36865927330235e-07
"FAXDC2",-0.972453105795229,1.40899273028532e-07
"NEIL1",-0.806418284375942,1.42378651940298e-07
"GALNT10",0.321502092230498,1.47429231080302e-07
"GGT7",-0.459700292715825,1.50018167570321e-07
"CMKLR1",0.769034856511862,1.51700988733893e-07
"RPL11",-0.320927353759358,1.55321736885539e-07
"PCYOX1L",-0.347415587679787,1.58535807383369e-07
"LETMD1",-0.216818049063432,1.70209209057591e-07
"RPS15A",-0.430744037007671,1.70728037925342e-07
"SECISBP2",-0.219204252520296,1.71819785261328e-07
"NBPF9",-0.464687001965572,1.73143524419704e-07
"CABP5",-1.56322887724032,1.80896282815593e-07
"DNAAF1",-1.9056900625282,1.82141547467436e-07
"ZNF319",0.440803225549824,1.82523577972381e-07
"GPR68",0.711011242038141,1.867987455713e-07
"FANCD2",-0.481391642426714,1.9465062846857e-07
"SLC5A5",-0.964311491864434,1.96448413951421e-07
"LMO7",-0.633753621799832,1.97155722005539e-07
"SGPL1",0.281999504948851,2.02736397094915e-07
"CASP7",0.397628371021271,2.04444413035068e-07
"MVB12B",0.552708410679732,2.05932539361017e-07
"OVGP1",-0.739136423649197,2.12434539140492e-07
"MCOLN2",0.679838881480859,2.13976325954308e-07
"ENKUR",-1.49620088804094,2.33758221844443e-07
"GFI1B",-1.12836592760677,2.38412306520631e-07
"ZFP92",0.592151896387412,2.47001463509759e-07
"HRAT92",-1.42355629632934,2.51253160736607e-07
"MYBL1",0.676510719421871,2.59075300652878e-07
"LONRF1",-0.480291613456421,2.78923478120864e-07
"KIAA0232",0.275686563707114,2.99151622858713e-07
"ISOC1",0.325314977900241,3.12893852443826e-07
"PTGS2",-1.46255314066022,3.1698526363794e-07
"CACNA1I",-0.940503280977898,3.23721239026693e-07
"PIGH",-0.374399121156363,3.34943858725185e-07
"INKA2-AS1",-1.45696206191522,3.57850964743803e-07
"IFI44",-0.876842013816558,3.63872294184264e-07
"SEPTIN5",-1.23074987548673,3.63378111293547e-07
"SNHG20",-0.439150078142209,3.61948034719389e-07
"FNBP1L",-0.696406850572553,3.66529313480123e-07
"IZUMO4",-0.604766373520231,3.77872166534427e-07
"BATF",0.59012324617941,3.78383141405894e-07
"CHRM3-AS2",-1.05152390053063,3.96510762838426e-07
"METTL1",-0.382482328971597,4.16797335884054e-07
"MRC2",-0.923143584206045,4.25856105159215e-07
"ARHGEF28",1.20189032628695,4.26710438788618e-07
"LOC105371967",-1.77191629074475,4.27062916424505e-07
"DCLRE1A",0.426378144321964,4.38288545459077e-07
"SESN1",-0.495103557473649,4.40026861980786e-07
"DGKA",-0.539577860143396,4.44371570860242e-07
"LTBP3",-0.705071492369504,4.4338491005456e-07
"LINC00494",-0.88420330554914,4.42161578586769e-07
"NAPB",0.342765067156515,4.55977133243147e-07
"EDARADD",0.711273529506816,4.72164841902016e-07
"TTC38",0.627625782186978,4.81212422229506e-07
"GNAZ",-0.850733517147497,4.84605172313352e-07
"KLHL6",-0.302464068435948,4.85252660046371e-07
"PF4",-1.37748222893227,4.95152452977541e-07
"MXRA7",0.874649388614739,5.11455257680559e-07
"AREG",-1.96028304293136,5.16273383852995e-07
"CHSY1",0.351878159254119,5.15497027306911e-07
"PIK3R5",0.256269010119698,5.20013525849118e-07
"RAB37",0.336349355765621,5.36345662036684e-07
"FFAR1",-1.4477349952876,5.45204627323209e-07
"STARD5",-0.481415056867891,5.5349952439336e-07
"PTPRC",0.263931399906216,5.58617536237899e-07
"GAL3ST4",-0.911091708047321,5.58353522215142e-07
"SSBP2",-0.324483989845184,5.62677937018463e-07
"NIPAL4",-1.48772114825565,5.62284493690772e-07
"RPS6KL1",-0.879936889518093,5.64899813034542e-07
"IL32",0.526523816163459,5.76932163973449e-07
"MYO3B",1.48309522400949,5.79558247706175e-07
"CTTN",-1.11481761927254,5.95394479681303e-07
"N4BP1",0.201476504799045,6.08830465812635e-07
"SRPK2",0.209802591403475,6.15420331451036e-07
"RACGAP1",0.313246839098588,6.2193609192921e-07
"ARAP2",0.397773305243831,6.33251910782316e-07
"BEX2",-0.556482280077911,6.69404089956229e-07
"FGFR2",1.66831615786852,6.73819699991781e-07
"FBLN7",-0.756850783032099,6.74983917645006e-07
"NOP58",-0.325574969997928,6.97665669544678e-07
"BDH1",-0.558029303402463,6.9842681134254e-07
"GPRIN1",0.722572163201197,7.23858563369848e-07
"MYEOV",-1.3850377482398,7.30291970163541e-07
"TSPAN2",0.582680799791318,7.33721419840424e-07
"CD244",0.455093337583949,7.44835708730129e-07
"MINDY1",-0.471597194137848,7.50197072926805e-07
"PKDCC",-1.98411230394109,7.51430617437155e-07
"F3",-2.02399639870191,7.63179579930282e-07
"RCAN2",1.36262364861876,7.76929394750039e-07
"RBM11",-1.07513288583777,7.85611851192316e-07
"SORCS3",-1.48658104674503,7.94774455384979e-07
"LACTB2-AS1",-0.901693970714776,7.94311612857498e-07
"JAM3",-0.656306857881817,8.25589785167548e-07
"RPL22L1",-0.603385851350478,8.39146817518095e-07
"OSER1",-0.600060884308905,8.55944225660284e-07
"ZC3H12B",-0.74118866354228,8.63327650104648e-07
"POU6F1",-0.550587243903661,8.90781944012716e-07
"SLC7A6",-0.434484499081875,8.97821359802386e-07
"NAP1L3",-0.659125214283933,8.97424013199824e-07
"MYLK",-0.947624628783955,9.32191995305084e-07
"DDX47",-0.274404186695225,9.31396972053314e-07
"KRT72",-1.47940399580595,9.73525387118349e-07
"EREG",-1.95354778376272,9.95465146066594e-07
"PARD3",-1.19168248883614,1.03737364356537e-06
"EPHB4",-0.514172034693111,1.04441460390952e-06
"DTX1",-0.717834170600252,1.05237723326024e-06
"TREML1",-1.33326550296599,1.05149858911769e-06
"CDNF",-0.687104656071513,1.10028092297446e-06
"ZNF14",-0.613971167415739,1.18770354054411e-06
"ZNF831",0.370958830263704,1.19489673242085e-06
"SEC24D",0.319971971320524,1.19409103486394e-06
"COL27A1",-1.38841148084338,1.1896410299941e-06
"TSPAN9",-0.95534422454427,1.23101876537643e-06
"USP31",0.269298921632129,1.24464720541744e-06
"ARFGAP3",0.221483892532928,1.26877430129091e-06
"FOXD1",1.38704247634754,1.28824440698533e-06
"CLEC1B",-1.43112793029821,1.31434012858453e-06
"H2AC11",-0.849651826368837,1.32256346685235e-06
"PDE8A",-0.351178799809197,1.33316889879517e-06
"FOXO4",0.22651014455224,1.34309182404407e-06
"RPP21",-0.377254794052971,1.34578143749106e-06
"PEAR1",-1.10649262640645,1.35120247239519e-06
"GCLC",0.28183970646442,1.3835986725745e-06
"HIRA",0.284652321095167,1.42678821791514e-06
"COX7C",-0.302728276980021,1.44594034685707e-06
"IL1A",-3.03575466824789,1.48731094995499e-06
"TIAM1",-0.431618713029192,1.51605496422947e-06
"HYI",-0.529980133470781,1.56938650879686e-06
"TSEN54",0.391270193416692,1.57323882807169e-06
"ZNF542P",-0.482688022310784,1.61204677779922e-06
"LINC002481",0.65551844974885,1.64078328601152e-06
"LTK",-0.864308032945088,1.66502182343424e-06
"FSTL1",-1.24602314550405,1.67085258867356e-06
"ID3",-0.815280061756435,1.69245579974153e-06
"PDK1",-0.522861004272813,1.69071577848985e-06
"TSR1",-0.172824266454764,1.75740694010183e-06
"EPHA1",-0.809167653355456,1.79901984200795e-06
"CYB5B",0.2560358218072,1.82030120074422e-06
"ACRBP",-0.478895044872531,1.84269859526819e-06
"WWTR1",0.841384701117509,1.85994523622208e-06
"EIF1B",-0.365438614123215,1.85828649568851e-06
"PKHD1L1",-1.01007622337572,1.86803837078752e-06
"DMRTC1B",-0.841642484298874,1.873521622787e-06
"C1orf216",0.398665538678781,1.90500476926089e-06
"ANKRD55",-1.09802324854582,1.93402682741846e-06
"ZNF395",-0.326518873472719,1.96318839967282e-06
"CAPN2",0.235058708591599,2.01146030895364e-06
"PDCD1",0.919636417014614,2.03828529994363e-06
"C1QB",1.51176855519863,2.10495283860632e-06
"TCEA3",-0.750300558636252,2.13983708064997e-06
"NAT8B",-1.25394180396417,2.14354299504945e-06
"COX6C",-0.28599312792722,2.1517902435985e-06
"INPP5A",-0.324872315627782,2.17535504848423e-06
"PDGFRB",0.923256210926202,2.17067009682448e-06
"LGR6",0.826541475594275,2.17391591699109e-06
"CXorf40A",-0.791288093073651,2.216450634369e-06
"GJB2",-3.31704070784088,2.22761297177195e-06
"ASCL2",0.70653523411068,2.25445641913115e-06
"WNK1",0.247954287335245,2.27976088545426e-06
"PTPN4",0.376377393771922,2.28545327007899e-06
"BCL2L1",0.380066868579013,2.32020831501425e-06
"SLC25A33",-0.521717339835721,2.31658546314384e-06
"TRAPPC3L",-1.34746338522179,2.31314158674921e-06
"AGK",0.272174558035595,2.33830037268148e-06
"H2BC8",-0.855260983265971,2.35616187588433e-06
"GTPBP4",-0.194555938953403,2.39503229426812e-06
"CFLAR",0.227632911080337,2.42824425680917e-06
"AIG1",-0.340899565979374,2.42732978704486e-06
"TTL",0.244771612703241,2.46467945380724e-06
"FLNA",0.469747290754556,2.47453694210576e-06
"SUSD3",-0.494122611162503,2.52470097704756e-06
"GALNTL6",-1.49397970241447,2.57874853661575e-06
"AXIN2",-0.696783882156403,2.6009554559538e-06
"CFAP36",-0.465766454456473,2.62641128048778e-06
"PALLD",0.640441914996541,2.67947381362721e-06
"RARS1",-0.288628655748184,2.7172647586627e-06
"FAM104A",0.234363570752702,2.71141328492158e-06
"TARBP1",-0.352782918386484,2.73713211272492e-06
"EIF4EBP2",0.25824609389751,2.74365973567723e-06
"TAF11",-0.182800749581038,2.80634700129284e-06
"ZNF682",-0.633540693855659,2.92796967657688e-06
"ACTN1",-0.400615505342892,2.93541406645022e-06
"FHL1",-0.519776491983255,2.94544684421364e-06
"SNHG8",-0.680914168551482,2.96405410707329e-06
"HS6ST1",0.378199121870274,3.01965214021382e-06
"ARHGAP11A",0.577790690473224,3.04334772328255e-06
"TMEM178B",1.29860966178894,3.08812024262918e-06
"PPFIBP1",-0.585634456922063,3.12614632974645e-06
"KCNK5",0.908145233917212,3.14007766924625e-06
"RIOK1",-0.223915350412614,3.15170865342316e-06
"CNTNAP1",-0.650539163000635,3.17818263875644e-06
"NFKBID",-0.633240818584641,3.20348114283446e-06
"PGAP2",-0.278599871013254,3.30701098215165e-06
"RAB5B",0.268549957345329,3.32038726799325e-06
"TAF4",0.218807953508431,3.32946906096519e-06
"CENPV",-0.543599292131535,3.36184151022618e-06
"MSL3",-0.246408232577794,3.39487655999409e-06
"KLHL3",-0.522525911503397,3.41997797017553e-06
"PSD3",-0.591612514244623,3.42514405245597e-06
"TNK1",-0.636197394923329,3.41904662329796e-06
"LINC01089",-0.485337682311443,3.47153106976542e-06
"MSTO1",-0.330689373960778,3.4872521435883e-06
"CIART",-1.21838554864661,3.57852789171646e-06
"ARHGAP32",-0.464009975849402,3.60760685703329e-06
"EDAR",-1.06214898527609,3.61477929866073e-06
"MPP2",-0.965062910990361,3.73241357156413e-06
"SOX13",0.685039046317295,3.77454517685168e-06
"BAIAP2L1",-0.912802015738826,3.83987066629278e-06
"MACO1",-0.196193236680859,3.84535296073795e-06
"MFGE8",-0.596473211356294,3.85532368688731e-06
"VIPR1",-0.489600842797689,3.87747803196169e-06
"RORB",1.82317876563852,3.90193007038677e-06
"LEF1-AS1",-1.0146048995009,3.89859761146738e-06
"RORC",-0.81707729281643,3.92956207826611e-06
"WNT7A",-0.826196118175276,3.92247363466314e-06
"TRIM2",-0.758798099786704,3.99038184201304e-06
"PTPRJ",0.292460154796635,3.98972560313257e-06
"FOXD2-AS1",0.490208491206946,3.98462677573476e-06
"SCD5",0.87532521450857,4.024565813344e-06
"CCT6B",-0.586847107747675,4.05480019099607e-06
"SIK2",0.214414606108127,4.09152670266608e-06
"CAVIN2",-1.23071327251193,4.14670217557088e-06
"HPS4",-0.26523891771606,4.1880731403675e-06
"ZNF439",-0.550420728651615,4.21775790672542e-06
"TSPAN15",-0.759975106271242,4.23946396364106e-06
"CACNA1F",-0.688382884067801,4.23250058012688e-06
"EPHX2",-0.672451324390781,4.25341547661795e-06
"CCL28",-0.404006450193506,4.26109779694564e-06
"STAP1",-0.766380595986151,4.28728437829366e-06
"RAPGEF1",0.322710453131674,4.2944052036869e-06
"PPBP",-1.35762378063538,4.31701447787375e-06
"GATA6",1.23394968452751,4.38985399583977e-06
"CAND2",-0.919406166665648,4.40744789297433e-06
"CXCL3",-1.59563817219615,4.51502059752488e-06
"HID1",-0.655864345945372,4.50842225115296e-06
"TLR3",0.667884311701751,4.57267023198721e-06
"DAG1",0.267512553934823,4.62728798729074e-06
"DAB1",-1.01336823154137,4.62779346588281e-06
"GTF2IRD2B",-0.299844417550116,4.62607733255081e-06
"SLC16A10",-1.00663522844836,4.64746186433141e-06
"USP16",-0.376167174595832,4.64027450880163e-06
"ZBTB49",0.317008009875611,4.65795045451376e-06
"SPON1",-0.925944837044762,4.70480099761829e-06
"MARK4",0.325391181577828,4.71869590972314e-06
"C1QC",1.64204112719526,4.73163998191346e-06
"SSH1",0.284087009347916,4.84888666186373e-06
"ZNF610",-0.829591335114218,4.88380607961243e-06
"CAPN3",-0.385057736825471,4.94115271996202e-06
"CTH",-0.949992073198771,4.94866398484459e-06
"BEND2",-1.28693779647646,4.93473169194797e-06
"MAP3K7CL",-0.929198342050208,4.98731155115135e-06
"MANEAL",0.601374057857533,4.9987745005273e-06
"ZNF789",-0.375649722107753,5.0058994872751e-06
"IQGAP2",0.248219039593202,5.02583756289885e-06
"ABHD15",0.243304180348681,5.06164573862732e-06
"ITGA9-AS1",-1.15618215997688,5.15653803142891e-06
