Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION	63	0.46016	0.078921	0.34566	0.53984	0.92208	1	0.001457	0.11988	0.54312	34	0.0010566	0.057942	0.41815	29	0.0019264	0.57642	0.99586
GOBP_POSITIVE_REGULATION_OF_PROTEIN_PHOSPHORYLATION	45	0.42205	0.044955	0.28051	0.57795	0.95604	1	0.0011557	0.008991	0.2528	26	0.00069649	0.004995	0.30336	19	0.001784	0.46354	0.98166
GOBP_VASCULATURE_DEVELOPMENT	55	0.40001	0.018981	0.20107	0.59999	0.98202	1	0.0017097	0.55345	0.84313	33	0.0014366	0.44555	0.72518	22	0.0021193	0.77822	0.99586
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	10	0.59956	0.59241	0.72538	0.40044	0.40859	1	0.0016082	0.48352	0.79943	4	0.0009125	0.24775	0.61001	6	0.0020721	0.65335	0.99586
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	26	0.49958	0.26973	0.51623	0.50042	0.73127	1	0.0016127	0.42058	0.76783	13	0.00078101	0.044955	0.40549	13	0.0024444	0.9031	0.99586
GOBP_SPROUTING_ANGIOGENESIS	10	0.59992	0.71728	0.80374	0.40008	0.28372	1	0.00088066	0.055944	0.45504	4	0.0008964	0.23876	0.60086	6	0.00087017	0.057942	0.88889
GOBP_EPITHELIAL_CELL_DEVELOPMENT	15	0.39956	0.095904	0.36253	0.60044	0.90509	1	0.0013505	0.21678	0.63298	9	0.00039769	0.008991	0.34128	6	0.0027797	0.92008	0.99586
GOBP_CYTOPLASMIC_TRANSLATION	28	0.92779	1	1	0.072214	0.000999	0.22752	0.0019253	0.7992	0.93824	2	0.0024794	0.81818	0.93401	26	0.0018826	0.54446	0.99516
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS	11	0.54512	0.46054	0.64846	0.45488	0.54046	1	0.0015393	0.3976	0.75149	5	0.00095613	0.22977	0.58798	6	0.0020253	0.62537	0.99586
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	14	0.28568	0.016983	0.19101	0.71432	0.98402	1	0.0022054	0.88711	0.95373	10	0.0015005	0.52747	0.78795	4	0.0039675	0.99401	0.9962
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	11	0.00056156	0.001998	0.079138	0.99944	0.999	1	0.0011231	0.12887	0.54312	11	0.0011231	0.21978	0.58798	0	NA	NA	NA
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	23	0.39126	0.062937	0.31315	0.60874	0.93806	1	0.0013653	0.15984	0.56006	14	0.001042	0.11888	0.51472	9	0.0018681	0.53447	0.99516
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	10	0.49987	0.41758	0.61656	0.50013	0.58342	1	0.001017	0.095904	0.51485	5	0.00076237	0.14685	0.53513	5	0.0012716	0.23776	0.96515
GOBP_ADAPTIVE_IMMUNE_RESPONSE	50	0.51994	0.44256	0.63193	0.48006	0.55844	1	0.001244	0.021978	0.36404	24	0.0011639	0.11788	0.51472	26	0.0013179	0.037962	0.85561
GOBP_IMMUNE_EFFECTOR_PROCESS	56	0.4642	0.1049	0.37474	0.5358	0.8961	1	0.0013523	0.05994	0.45504	30	0.0010976	0.074925	0.44323	26	0.0016461	0.23976	0.96515
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	40	0.42497	0.080919	0.34609	0.57503	0.92008	1	0.001033	0.003996	0.22752	23	0.0008413	0.01998	0.3792	17	0.0012925	0.075924	0.88889
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	27	0.55533	0.55145	0.69997	0.44467	0.44955	1	0.001266	0.06993	0.45504	12	0.00091108	0.085914	0.46805	15	0.0015499	0.2048	0.96515
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	20	0.44988	0.17582	0.44742	0.55012	0.82517	1	0.0010013	0.018981	0.36024	11	0.00068649	0.032967	0.40549	9	0.0013861	0.18182	0.96515
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	23	0.56496	0.56144	0.70673	0.43504	0.43956	1	0.0013688	0.16284	0.56405	10	0.00097624	0.14885	0.53515	13	0.0016708	0.35764	0.96515
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	12	0.58308	0.62038	0.75155	0.41692	0.38062	1	0.0014229	0.2967	0.70314	5	0.0010978	0.31568	0.67351	7	0.0016551	0.38561	0.96515
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	11	0.63609	0.74825	0.82725	0.36391	0.25275	1	0.0013067	0.23776	0.66239	4	0.0010552	0.32667	0.6779	7	0.0014504	0.25275	0.96515
GOBP_IMMUNOGLOBULIN_PRODUCTION	17	0.76443	0.98801	1	0.23557	0.012987	0.91009	0.0010428	0.037962	0.42287	4	0.0010552	0.32667	0.6779	13	0.001039	0.028971	0.85561
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	10	0.59974	0.65734	0.7727	0.40026	0.34366	1	0.0013709	0.30669	0.71457	4	0.0010552	0.32667	0.6779	6	0.0015814	0.37962	0.96515
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	23	0.65196	0.88811	0.92677	0.34804	0.11289	1	0.00094923	0.007992	0.2528	8	0.00075472	0.08991	0.46805	15	0.001053	0.012987	0.82645
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	40	0.42503	0.087912	0.35595	0.57497	0.91309	1	0.0012432	0.033966	0.42287	23	0.0011376	0.12887	0.51472	17	0.001386	0.12587	0.96515
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	34	0.44122	0.13487	0.40984	0.55878	0.86613	1	0.001376	0.11389	0.54312	19	0.0013026	0.32168	0.6779	15	0.0014689	0.14985	0.96515
GOBP_T_CELL_MEDIATED_IMMUNITY	12	0.33339	0.070929	0.32308	0.66661	0.93007	1	0.0012931	0.2028	0.61661	8	0.0010557	0.22478	0.58798	4	0.0017681	0.4965	0.986
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	29	0.65485	0.91508	0.94303	0.34515	0.085914	1	0.0015036	0.27872	0.69187	10	0.0012555	0.32967	0.67948	19	0.0016343	0.28871	0.96515
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	92	0.54333	0.58541	0.72363	0.45667	0.41558	1	0.0013019	0.00999	0.2528	42	0.0011089	0.051948	0.41152	50	0.0014641	0.035964	0.85561
GOBP_LEUKOCYTE_DIFFERENTIATION	56	0.53557	0.47952	0.66289	0.46443	0.52148	1	0.0011541	0.004995	0.22752	26	0.00092829	0.040959	0.40549	30	0.0013497	0.044955	0.85561
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	15	0.33327	0.034965	0.27225	0.66673	0.96603	1	0.00097878	0.026973	0.38394	10	0.00064172	0.032967	0.40549	5	0.0016529	0.42458	0.97835
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	109	0.44946	0.024975	0.22752	0.55054	0.97602	1	0.001325	0.003996	0.22752	60	0.0010589	0.014985	0.35516	49	0.0016508	0.16084	0.96515
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	37	0.40543	0.052947	0.30515	0.59457	0.94805	1	0.001121	0.011988	0.26637	22	0.00099101	0.048951	0.41075	15	0.0013117	0.075924	0.88889
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	81	0.46904	0.083916	0.34908	0.53096	0.91708	1	0.0011836	0.000999	0.22752	43	0.0009287	0.006993	0.33094	38	0.0014721	0.062937	0.88889
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	17	0.47029	0.22777	0.49504	0.52971	0.77323	1	0.00098663	0.023976	0.3792	9	0.00036132	0.007992	0.33094	8	0.0016901	0.41159	0.97033
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	16	0.49968	0.32168	0.55713	0.50032	0.67932	1	0.0010479	0.043956	0.42287	8	0.00040571	0.012987	0.35516	8	0.0016901	0.41159	0.97033
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	16	0.49968	0.32168	0.55713	0.50032	0.67932	1	0.0010483	0.043956	0.42287	8	0.00040648	0.012987	0.35516	8	0.0016901	0.41159	0.97033
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	15	0.53299	0.3956	0.60927	0.46701	0.60539	1	0.0011178	0.06993	0.45504	7	0.00046367	0.02997	0.40549	8	0.0016901	0.41159	0.97033
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	28	0.46409	0.17882	0.45253	0.53591	0.82218	1	0.0012988	0.096903	0.51485	15	0.00085509	0.063936	0.41815	13	0.0018107	0.47253	0.98166
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	19	0.42086	0.13087	0.40552	0.57914	0.87013	1	0.0010292	0.025974	0.38165	11	0.00055483	0.017982	0.3792	8	0.0016814	0.40859	0.97033
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	14	0.49993	0.39461	0.60927	0.50007	0.60639	1	0.00095798	0.03996	0.42287	7	0.00081529	0.12088	0.51472	7	0.0011007	0.0999	0.96515
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	17	0.41175	0.14286	0.41579	0.58825	0.85814	1	0.0011256	0.070929	0.45504	10	0.00092998	0.13387	0.51472	7	0.0014051	0.22378	0.96515
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	13	0.30778	0.042957	0.28051	0.69222	0.95804	1	0.0012556	0.17982	0.57886	9	0.0010279	0.17383	0.55687	4	0.0017681	0.4965	0.986
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	52	0.40384	0.016983	0.19101	0.59616	0.98402	1	0.0014372	0.14685	0.54312	31	0.0011901	0.15085	0.53515	21	0.001802	0.43357	0.97835
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	39	0.4359	0.1039	0.37474	0.5641	0.8971	1	0.0011246	0.006993	0.2528	22	0.00099486	0.050949	0.41075	17	0.0012925	0.075924	0.88889
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	11	0.54532	0.52547	0.68387	0.45468	0.47552	1	0.0012616	0.21079	0.62145	5	0.0010924	0.31469	0.67351	6	0.0014025	0.27872	0.96515
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	27	0.29631	0.006993	0.14815	0.70369	0.99401	1	0.0015495	0.32068	0.71664	19	0.0011257	0.16583	0.54605	8	0.0025561	0.9021	0.99586
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	13	0.23076	0.00999	0.15966	0.76924	0.99101	1	0.0016683	0.50949	0.8186	10	0.0010766	0.21279	0.58798	3	0.0036408	0.96204	0.99586
GOBP_REGIONALIZATION	16	0.5619	0.50549	0.67523	0.4381	0.4955	1	0.0020982	0.87712	0.95373	7	0.0010266	0.22777	0.58798	9	0.0029317	0.98601	0.99586
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	56	0.44636	0.062937	0.31315	0.55364	0.93806	1	0.0013276	0.042957	0.42287	31	0.0010696	0.064935	0.41815	25	0.0016474	0.28971	0.96515
GOBP_HEART_MORPHOGENESIS	15	0.46639	0.22577	0.49504	0.53361	0.77522	1	0.0018514	0.68232	0.90362	8	0.0012078	0.32567	0.6779	7	0.002587	0.87313	0.99586
GOBP_MUSCLE_SYSTEM_PROCESS	22	0.49981	0.33167	0.56291	0.50019	0.66933	1	0.0015237	0.36863	0.73645	11	0.0011372	0.22977	0.58798	11	0.0019102	0.55644	0.99586
GOBP_CIRCULATORY_SYSTEM_PROCESS	42	0.42859	0.064935	0.31466	0.57141	0.93606	1	0.0015202	0.25774	0.6729	24	0.0013636	0.33167	0.68052	18	0.001729	0.38462	0.96515
GOBP_RENAL_SYSTEM_PROCESS	10	0.6	0.73626	0.81997	0.4	0.26474	1	0.0017692	0.5994	0.8709	4	0.0022106	0.81219	0.93293	6	0.0014749	0.32268	0.96515
GOBP_HEART_PROCESS	18	0.5	0.42258	0.61793	0.5	0.57842	1	0.0019264	0.71828	0.91009	9	0.0019321	0.81518	0.93293	9	0.0019207	0.56244	0.99586
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	16	0.3752	0.11688	0.39004	0.6248	0.88412	1	0.00085857	0.011988	0.26637	10	0.0010003	0.16284	0.54538	6	0.00062236	0.018981	0.82645
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	48	0.49994	0.3037	0.54355	0.50006	0.6973	1	0.0017118	0.59041	0.86473	24	0.0015972	0.62238	0.83998	24	0.0018265	0.4965	0.986
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	19	0.68398	0.93806	0.96236	0.31602	0.062937	1	0.0016435	0.46653	0.79612	6	0.0018663	0.75225	0.9113	13	0.0015406	0.26174	0.96515
GOBP_GLUCOSE_METABOLIC_PROCESS	17	0.6469	0.86114	0.91433	0.3531	0.13986	1	0.0016296	0.47552	0.79736	6	0.0018663	0.75225	0.9113	11	0.0015004	0.23676	0.96515
GOBP_ALCOHOL_METABOLIC_PROCESS	21	0.47593	0.22278	0.49361	0.52407	0.77822	1	0.0017983	0.63536	0.8864	11	0.0012185	0.3007	0.6585	10	0.002436	0.88012	0.99586
GOBP_ORGANIC_ACID_METABOLIC_PROCESS	53	0.54681	0.49351	0.66803	0.45319	0.50749	1	0.0016607	0.44655	0.78383	24	0.0010325	0.056943	0.41815	29	0.0021806	0.85115	0.99586
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	20	0.54983	0.56244	0.70673	0.45017	0.43856	1	0.0016425	0.45455	0.79025	9	0.0014415	0.46753	0.74462	11	0.0018069	0.46753	0.98166
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	15	0.4668	0.33966	0.56672	0.5332	0.66134	1	0.0021684	0.86613	0.95373	8	0.0022905	0.91009	0.96963	7	0.0020289	0.6044	0.99586
GOBP_DNA_METABOLIC_PROCESS	59	0.52532	0.43556	0.63028	0.47468	0.56543	1	0.0014405	0.11588	0.54312	28	0.0012929	0.25475	0.6115	31	0.0015739	0.16983	0.96515
GOBP_DNA_REPLICATION	22	0.50005	0.41459	0.61656	0.49995	0.58641	1	0.0012719	0.13187	0.54312	11	0.0013662	0.42358	0.71858	11	0.0011776	0.078921	0.88889
GOBP_DNA_DEPENDENT_DNA_REPLICATION	11	0.45445	0.27572	0.51659	0.54555	0.72527	1	0.0014176	0.31668	0.71664	6	0.0011254	0.2987	0.6585	5	0.0017682	0.48651	0.98166
GOBP_REGULATION_OF_DNA_REPLICATION	10	0.40019	0.24476	0.50561	0.59981	0.75624	1	0.0013906	0.32268	0.71664	6	0.0014703	0.51748	0.78702	4	0.0012709	0.26973	0.96515
GOBP_DNA_REPAIR	26	0.46154	0.21578	0.49353	0.53846	0.78521	1	0.0015796	0.38262	0.74639	14	0.0014685	0.49051	0.76779	12	0.0017092	0.37063	0.96515
GOBP_DOUBLE_STRAND_BREAK_REPAIR	13	0.46179	0.35764	0.57871	0.53821	0.64336	1	0.001152	0.12388	0.54312	7	0.0015354	0.54745	0.8057	6	0.0007046	0.027972	0.85561
GOBP_DNA_MODIFICATION	10	0.59982	0.68432	0.7822	0.40018	0.31668	1	0.00143	0.34765	0.72309	4	0.0013377	0.45854	0.73674	6	0.0014915	0.33367	0.96515
GOBP_DNA_RECOMBINATION	19	0.52633	0.54246	0.69701	0.47367	0.45854	1	0.0016661	0.48851	0.8035	9	0.0017892	0.72428	0.89771	10	0.0015553	0.28871	0.96515
GOBP_CHROMATIN_ORGANIZATION	29	0.65482	0.91109	0.94105	0.34518	0.08991	1	0.0020815	0.92208	0.96881	10	0.0019842	0.83916	0.94613	19	0.0021326	0.78921	0.99586
GOBP_CHROMATIN_REMODELING	13	0.69193	0.86913	0.91534	0.30807	0.13187	1	0.0024671	0.95704	0.97955	4	0.0027821	0.94006	0.97635	9	0.0023272	0.81219	0.99586
GOBP_RNA_PROCESSING	45	0.73288	0.997	1	0.26712	0.003996	0.40448	0.0020328	0.93207	0.97042	12	0.0021264	0.92208	0.97202	33	0.0019988	0.68831	0.99586
GOBP_MRNA_PROCESSING	14	0.57129	0.62637	0.7558	0.42871	0.37463	1	0.0018676	0.68731	0.90362	6	0.0018545	0.74625	0.9113	8	0.0018773	0.55045	0.99516
GOBP_RNA_CATABOLIC_PROCESS	16	0.62459	0.72527	0.8117	0.37541	0.27572	1	0.0014112	0.26374	0.6768	6	0.00078503	0.13986	0.51794	10	0.0017868	0.44655	0.97835
GOBP_MRNA_CATABOLIC_PROCESS	14	0.64247	0.78322	0.85553	0.35753	0.21778	1	0.0013662	0.24376	0.66559	5	0.00084252	0.17483	0.55687	9	0.0016571	0.36164	0.96515
GOBP_PROTEIN_DEPHOSPHORYLATION	27	0.18549	0.000999	0.070007	0.81451	1	1	0.0015667	0.34066	0.71849	22	0.0013318	0.31668	0.67406	5	0.0026002	0.85914	0.99586
GOBP_PROTEIN_ACETYLATION	17	0.5293	0.47752	0.66214	0.4707	0.52348	1	0.0023214	0.95504	0.97955	8	0.002232	0.8961	0.9647	9	0.0024009	0.84416	0.99586
GOBP_PROTEOLYSIS	102	0.38246	0.001998	0.079138	0.61754	0.999	1	0.0015347	0.18282	0.5803	63	0.0014215	0.38861	0.71202	39	0.0017176	0.31668	0.96515
GOBP_PEPTIDE_METABOLIC_PROCESS	60	0.69965	0.997	1	0.30035	0.003996	0.40448	0.0017861	0.6953	0.90362	18	0.0018198	0.85215	0.95369	42	0.0017716	0.38462	0.96515
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	11	0.81765	0.97802	0.99551	0.18235	0.022977	1	0.0014077	0.31369	0.71664	2	0.00095748	0.4026	0.71202	9	0.0015077	0.26374	0.96515
GOBP_PROTEIN_TARGETING	16	0.37514	0.10589	0.37537	0.62486	0.8951	1	0.002025	0.83417	0.95373	10	0.0018452	0.77622	0.92186	6	0.0023245	0.77722	0.99586
GOBP_LIPID_METABOLIC_PROCESS	91	0.49424	0.19481	0.46574	0.50576	0.80619	1	0.001804	0.79221	0.93724	46	0.001254	0.16084	0.54068	45	0.0023661	0.98302	0.99586
GOBP_FATTY_ACID_METABOLIC_PROCESS	26	0.49974	0.27972	0.51689	0.50026	0.72128	1	0.0017924	0.63536	0.8864	13	0.0012656	0.31968	0.6779	13	0.0023192	0.85415	0.99586
GOBP_FATTY_ACID_BETA_OXIDATION	10	0.59976	0.66733	0.77858	0.40024	0.33367	1	0.0011156	0.14386	0.54312	4	0.00079995	0.19481	0.57248	6	0.001326	0.24276	0.96515
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	27	0.40743	0.088911	0.35682	0.59257	0.91209	1	0.0017691	0.60539	0.87542	16	0.0015389	0.57443	0.82151	11	0.0021039	0.71528	0.99586
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	25	0.39999	0.080919	0.34609	0.60001	0.92008	1	0.0018284	0.6953	0.90362	15	0.001511	0.55345	0.80816	10	0.0023044	0.81918	0.99586
GOBP_VITAMIN_METABOLIC_PROCESS	11	0.54525	0.5035	0.67454	0.45475	0.4975	1	0.001205	0.17882	0.57886	5	0.00087252	0.18681	0.5654	6	0.0014821	0.32667	0.96515
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS	15	0.53306	0.41259	0.61656	0.46694	0.58841	1	0.0022064	0.88312	0.95373	7	0.0017783	0.7013	0.88244	8	0.0025811	0.91309	0.99586
GOBP_ION_TRANSPORT	71	0.49289	0.25475	0.50671	0.50711	0.74625	1	0.0015717	0.26573	0.68001	36	0.0014171	0.4046	0.71202	35	0.0017307	0.32967	0.96515
GOBP_CATION_TRANSPORT	58	0.48271	0.2048	0.47838	0.51729	0.7962	1	0.0016253	0.3986	0.75181	30	0.0014684	0.51049	0.78161	28	0.0017934	0.42458	0.97835
GOBP_POTASSIUM_ION_TRANSPORT	15	0.46668	0.31269	0.55381	0.53332	0.68831	1	0.0014816	0.32667	0.71711	8	0.0014101	0.44655	0.72518	7	0.0015633	0.33367	0.96515
