"","X","Bifidobacterium","Coriobacteriaceae.UCG.002","Coriobacteriaceae.UCG.003","Libanicoccus","Olsenella","Collinsella","Enorma","Adlercreutzia","Eggerthella","Enterorhabdus","Senegalimassilia","Slackia","Bacteroides","Barnesiella","Coprobacter","Dysgonomonas","Butyricimonas","Odoribacter","CAG.873","Alloprevotella","Paraprevotella","Prevotella.1","Prevotella.2","Prevotella.7","Prevotella.9","Prevotellaceae.NK3B31.group","Prevotellaceae.UCG.001","Prevotellaceae.UCG.003","Prevotellaceae.UCG.004","Alistipes","Rikenellaceae.RC9.gut.group","dgA.11.gut.group","Parabacteroides","Clostridium.sp..K4410.MGS.306","Elusimicrobium","Campylobacter","Staphylococcus","Enterococcus","Lactobacillus","Lactococcus","Streptococcus","Christensenellaceae.R.7.group","Clostridium.sensu.stricto.1","Defluviitaleaceae.UCG.011","Ezakiella","Family.XIII.AD3011.group","Family.XIII.UCG.001","Mogibacterium",".Eubacterium..nodatum.group","Agathobacter","Anaerostipes","Blautia","Butyrivibrio","CAG.56","Coprococcus.1","Coprococcus.2","Coprococcus.3","Dorea","Eisenbergiella","Epulopiscium","Fusicatenibacter","GCA.900066575","Howardella","Hungatella","Lachnoclostridium","Lachnospira","Lachnospiraceae.FCS020.group","Lachnospiraceae.ND3007.group","Lachnospiraceae.NK3A20.group","Lachnospiraceae.NK4A136.group","Lachnospiraceae.UCG.001","Lachnospiraceae.UCG.003","Lachnospiraceae.UCG.004","Lachnospiraceae.UCG.007","Lachnospiraceae.UCG.008","Lachnospiraceae.UCG.010","Marvinbryantia","Moryella","Oribacterium","Roseburia","Sellimonas","Shuttleworthia","Tyzzerella","Tyzzerella.3","Tyzzerella.4","UC5.1.2E3",".Bacteroides..pectinophilus.group",".Eubacterium..eligens.group",".Eubacterium..hallii.group",".Eubacterium..ruminantium.group",".Eubacterium..ventriosum.group",".Eubacterium..xylanophilum.group",".Ruminococcus..gauvreauii.group",".Ruminococcus..gnavus.group",".Ruminococcus..torques.group","Peptococcus","Intestinibacter","Romboutsia","Terrisporobacter","Anaerofilum","Anaerotruncus","Butyricicoccus","CAG.352","Candidatus.Soleaferrea","Caproiciproducens","DTU089","Faecalibacterium","Flavonifractor","Fournierella","GCA.900066225","Hydrogenoanaerobacterium","Intestinimonas","Negativibacillus","Oscillibacter","Oscillospira","Phocea","Pseudoflavonifractor","Ruminiclostridium","Ruminiclostridium.5","Ruminiclostridium.6","Ruminiclostridium.9","Ruminococcaceae.NK4A214.group","Ruminococcaceae.UCG.002","Ruminococcaceae.UCG.003","Ruminococcaceae.UCG.004","Ruminococcaceae.UCG.005","Ruminococcaceae.UCG.007","Ruminococcaceae.UCG.008","Ruminococcaceae.UCG.009","Ruminococcaceae.UCG.010","Ruminococcaceae.UCG.013","Ruminococcaceae.UCG.014","Ruminococcus.1","Ruminococcus.2","Subdoligranulum","UBA1819",".Eubacterium..coprostanoligenes.group","Asteroleplasma","Catenibacterium","Erysipelatoclostridium","Erysipelotrichaceae.UCG.003","Erysipelotrichaceae.UCG.004","Erysipelotrichaceae.UCG.006","Faecalitalea","Holdemanella","Solobacterium","Turicibacter",".Clostridium..innocuum.group","Acidaminococcus","Phascolarctobacterium","Succiniclasticum","Allisonella","Anaeroglobus","Anaerovibrio","Dialister","Megamonas","Megasphaera","Mitsuokella","Selenomonas.3","Veillonella","Fusobacterium","Victivallis","Z20","Azospirillum.sp..47_25","Bilophila","Desulfovibrio","Anaerobiospirillum","Succinivibrio","Shewanella","Oxalobacter","Parasutterella","Sutterella","Citrobacter","Escherichia.Shigella","Hafnia.Obesumbacterium","Klebsiella","Halomonas","Haemophilus","Pseudomonas","Sphaerochaeta","Treponema.2","Cloacibacillus","Synergistes","Anaeroplasma","Akkermansia"
"26",1185,0.0681255161023947,0,0.00784475639966969,0.00454170107349298,0.000206440957886045,0.0398431048720066,0,0,0,0.00206440957886045,0.00433526011560694,0.000619322873658134,0.000825763831544178,0,0,0,0,0,0.0121800165152766,0.00227085053674649,0,0,0.00474814203137903,0.000206440957886045,0.00206440957886045,0.00123864574731627,0.00165152766308836,0.00516102394715112,0.00144508670520231,0,0.0394302229562345,0,0.0132122213047069,0,0.000619322873658134,0,0,0,0,0,0,0.0456234516928159,0.000619322873658134,0.00144508670520231,0,0.00763831544178365,0.000206440957886045,0,0,0.0113542526837325,0.00144508670520231,0.0206440957886045,0,0,0.00247729149463253,0,0.00784475639966969,0.0165152766308836,0,0,0.00578034682080925,0.000619322873658134,0.00165152766308836,0,0.000619322873658134,0,0.000619322873658134,0.00123864574731627,0.0136251032204789,0.00247729149463253,0,0,0.000825763831544178,0.0055739058629232,0.00165152766308836,0.000206440957886045,0.00165152766308836,0.000206440957886045,0.00949628406275805,0.000825763831544178,0,0,0,0,0,0,0,0.000619322873658134,0.000206440957886045,0.000206440957886045,0,0.00123864574731627,0.0055739058629232,0,0.00165152766308836,0,0.000825763831544178,0.00268373245251858,0.000619322873658134,0,0,0.000619322873658134,0,0.00268373245251858,0.000825763831544178,0,0.0406688687035508,0.000619322873658134,0.00289017341040462,0,0,0.00268373245251858,0.000206440957886045,0.000619322873658134,0,0,0,0,0.0858794384805946,0.00123864574731627,0.00144508670520231,0.0239471511147812,0.0811312964492155,0.00165152766308836,0,0.0214698596201486,0,0,0.0107349298100743,0.0247729149463254,0.00516102394715112,0.0823699421965318,0.00268373245251858,0.0111478117258464,0.00289017341040462,0.000206440957886045,0.0208505367464905,0.00412881915772089,0.0423203963666391,0,0,0.00144508670520231,0.000412881915772089,0,0.00722543352601156,0.00805119735755574,0,0,0,0.0173410404624277,0,0,0,0.000206440957886045,0.0167217175887696,0,0,0,0,0,0,0.000206440957886045,0.00330305532617671,0,0,0.000412881915772089,0,0.00206440957886045,0,0,0,0.00206440957886045,0,0.00309661436829067,0,0,0,0,0,0.0483071841453344,0.0229149463253509,0,0,0.00123864574731627,0
"27",1192,0.00177374852187623,0,0,0,0,0.00906582577847852,0,0,0,0,0,0,0.0270003941663382,0.000788332676389436,0,0,0.000985415845486795,0,0,0,0.0163579030350808,0,0.00709499408750493,0,0.0833661805281829,0,0,0,0,0.0352778872684273,0,0,0.00453291288923926,0.00492707922743398,0,0,0,0,0,0,0,0.00295624753646039,0.000197083169097359,0,0,0.000394166338194718,0.000197083169097359,0,0,0.00236499802916831,0.0043358297201419,0.0173433188805676,0,0,0.000394166338194718,0.00906582577847852,0.00177374852187623,0.00315333070555775,0,0,0.00118249901458415,0.00137958218368151,0.000591249507292077,0,0.00354749704375246,0.00413874655104454,0.000788332676389436,0.000197083169097359,0,0.017540402049665,0,0,0.00374458021284982,0,0.000394166338194718,0,0.000197083169097359,0.000394166338194718,0,0.00945999211667324,0,0,0.0338983050847458,0.000197083169097359,0,0,0,0.000985415845486795,0,0,0,0.000197083169097359,0.00137958218368151,0,0.000591249507292077,0.000197083169097359,0,0.00118249901458415,0,0,0,0,0,0,0,0.000197083169097359,0.130666141111549,0,0,0,0,0.00118249901458415,0,0.00453291288923926,0.000591249507292077,0,0,0,0.000985415845486795,0.0122191564840363,0.000985415845486795,0.00453291288923926,0.0721324398896334,0.00197083169097359,0.000394166338194718,0.0508474576271186,0,0,0,0.00354749704375246,0,0.161016949152542,0.000985415845486795,0.000985415845486795,0.0086716594402838,0.00118249901458415,0.0480882932597556,0,0,0,0.000985415845486795,0,0,0,0.00453291288923926,0,0,0,0,0,0,0.00137958218368151,0,0,0.10070949940875,0,0,0,0,0.00177374852187623,0,0.000197083169097359,0,0,0.000197083169097359,0.0149783208513993,0,0,0,0,0,0.0281828931809224,0,0.000788332676389436,0,0,0,0,0,0,0,0,0,0,0.0250295624753646
"28",1193,0.0120147874306839,0,0,0,0,0.00480591497227357,0,0.000184842883548983,0,0,0.00055452865064695,0,0.0985212569316081,0.0127541589648799,0,0,0.0011090573012939,0.00295748613678373,0,0,0,0,0,0,0.133641404805915,0,0,0,0,0.0513863216266174,0,0,0.0240295748613678,0,0,0,0,0,0,0,0.00277264325323475,0.0944547134935305,0.00055452865064695,0.00055452865064695,0,0.000924214417744917,0.000924214417744917,0,0,0.0155268022181146,0.000739371534195933,0.0101663585951941,0,0,0.000369685767097967,0.00406654343807763,0.0011090573012939,0.0044362292051756,0,0,0.0105360443622921,0.000184842883548983,0,0,0.0033271719038817,0.0011090573012939,0.00277264325323475,0.00646950092421442,0,0.000739371534195933,0.000184842883548983,0,0.000369685767097967,0,0,0,0.00055452865064695,0.000184842883548983,0,0.00757855822550832,0,0,0,0,0,0,0,0.000369685767097967,0.00129390018484288,0.0179297597042514,0.000369685767097967,0,0.00055452865064695,0,0.000924214417744917,0,0.000184842883548983,0,0,0,0,0.000369685767097967,0,0.0011090573012939,0,0.000184842883548983,0.0628465804066543,0.000369685767097967,0,0.000184842883548983,0,0,0,0.000184842883548983,0,0,0,0,0,0.0249537892791128,0.000739371534195933,0.0177449168207024,0.0617375231053604,0.00646950092421442,0.000369685767097967,0.0238447319778189,0,0,0,0.0212569316081331,0.00425138632162662,0.112014787430684,0.000924214417744917,0.00683918669131238,0.010720887245841,0.000184842883548983,0.0253234750462107,0.00166358595194085,0,0,0.000184842883548983,0,0,0,0,0,0,0,0,0.00961182994454714,0,0,0,0,0.0325323475046211,0,0,0,0,0.00055452865064695,0,0.00129390018484288,0,0,0,0.00314232902033272,0,0,0,0.00147874306839187,0,0.0181146025878004,0,0.00388170055452865,0,0,0,0,0,0,0,0,0,0.00055452865064695,0.0101663585951941
"29",1196,0.00180623973727422,0,0,0,0.000821018062397373,0.0013136288998358,0,0.000164203612479475,0,0,0,0,0.314614121510673,0.0110016420361248,0,0,0,0.00213464696223317,0,0,0.0272577996715928,0,0,0,0,0,0,0,0,0.0261083743842365,0,0,0.0205254515599343,0.0469622331691297,0,0,0,0,0,0,0.000164203612479475,0.000164203612479475,0,0,0,0,0.000328407224958949,0,0,0,0.00328407224958949,0.0165845648604269,0,0,0,0,0,0.00738916256157635,0.00311986863711002,0,0,0,0,0.0013136288998358,0.0454844006568145,0,0,0,0,0,0,0,0.00410509031198686,0,0,0,0,0,0,0,0,0,0.00574712643678161,0.0090311986863711,0,0,0,0,0.0013136288998358,0,0.000492610837438424,0,0.000821018062397373,0.0118226600985222,0.0277504105090312,0,0,0.000656814449917898,0,0,0.0013136288998358,0,0,0,0,0.000328407224958949,0.106568144499179,0.00213464696223317,0,0,0,0.00394088669950739,0.00197044334975369,0.00935960591133005,0.000656814449917898,0,0,0,0.00853858784893268,0.0349753694581281,0.00197044334975369,0.00279146141215107,0.00788177339901478,0,0,0.000985221674876847,0,0,0,0.000656814449917898,0.0013136288998358,0,0.0246305418719212,0,0.00164203612479475,0.0141215106732348,0.00410509031198686,0,0,0.000492610837438424,0,0,0,0,0,0,0,0,0.0121510673234811,0.128735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100164203612479,0.00476190476190476,0.00262725779967159,0,0,0,0,0.0187192118226601,0,0,0.000164203612479475,0,0,0,0,0,0,0,0,0,0,0.000164203612479475
"30",1203,0.00173520735727919,0,0,0,0.000173520735727919,0.00260281103591879,0,0,0,0,0,0.000173520735727919,0.0105847648794031,0.0119729307652264,0,0,0,0.00173520735727919,0,0,0.00572618427902134,0,0,0,0.056047197640118,0,0,0,0,0.00746139163630054,0.00156168662155128,0,0.00399097692174215,0.00104112441436752,0,0,0,0,0,0,0.00173520735727919,0.043033142460524,0,0.000347041471455839,0,0.000694082942911678,0.00329689397883047,0,0,0.00242929030019087,0.000347041471455839,0.0248134652090925,0,0.00832899531494014,0.00329689397883047,0.00919659899357973,0,0.00954364046503557,0,0,0.0145757418011452,0.00121464515009544,0,0,0.00121464515009544,0.00642026722193302,0.000867603678639597,0.0071143501648447,0,0.0190872809300711,0.000347041471455839,0,0.00485858060038175,0,0,0.00329689397883047,0.00399097692174215,0.000173520735727919,0,0.0116258892937706,0,0,0,0,0,0,0,0.00208224882873503,0.000867603678639597,0.000347041471455839,0,0.000347041471455839,0.00138816588582336,0.000173520735727919,0,0.000173520735727919,0,0,0,0.000173520735727919,0.000173520735727919,0.00780843310775638,0.00242929030019087,0,0,0.000173520735727919,0.1025507548152,0.000867603678639597,0.000173520735727919,0.000520562207183758,0,0.00347041471455839,0,0.000347041471455839,0,0,0,0,0.000867603678639597,0.0071143501648447,0.00156168662155128,0.00746139163630054,0.114350164844699,0.00294985250737463,0,0.0166579906298803,0,0,0,0.0484122852680895,0.00416449765747007,0.0475446815894499,0.0102377234079472,0.0249869859448204,0.0494534096824571,0.000173520735727919,0.0263751518306438,0.00104112441436752,0,0,0,0,0,0,0.00659378795766094,0,0,0,0,0.15009543640465,0,0,0,0,0.038868644803054,0,0,0,0,0,0,0.000347041471455839,0,0.000867603678639597,0.00156168662155128,0,0,0,0,0,0,0.0144022210654173,0,0,0,0,0,0.000173520735727919,0,0,0,0,0,0,0.013014055179594
"31",1210,0.0458518885040409,0,0,0,0,0.00181428335807356,0,0,0,0.00016493485073396,0,0,0.240475012370114,0,0,0,0,0.00428830611908296,0,0,0,0,0,0,0.0879102754412007,0,0,0,0,0.070262246412667,0,0,0.0065973940293584,0,0,0,0,0,0,0,0.0016493485073396,0.00346363186541316,0.00065973940293584,0,0,0,0,0,0,0.0417285172356919,0.0008246742536698,0.00874154708889988,0,0.00230908791027544,0.00049480455220188,0,0.00560778492495464,0.00428830611908296,0,0,0.00214415305954148,0.0008246742536698,0,0,0.00709219858156028,0.004123371268349,0.00016493485073396,0.0008246742536698,0,0.00148441365660564,0.00032986970146792,0,0.0131947880587168,0,0,0,0.00049480455220188,0,0,0.0359557974600033,0.00016493485073396,0,0,0,0,0,0,0.00940128649183572,0.00065973940293584,0,0.00032986970146792,0,0.0016493485073396,0,0.00610258947715652,0,0.00478311067128484,0,0,0,0,0.00560778492495464,0,0,0,0.00049480455220188,0.180603661553686,0.0024740227610094,0,0,0,0.00544285007422068,0.00841167738743196,0.0103908955962395,0.000989609104403761,0.000989609104403761,0,0,0.000989609104403761,0,0.00956622134256968,0,0.00940128649183572,0.00775193798449612,0,0,0,0,0,0,0.00461817582055088,0,0,0.0016493485073396,0.0590466765627577,0.00049480455220188,0.0268843806696355,0,0,0,0.000989609104403761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511298037275276,0,0,0,0,0.0008246742536698,0,0,0,0,0,0,0,0,0,0,0,0.0138545274616526,0,0.0265545109681676,0,0,0,0,0,0,0,0,0,0,0
"32",1214,0.000533712862479986,0,0,0.000177904287493329,0,0.00231275573741327,0,0,0,0.000177904287493329,0.000177904287493329,0.000355808574986657,0.00320227717487991,0.000177904287493329,0,0,0.0012453300124533,0,0,0.0037359900373599,0.00142323429994663,0,0.0551503291229319,0.000177904287493329,0.12773527842021,0.00195694716242661,0,0,0,0,0.00942892723714642,0,0.0012453300124533,0,0.0329122931862658,0,0,0,0,0,0.00213485144991994,0.0037359900373599,0,0,0,0.00177904287493329,0.0024906600249066,0,0,0.0225938445116527,0.000355808574986657,0.00444760718733322,0.049813200498132,0.000711617149973314,0.000355808574986657,0.0170788115993595,0.00818359722469312,0.00391389432485323,0,0,0.00409179861234656,0.000355808574986657,0,0,0.00551503291229319,0.00782778864970646,0.000177904287493329,0.00978473581213307,0.00106742572495997,0.0282867817114392,0.00462551147482654,0,0.00391389432485323,0,0.000533712862479986,0.0049813200498132,0.000177904287493329,0,0.00213485144991994,0.00889521437466643,0,0,0.000889521437466643,0,0,0,0,0.0122753958370397,0.000177904287493329,0.00195694716242661,0,0.000533712862479986,0.000533712862479986,0,0.0049813200498132,0,0,0,0,0,0,0.00338018146237324,0,0,0,0,0.0366482832236257,0,0.000355808574986657,0.000177904287493329,0,0.00160113858743996,0.0012453300124533,0.000355808574986657,0.000533712862479986,0,0,0,0.00142323429994663,0.00391389432485323,0.00320227717487991,0.0147660558619463,0.0396726561110123,0.00676036292474649,0,0.0049813200498132,0,0,0,0.000889521437466643,0.000889521437466643,0.0136986301369863,0.00391389432485323,0.0049813200498132,0.0186799501867995,0,0.00551503291229319,0,0.00302437288738659,0,0,0,0,0,0.00213485144991994,0.000889521437466643,0,0,0,0.0601316491727451,0,0.00142323429994663,0,0.241949830990927,0.00658245863725316,0,0.000177904287493329,0,0,0.00106742572495997,0,0,0,0,0.000177904287493329,0.0049813200498132,0,0.0188578544742928,0,0,0,0.023839174524106,0,0,0,0,0,0,0,0,0,0,0,0.0037359900373599,0
"33",1218,0.0106105125693764,0,0,0,0,0.0412993796931113,0,0,0,0.00506039830231799,0.00130590923930787,0.00163238654913484,0.167646098596148,0,0,0,0.0019588638589618,0.00163238654913484,0,0.00799869409076069,0.0274240940254652,0,0.00244857982370225,0.0039177277179236,0,0.00799869409076069,0,0,0,0.0137120470127326,0.0623571661769507,0,0.0153444335618674,0,0,0,0,0,0.000816193274567418,0,0.0029382957884427,0.000163238654913484,0,0,0,0,0,0,0,0.0125693764283382,0.00179562520404832,0.0313418217433888,0,0.00277505713352922,0,0,0.00359125040809664,0.00473392099249102,0.000326477309826967,0,0.0125693764283382,0.000163238654913484,0,0.000326477309826967,0.00538687561214496,0.00669278485145282,0.000979431929480901,0.00277505713352922,0,0.00310153444335619,0.00375448906301012,0,0.000652954619653934,0,0.000163238654913484,0,0,0,0,0.0143650016323865,0.000816193274567418,0,0.014854717597127,0,0,0,0,0.0226901730329742,0.0029382957884427,0,0,0.00342801175318315,0,0.000326477309826967,0.000489715964740451,0,0.000163238654913484,0,0,0,0,0.0177930133855697,0,0,0,0,0.176950701926216,0.00163238654913484,0,0,0,0.00473392099249102,0,0.0112634671890304,0,0,0,0,0.000816193274567418,0,0.0111002285341169,0,0.0556643813254979,0.00995755794972249,0,0.0039177277179236,0,0,0,0,0.000979431929480901,0,0.0288932419196866,0.00359125040809664,0.0128958537381652,0.000489715964740451,0.0525628468821417,0,0.00816193274567418,0,0,0,0,0,0,0,0.000163238654913484,0,0.00506039830231799,0,0,0,0,0,0.0326477309826967,0,0,0,0,0,0,0,0,0,0.0138752856676461,0,0,0,0,0,0,0.0106105125693764,0,0.00620306888671237,0,0,0,0,0,0,0,0,0,0,0
"34",1225,0.0352408664726802,0,0,0,0,0.00468800517297123,0,0,0,0,0,0.00113158745554478,0.304397025541545,0.00355641771742645,0,0,0.00226317491108956,0.00775945683802134,0,0,0,0,0,0,0,0,0,0,0,0.0898803750404138,0,0,0.0119624959586162,0,0,0,0,0,0,0,0.000484966052376334,0,0,0,0,0.00662786938247656,0,0,0,0,0.0085677335919819,0.0219851277077271,0,0,0,0,0,0,0,0,0,0,0,0,0.0114775299062399,0.00549628192693178,0,0.00549628192693178,0,0,0,0,0.000161655350792111,0,0,0,0,0,0,0.000646621403168445,0.0114775299062399,0,0.0147106369220821,0.0108309085030715,0,0,0,0,0,0,0,0,0,0.00808276753960556,0.0402521823472357,0,0,0,0,0,0,0,0,0,0,0.000646621403168445,0.0788878111865503,0.00339476236663434,0.000484966052376334,0,0,0.00161655350792111,0,0.0286129970902037,0,0.000484966052376334,0,0,0.00113158745554478,0.0153572583252506,0.000161655350792111,0,0,0,0.00258648561267378,0,0,0,0,0,0.000323310701584222,0,0,0,0.134982217911413,0.0308761720012932,0,0,0.00695118008406078,0,0,0,0,0,0.0366957646298092,0,0,0,0,0.0164888457807953,0,0,0,0,0,0,0,0,0,0,0,0.000484966052376334,0,0,0,0,0,0,0,0,0,0.0105075978014872,0,0.0221467830585192,0,0,0,0,0,0,0,0,0,0,0
"35",1249,0,0,0,0,0.000345065562456867,0.0031055900621118,0,0.0005175983436853,0,0,0,0,0.0284679089026915,0.00189786059351277,0,0,0.00379572118702553,0.000172532781228433,0,0,0.00431331953071084,0,0,0,0.313492063492063,0,0.000690131124913734,0,0,0.0093167701863354,0,0,0.0046583850931677,0.00327812284334023,0,0,0,0,0,0,0.00120772946859903,0.0260524499654934,0.000345065562456867,0,0,0.000345065562456867,0.0015527950310559,0,0,0.0232919254658385,0.0005175983436853,0.0093167701863354,0,0.000690131124913734,0,0.0203588681849551,0.00293305728088337,0.0020703933747412,0,0,0.00327812284334023,0,0,0,0.0162180814354727,0.0010351966873706,0.000172532781228433,0.00431331953071084,0,0.0098343685300207,0.000862663906142167,0,0.000172532781228433,0,0,0.000345065562456867,0,0,0,0.00327812284334023,0,0,0,0,0,0,0.000172532781228433,0.000172532781228433,0.00276052449965493,0,0.000172532781228433,0.0041407867494824,0.000690131124913734,0,0.00655624568668047,0,0,0.000862663906142167,0,0,0,0.000172532781228433,0,0,0,0.000690131124913734,0.0581435472739821,0,0.000172532781228433,0.000345065562456867,0,0.000862663906142167,0.000172532781228433,0,0,0.000172532781228433,0,0,0.00293305728088337,0.00793650793650794,0.000345065562456867,0.0108695652173913,0.0633195307108351,0.0031055900621118,0.000172532781228433,0.0289855072463768,0,0,0,0.00448585231193927,0.0005175983436853,0.0122498274672188,0.00189786059351277,0,0.0212215320910973,0.000345065562456867,0.0020703933747412,0,0.00327812284334023,0,0,0,0,0,0.0031055900621118,0,0,0,0.0041407867494824,0.146997929606625,0,0,0,0,0,0.0950655624568668,0,0,0,0,0,0,0,0.000345065562456867,0,0.000690131124913734,0,0,0,0.0005175983436853,0,0.00603864734299517,0,0,0,0,0,0,0,0,0,0,0,0,0.000862663906142167
"36",1257,0.00412609341475491,0,0.000495131209770589,0.000165043736590196,0,0.010067667932002,0,0,0,0.000330087473180393,0.000330087473180393,0,0,0.000660174946360786,0,0,0.000330087473180393,0,0,0.0779006436705727,0,0,0.0320184848984981,0.00247565604885295,0.191120646971447,0.00313583099521373,0,0,0,0.000495131209770589,0.0046212246245255,0,0,0,0,0,0,0,0,0,0.000660174946360786,0.00396104967816471,0.0047862683611157,0,0,0,0.000330087473180393,0,0,0.0123782802442647,0.000165043736590196,0.00313583099521373,0.000990262419541178,0.000165043736590196,0,0.0140287176101667,0.0044561808879353,0.00165043736590196,0,0,0.000660174946360786,0.000495131209770589,0,0,0.00231061231226275,0.00396104967816471,0.000330087473180393,0.00198052483908236,0.000825218682950982,0.0107278428783628,0.00264069978544314,0,0.00115530615613137,0,0,0,0,0,0.000330087473180393,0.0382901468889256,0,0,0,0,0,0,0,0.00412609341475491,0.000165043736590196,0.00115530615613137,0,0,0.000495131209770589,0,0.000825218682950982,0,0.000825218682950982,0.0044561808879353,0.000660174946360786,0,0,0.000165043736590196,0,0,0,0,0.0376299719425648,0,0,0,0,0.000825218682950982,0,0.000330087473180393,0,0,0,0,0.00132034989272157,0,0.000330087473180393,0.000825218682950982,0.0105627991417726,0.00165043736590196,0,0.00379600594157452,0,0,0,0.000495131209770589,0,0.000495131209770589,0.00808714309291962,0.000825218682950982,0.00280574352203334,0,0.00165043736590196,0,0.00198052483908236,0,0,0,0,0,0.000825218682950982,0.000165043736590196,0.000165043736590196,0,0.00990262419541178,0.0117181052979039,0,0,0,0.369202838752269,0.0302030037960059,0,0.0222809044396765,0.0150189800297079,0,0.000165043736590196,0,0,0,0,0,0.00198052483908236,0,0.009242449249051,0,0,0,0.00396104967816471,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",1261,0.0244701016715492,0,0.000344649319317594,0.000689298638635189,0,0.00172324659658797,0,0,0,0.000516973978976391,0.00103394795795278,0.000172324659658797,0.00379114251249354,0,0,0,0,0.000172324659658797,0,0.011890401516457,0.00189557125624677,0,0.0187833879028089,0.00896088230225745,0.0597966569016026,0.00275719455454075,0,0,0.00310184387385835,0.00120627261761158,0.0168878166465621,0,0.000861623298293986,0,0,0,0,0,0.000172324659658797,0,0.00413579183181113,0.0115457521971394,0.011890401516457,0.000172324659658797,0,0.00568671376874031,0.000861623298293986,0,0,0.00155092193692917,0,0.00344649319317594,0.0728933310356712,0,0.000516973978976391,0.000861623298293986,0.00103394795795278,0.000689298638635189,0,0,0.000344649319317594,0,0.000689298638635189,0,0.00672066172669309,0.000516973978976391,0.000172324659658797,0.00551438910908151,0,0.0267103222471136,0.000516973978976391,0,0.000344649319317594,0,0.000172324659658797,0,0.000689298638635189,0.000344649319317594,0,0.0060313630880579,0,0,0,0,0,0,0,0.000689298638635189,0.000172324659658797,0.0122350508357746,0,0.000344649319317594,0.000344649319317594,0,0.000172324659658797,0,0.00878855764259866,0,0.00275719455454075,0.000172324659658797,0,0.000344649319317594,0,0.00430811649146993,0,0.000344649319317594,0.022057556436326,0.000172324659658797,0,0.000516973978976391,0,0.00103394795795278,0.000861623298293986,0.00292951921419955,0.000172324659658797,0,0,0,0.00189557125624677,0.00999483026021024,0.000344649319317594,0.0236084783732552,0.0442874375323109,0.000861623298293986,0,0.0168878166465621,0,0,0,0.0058590384283991,0.000516973978976391,0.182147165259349,0.00740996036532828,0.07306565569533,0.00172324659658797,0,0.0775460968464587,0.0106841288988454,0.000344649319317594,0,0.000172324659658797,0,0,0,0.00379114251249354,0.000689298638635189,0.00120627261761158,0,0.00189557125624677,0.00448044115112873,0,0,0,0,0.0434258142340169,0,0.00120627261761158,0.00844390832328106,0,0,0,0.00310184387385835,0,0,0.000516973978976391,0,0,0.0894364983629157,0,0,0,0.00241254523522316,0,0.000344649319317594,0,0,0,0,0,0,0,0,0,0,0
"38",1267,0.00693387451378319,0,0,0,0.000169118890580078,0.0162354134956875,0,0,0,0,0.000338237781160156,0.000507356671740233,0.000507356671740233,0.000338237781160156,0,0,0.000338237781160156,0,0,0.0270590224928124,0,0,0.037037037037037,0.000169118890580078,0.375782174868933,0.000676475562320311,0,0,0,0.000169118890580078,0.0030441400304414,0,0.000507356671740233,0,0,0,0,0,0,0,0.00253678335870117,0.00253678335870117,0.00202942668696093,0.000845594452900389,0,0.00135295112464062,0.000507356671740233,0,0,0.0287502113986132,0.00236766446812109,0.0120074412311855,0,0,0.00202942668696093,0.0015220700152207,0.00845594452900389,0.00879418231016404,0,0,0.00135295112464062,0.000676475562320311,0.000507356671740233,0,0.00439709115508202,0.00659563673262303,0.000507356671740233,0.000845594452900389,0,0.0136986301369863,0.000338237781160156,0,0.00372061559276171,0,0.000169118890580078,0.00338237781160156,0.000338237781160156,0.000338237781160156,0.00169118890580078,0.028242854726873,0,0,0,0,0,0,0,0.00202942668696093,0.000338237781160156,0.00591916117030272,0,0,0.000676475562320311,0,0.00321325892102148,0,0,0.000338237781160156,0,0,0,0.000507356671740233,0,0,0,0,0.0566548283443261,0,0.00101471334348047,0.000169118890580078,0,0.000845594452900389,0,0.000338237781160156,0,0,0,0,0,0,0.00169118890580078,0.00507356671740233,0.0290884491797734,0.00202942668696093,0,0.00710299340436327,0,0,0,0.00101471334348047,0.000338237781160156,0.000845594452900389,0.0045662100456621,0,0.00490444782682226,0,0.0143751056993066,0,0.00676475562320311,0,0.00101471334348047,0,0,0,0.00135295112464062,0.000338237781160156,0,0,0,0.0759343818704549,0,0.000845594452900389,0,0,0,0,0,0.054456282766785,0,0.000169118890580078,0,0,0,0,0,0,0,0.104684593269068,0,0,0,0.000676475562320311,0,0,0,0,0,0.000338237781160156,0,0,0,0,0,0,0
