"BIOCHEMICAL" "logFC" "P.Value" "adj.P.Val" "Comp"
"F11R" "F11R" 0.435759805194805 2.19929352810796e-14 2.4225300892317e-13 "group2-group1"
"MAP2K6" "MAP2K6" 0.853117922077922 2.24120292143673e-14 2.45944740067776e-13 "group2-group1"
"PRTFDC1" "PRTFDC1" 1.75942097402597 2.38768504234964e-14 2.61041685600166e-13 "group2-group1"
"STXBP1" "STXBP1" 1.22052324675325 2.62953909839274e-14 2.86414481720845e-13 "group2-group1"
"DFFA" "DFFA" 0.684276818181818 3.00488172020337e-14 3.26085312599848e-13 "group2-group1"
"NFE2" "NFE2" 0.665535454545454 3.18756649596507e-14 3.44633573179987e-13 "group2-group1"
"CORO1A" "CORO1A" 1.19425795454545 3.25419547275619e-14 3.50543850557928e-13 "group2-group1"
"SERPINE2" "SERPINE2" 0.644837727272727 3.32983259924034e-14 3.56714328438268e-13 "group2-group1"
"STXBP3" "STXBP3" 0.742485746753247 3.33582682566844e-14 3.56714328438268e-13 "group2-group1"
"SPRY2" "SPRY2" 1.2736387987013 3.72707323112042e-14 3.97102711533921e-13 "group2-group1"
"GYS1" "GYS1" 0.884119025974026 4.27244014196513e-14 4.53559768694124e-13 "group2-group1"
"L3HYPDH" "L3HYPDH" 0.920861850649351 4.65197281272333e-14 4.92067882356655e-13 "group2-group1"
"SLA2" "SLA2" 1.38654126623377 5.32050204188944e-14 5.60757949019283e-13 "group2-group1"
"SHMT1" "SHMT1" 1.34675821428571 5.5845664208623e-14 5.86479556026041e-13 "group2-group1"
"EIF1AX" "EIF1AX" 1.01465538961039 5.63918883864723e-14 5.90100832044157e-13 "group2-group1"
"TBC1D23" "TBC1D23" 0.866953831168831 5.78013940942005e-14 6.02697810306076e-13 "group2-group1"
"SIAE" "SIAE" 0.415586980519481 5.85978750448776e-14 6.08836077593941e-13 "group2-group1"
"EIF2AK2" "EIF2AK2" 0.893712499999999 6.45855552435101e-14 6.68677303404539e-13 "group2-group1"
"STK11" "STK11" 0.675390616883117 6.49465526219476e-14 6.70047180219389e-13 "group2-group1"
"CASP8" "CASP8" 0.709523311688312 6.55459868473055e-14 6.73858741974053e-13 "group2-group1"
"GORASP2" "GORASP2" 0.591313766233766 7.57498171544852e-14 7.76038336582663e-13 "group2-group1"
"PCBP2" "PCBP2" 0.730965227272727 8.72093351959085e-14 8.9032526872478e-13 "group2-group1"
"PSRC1" "PSRC1" 0.629383928571429 8.85175238468313e-14 9.00542864136165e-13 "group2-group1"
"FDX2" "FDX2" 0.946673376623377 1.10164668541402e-13 1.11689439040244e-12 "group2-group1"
"CEP20" "CEP20" 0.847956850649351 1.13750374937462e-13 1.14927102954056e-12 "group2-group1"
"CAMSAP1" "CAMSAP1" 1.15537707792208 1.26662819303933e-13 1.2753335414451e-12 "group2-group1"
"LGALS8" "LGALS8" 0.599357142857143 1.34550654973244e-13 1.34560382822927e-12 "group2-group1"
"NRGN" "NRGN" 0.813783051948052 1.34560382822927e-13 1.34560382822927e-12 "group2-group1"
"NT5C" "NT5C" 0.868302792207793 1.46545113247524e-13 1.46046660481376e-12 "group2-group1"
"STX4" "STX4" 0.466294350649351 1.58529073805335e-13 1.57454300423604e-12 "group2-group1"
"PSME1" "PSME1" 0.56072987012987 1.62293825743077e-13 1.60648955887573e-12 "group2-group1"
"TP53I3" "TP53I3" 0.639547857142857 2.25993652666951e-13 2.22949967109147e-12 "group2-group1"
"MARS1" "MARS1" 0.665871753246753 2.45026983728797e-13 2.40915792726636e-12 "group2-group1"
"CD40" "CD40" 0.402364772727272 2.63538541026942e-13 2.58250142210348e-12 "group2-group1"
"PRDX3" "PRDX3" 0.950531980519481 2.67170067893618e-13 2.60936099642767e-12 "group2-group1"
"VPS37A" "VPS37A" 0.720974123376623 3.14128225989712e-13 3.05779303039819e-12 "group2-group1"
"EHBP1" "EHBP1" 0.657339220779221 3.22064747986256e-13 3.1246679192044e-12 "group2-group1"
"CXCL5" "CXCL5" 1.7670175974026 3.76363534137854e-13 3.6394229538743e-12 "group2-group1"
"GRHPR" "GRHPR" 0.907316655844155 3.9139628366637e-13 3.77233918138969e-12 "group2-group1"
"CLPP" "CLPP" 0.847758993506494 4.32177924862219e-13 4.15174203228296e-12 "group2-group1"
"HEXIM1" "HEXIM1" 0.593058474025974 4.34259294719886e-13 4.15810370434401e-12 "group2-group1"
"FAM13A" "FAM13A" 0.71971974025974 4.8789305489877e-13 4.65643860212832e-12 "group2-group1"
"GP6" "GP6" 0.663158246753247 4.90645579139912e-13 4.66750502233747e-12 "group2-group1"
"HS1BP3" "HS1BP3" 0.817561850649351 4.98845894643056e-13 4.73015686506199e-12 "group2-group1"
"TREML1" "TREML1" 0.665861363636364 5.17767466179897e-13 4.89373766421645e-12 "group2-group1"
"LBR" "LBR" 0.801038019480519 5.5689028426968e-13 5.24658692254071e-12 "group2-group1"
"CDC42BPB" "CDC42BPB" 0.509774090909091 5.83761951854999e-13 5.48212345812547e-12 "group2-group1"
"MDH1" "MDH1" 0.506602142857143 6.60993654495584e-13 6.18757638233885e-12 "group2-group1"
"VTI1A" "VTI1A" 0.492356753246753 6.63175473457436e-13 6.18822973640219e-12 "group2-group1"
"BANK1" "BANK1" 0.909598116883117 6.95303236827887e-13 6.46742375843082e-12 "group2-group1"
"PPM1F" "PPM1F" 0.436909058441559 7.73987831088593e-13 7.17653273762524e-12 "group2-group1"
"RILP" "RILP" 0.800348344155843 8.01625810644727e-13 7.40934897535978e-12 "group2-group1"
"COMT" "COMT" 0.837189577922078 8.47169526590752e-13 7.80568148714121e-12 "group2-group1"
"SNCA" "SNCA" 1.47879808441558 1.03200068288464e-12 9.47887774561749e-12 "group2-group1"
"CNP" "CNP" 0.870523116883116 1.28122389543121e-12 1.1731206292542e-11 "group2-group1"
"CPXM1" "CPXM1" 0.532145746753247 1.33451579289663e-12 1.21810943089941e-11 "group2-group1"
"MAVS" "MAVS" 0.630155357142857 1.4298998398985e-12 1.30112004065299e-11 "group2-group1"
"UBE2L6" "UBE2L6" 0.685851038961039 2.11696508814756e-12 1.92034294373757e-11 "group2-group1"
"FXYD5" "FXYD5" 0.736684415584416 2.14201641928672e-12 1.93707040386114e-11 "group2-group1"
"PRKAR2A" "PRKAR2A" 0.83477525974026 2.18931053224101e-12 1.97374764906651e-11 "group2-group1"
"ESYT2" "ESYT2" 0.669720714285714 2.41012506361852e-12 2.16615534858965e-11 "group2-group1"
"SERPINB1" "SERPINB1" 0.754800941558441 2.61047498983841e-12 2.33904945572677e-11 "group2-group1"
"DNPH1" "DNPH1" 0.700934577922077 2.74841048364167e-12 2.45513497471649e-11 "group2-group1"
"INPPL1" "INPPL1" 0.783993766233766 3.37611920293343e-12 3.00669582510485e-11 "group2-group1"
"KAZN" "KAZN" 0.638218051948052 3.4652345464485e-12 3.0767082488164e-11 "group2-group1"
"ARHGEF12" "ARHGEF12" 0.545298506493507 3.53774517818061e-12 3.1315992060632e-11 "group2-group1"
"RBM17" "RBM17" 0.6185375 3.59769482500159e-12 3.17507404736586e-11 "group2-group1"
"SERPINB6" "SERPINB6" 0.457948149350649 3.61337964173451e-12 3.17934004512976e-11 "group2-group1"
"NAP1L4" "NAP1L4" 0.693644448051948 4.25269321875672e-12 3.73065602723269e-11 "group2-group1"
"CACNB3" "CACNB3" 0.995515194805195 4.28419418759763e-12 3.74707133422718e-11 "group2-group1"
"MAP2K1" "MAP2K1" 0.677818506493507 4.34232976411471e-12 3.78661494311193e-11 "group2-group1"
"TXN" "TXN" 0.495582564935064 4.36118779055554e-12 3.79177454787173e-11 "group2-group1"
"PHACTR2" "PHACTR2" 1.08978935064935 5.04257758632916e-12 4.37122849939185e-11 "group2-group1"
"DNAJB14" "DNAJB14" 0.669922564935065 5.29162460206855e-12 4.57358704544568e-11 "group2-group1"
"FKBPL" "FKBPL" 0.692220194805195 5.57443547916583e-12 4.8038517511635e-11 "group2-group1"
"SSNA1" "SSNA1" 0.655401006493506 6.91488232621537e-12 5.94152645624957e-11 "group2-group1"
"CRYGD" "CRYGD" 1.06094217532468 7.26168593949158e-12 6.22126894816091e-11 "group2-group1"
"DENR" "DENR" 0.761522694805195 7.91761525146479e-12 6.76344393200928e-11 "group2-group1"
"THTPA" "THTPA" 0.692295194805195 8.90968804730615e-12 7.58877499378111e-11 "group2-group1"
"ACADSB" "ACADSB" 0.678693246753247 1.05058450607964e-11 8.92235537047344e-11 "group2-group1"
"ATP6V1G1" "ATP6V1G1" 0.802594902597403 1.22939298426894e-11 1.04107556182312e-10 "group2-group1"
"DNAJB1" "DNAJB1" 1.07987246753247 1.34768385659186e-11 1.13795783856315e-10 "group2-group1"
"ARHGEF1" "ARHGEF1" 1.08080503246753 1.38057167330539e-11 1.16237787436345e-10 "group2-group1"
"PPME1" "PPME1" 0.902829870129869 1.46323799822768e-11 1.22844909306794e-10 "group2-group1"
"PPP1R14A" "PPP1R14A" 1.02378438311688 1.60091116336435e-11 1.33704799361049e-10 "group2-group1"
"SMAD3" "SMAD3" 0.540455909090909 1.60171961009311e-11 1.33704799361049e-10 "group2-group1"
"SNX15" "SNX15" 0.635301688311688 1.6426895984081e-11 1.36735242140219e-10 "group2-group1"
"ATXN3" "ATXN3" 0.782545454545455 1.68496317572253e-11 1.39856716851756e-10 "group2-group1"
"RBKS" "RBKS" 0.646727987012987 2.54936482965622e-11 2.11006750025218e-10 "group2-group1"
"TALDO1" "TALDO1" 0.549669350649351 2.82488741750601e-11 2.33152679811059e-10 "group2-group1"
"DECR1" "DECR1" 0.741464090909091 2.88923099851204e-11 2.37793450158435e-10 "group2-group1"
"ST13" "ST13" 0.684565681818182 3.03369332275927e-11 2.48983793716657e-10 "group2-group1"
"HGS" "HGS" 1.17410032467533 3.10281636602023e-11 2.53945585263667e-10 "group2-group1"
"FAM172A" "FAM172A" 0.566198928571429 3.52532196904012e-11 2.87721263768456e-10 "group2-group1"
"LAP3" "LAP3" 1.00252558441558 3.98476997079569e-11 3.24316000400871e-10 "group2-group1"
"ANKMY2" "ANKMY2" 0.545691233766234 4.09113762324383e-11 3.32050782163557e-10 "group2-group1"
"LDLRAP1" "LDLRAP1" 0.886338603896104 4.35557886079289e-11 3.52537184036552e-10 "group2-group1"
"DPY30" "DPY30" 0.76077461038961 4.46539686504501e-11 3.604301050849e-10 "group2-group1"
"IMPACT" "IMPACT" 0.687822694805195 4.60666342715536e-11 3.70811094548495e-10 "group2-group1"
"TIMM8A" "TIMM8A" 0.516739935064935 4.7724231482532e-11 3.83101365051558e-10 "group2-group1"
"TIMP3" "TIMP3" 0.74007275974026 4.82961283220688e-11 3.8663293984607e-10 "group2-group1"
"PVALB" "PVALB" 1.18955399350649 4.88426163482204e-11 3.89942413897236e-10 "group2-group1"
"DCTN1" "DCTN1" 0.632265714285714 5.89052374630015e-11 4.69000939583137e-10 "group2-group1"
"DHRS4L2" "DHRS4L2" 0.543534155844156 6.05326553261645e-11 4.8065224960884e-10 "group2-group1"
"PACS2" "PACS2" 0.596020616883117 6.87008443453248e-11 5.43610421833006e-10 "group2-group1"
"PSME2" "PSME2" 0.512483214285715 6.88325824232236e-11 5.43610421833006e-10 "group2-group1"
"GP5" "GP5" 0.497947564935065 6.90803864105032e-11 5.44100892964447e-10 "group2-group1"
"APP" "APP" 0.373600844155844 7.87691127631541e-11 6.18749330820487e-10 "group2-group1"
"PTPN1" "PTPN1" 0.568438311688311 8.45610544230803e-11 6.62470292672795e-10 "group2-group1"
"BCR" "BCR" 0.546021006493506 8.90719021540587e-11 6.95948462163712e-10 "group2-group1"
"CCL17" "CCL17" 1.01647487012987 9.19503598267514e-11 7.16528069926546e-10 "group2-group1"
"BECN1" "BECN1" 0.852296493506494 9.31115844648044e-11 7.23652367325933e-10 "group2-group1"
"BNIP2" "BNIP2" 0.433395097402597 9.83987215163167e-11 7.62720248790497e-10 "group2-group1"
"TXNDC5" "TXNDC5" 0.443674707792208 1.0079597616887e-10 7.79240660091795e-10 "group2-group1"
"RAB2B" "RAB2B" 0.460388279220779 1.01755391309536e-10 7.84587622465637e-10 "group2-group1"
"DNAJC9" "DNAJC9" 0.939419220779222 1.02737184919476e-10 7.90078613685211e-10 "group2-group1"
"VEGFC" "VEGFC" 0.389925746753247 1.11458363775927e-10 8.54903156710647e-10 "group2-group1"
"IRAK1" "IRAK1" 0.457296103896104 1.24879783722357e-10 9.5338648740085e-10 "group2-group1"
"VSIR" "VSIR" 0.471326590909091 1.24948945789053e-10 9.5338648740085e-10 "group2-group1"
"CNST" "CNST" 0.330957597402597 1.29282811288202e-10 9.83892563829693e-10 "group2-group1"
"HTRA2" "HTRA2" 0.566261428571429 1.29998909288044e-10 9.86779285528414e-10 "group2-group1"
"LHPP" "LHPP" 0.714801883116883 1.35381979076406e-10 1.02498500954488e-09 "group2-group1"
"TARBP2" "TARBP2" 0.672483993506494 1.37576330270978e-10 1.03891404044836e-09 "group2-group1"
"S100A4" "S100A4" 0.581466590909091 1.38368523538706e-10 1.04221021585709e-09 "group2-group1"
"CSNK2A1" "CSNK2A1" 0.56445198051948 1.58721245128986e-10 1.19244422622546e-09 "group2-group1"
"IMPA1" "IMPA1" 0.392407662337662 1.64485938067366e-10 1.23259283513397e-09 "group2-group1"
"MPHOSPH8" "MPHOSPH8" 0.674632402597403 1.66694951758622e-10 1.24595971595092e-09 "group2-group1"
"CXCL1" "CXCL1" 0.781090941558442 1.70227460102787e-10 1.26912584758567e-09 "group2-group1"
"DNAJB2" "DNAJB2" 0.678106818181818 1.97670429501435e-10 1.46998568131778e-09 "group2-group1"
"SRP14" "SRP14" 0.593573831168831 2.60212801492188e-10 1.93018609714458e-09 "group2-group1"
"MAPKAPK2" "MAPKAPK2" 0.707461980519481 2.66386849179792e-10 1.97099360630503e-09 "group2-group1"
"MINDY1" "MINDY1" 0.815142272727273 2.69458246711659e-10 1.98869688379134e-09 "group2-group1"
"TAB2" "TAB2" 0.650215064935065 3.12432147823811e-10 2.30006581186876e-09 "group2-group1"
"GATD3" "GATD3" 0.84382788961039 3.42456474846503e-10 2.5147806298252e-09 "group2-group1"
"GAPDH" "GAPDH" 0.877425551948052 3.79874705463428e-10 2.78258221751961e-09 "group2-group1"
"AK1" "AK1" 0.75075275974026 4.2606185576055e-10 3.11312029271424e-09 "group2-group1"
"TJAP1" "TJAP1" 0.440376688311688 4.60508383762538e-10 3.35644170254785e-09 "group2-group1"
"CEP170" "CEP170" 0.601370811688312 4.69621650247663e-10 3.41437080701155e-09 "group2-group1"
"NAGK" "NAGK" 0.674287792207792 4.98170492378957e-10 3.6129691650256e-09 "group2-group1"
"PPCDC" "PPCDC" 0.471665584415584 5.50452594634848e-10 3.98228667229655e-09 "group2-group1"
"DKK1" "DKK1" 0.564579058441558 5.59558813209677e-10 4.0381953761191e-09 "group2-group1"
"EEF1D" "EEF1D" 0.846398181818182 6.09471048238288e-10 4.38759255857048e-09 "group2-group1"
"RNF5" "RNF5" 0.465050974025974 6.2084600113194e-10 4.45852642969751e-09 "group2-group1"
"VAMP8" "VAMP8" 0.699203863636363 6.61009157496426e-10 4.73534677619689e-09 "group2-group1"
"NAPRT" "NAPRT" 0.498489090909091 6.69711159071479e-10 4.78598462458399e-09 "group2-group1"
"TDRKH" "TDRKH" 0.642724512987013 7.31010286523165e-10 5.21133853896076e-09 "group2-group1"
"ATP6V1F" "ATP6V1F" 0.91920672077922 8.54714267206969e-10 6.07842913329228e-09 "group2-group1"
"TXNRD1" "TXNRD1" 0.404642142857143 9.59958974042435e-10 6.81036269720178e-09 "group2-group1"
"TXNDC9" "TXNDC9" 0.424311818181818 1.06671850689036e-09 7.54948122026272e-09 "group2-group1"
"CETN2" "CETN2" 0.929489253246753 1.07308040858563e-09 7.57620625820697e-09 "group2-group1"
"GZMH" "GZMH" 0.903152435064935 1.30167894592392e-09 9.16807526816608e-09 "group2-group1"
"HDGF" "HDGF" 1.14252542207792 1.43034278433727e-09 1.00501303551756e-08 "group2-group1"
"TBL1X" "TBL1X" 0.642702597402597 1.72341442254943e-09 1.20803929618896e-08 "group2-group1"
"BID" "BID" 0.964428506493507 1.74610883519739e-09 1.22102598738147e-08 "group2-group1"
"USP25" "USP25" 0.518596493506494 1.76637889358101e-09 1.23225956147437e-08 "group2-group1"
"AIFM1" "AIFM1" 1.01917142857143 2.28236130462354e-09 1.58843672744584e-08 "group2-group1"
"NAA80" "NAA80" 0.836173538961039 2.47101356795259e-09 1.71565633983438e-08 "group2-group1"
"KYNU" "KYNU" 0.543369383116883 2.55317889505833e-09 1.76851398641156e-08 "group2-group1"
"PPP1CC" "PPP1CC" 0.614117142857143 2.58066622041362e-09 1.78333774193677e-08 "group2-group1"
"MAPK9" "MAPK9" 0.366435324675325 2.72533788731134e-09 1.87888000231111e-08 "group2-group1"
"ASAH1" "ASAH1" 0.448647467532468 2.85343431377834e-09 1.96257336604942e-08 "group2-group1"
"MYH9" "MYH9" 0.490554902597403 3.17360997275007e-09 2.17767616397136e-08 "group2-group1"
"TPMT" "TPMT" 0.742630616883117 3.24007916253457e-09 2.21650005493296e-08 "group2-group1"
"PPIF" "PPIF" 0.602548181818182 3.24531919305884e-09 2.21650005493296e-08 "group2-group1"
"PNMA1" "PNMA1" 0.470023928571429 3.28519260612236e-09 2.23851496184617e-08 "group2-group1"
"ARL2BP" "ARL2BP" 0.468279285714286 3.36587095753973e-09 2.28816749549685e-08 "group2-group1"
"ACRBP" "ACRBP" 0.267407337662338 3.42173626422952e-09 2.32076093847048e-08 "group2-group1"
"PSMG3" "PSMG3" 0.601184123376624 3.59962524174186e-09 2.43186377652215e-08 "group2-group1"
"RANBP1" "RANBP1" 0.786598344155844 3.60214634474612e-09 2.43186377652215e-08 "group2-group1"
"VPS28" "VPS28" 0.538943506493506 3.6438183067555e-09 2.45434198592957e-08 "group2-group1"
"SH2D1A" "SH2D1A" 0.532796331168831 3.7414454720393e-09 2.51432000758605e-08 "group2-group1"
"COMMD1" "COMMD1" 0.502977467532467 3.82751109994625e-09 2.56627174435755e-08 "group2-group1"
"SYTL4" "SYTL4" 0.613355909090909 4.1609586433349e-09 2.78347233446832e-08 "group2-group1"
"CEP43" "CEP43" 0.601843116883117 4.39958954525863e-09 2.93640031152797e-08 "group2-group1"
"AKR1B1" "AKR1B1" 0.861901396103897 4.76079987025224e-09 3.17025991359979e-08 "group2-group1"
"SH3BP1" "SH3BP1" 0.523941396103896 5.21410246267587e-09 3.46424494685721e-08 "group2-group1"
"ITGB1BP1" "ITGB1BP1" 0.675000422077922 5.56164366670148e-09 3.68679093742881e-08 "group2-group1"
"DNM3" "DNM3" 0.421278668831169 6.17600951290323e-09 4.08480990356805e-08 "group2-group1"
"CA2" "CA2" 0.809521883116882 6.21445277349952e-09 4.10097896989946e-08 "group2-group1"
"VAV3" "VAV3" 0.783824123376623 6.57785874741955e-09 4.33103957976163e-08 "group2-group1"
"TOM1L2" "TOM1L2" 0.833318279220779 6.85531969072028e-09 4.50360688202028e-08 "group2-group1"
"CXCL11" "CXCL11" 0.783056948051948 6.90724162099472e-09 4.52756553680415e-08 "group2-group1"
"NMT1" "NMT1" 0.631525649350649 6.96884741670649e-09 4.55775065422991e-08 "group2-group1"
"APEX1" "APEX1" 0.715209545454545 7.01420237956879e-09 4.57719665303709e-08 "group2-group1"
"RABEP1" "RABEP1" 0.552878863636364 7.12385255372026e-09 4.63841955164452e-08 "group2-group1"
"IQGAP2" "IQGAP2" 0.752074480519481 7.21665524333968e-09 4.68842569024064e-08 "group2-group1"
"F2R" "F2R" 0.39491948051948 8.79612436552451e-09 5.70191247588204e-08 "group2-group1"
"RP2" "RP2" 0.402669448051948 9.34489124091437e-09 6.04426740306382e-08 "group2-group1"
"BOLA2_BOLA2B" "BOLA2_BOLA2B" 0.66044775974026 9.40376830234599e-09 6.06895178984003e-08 "group2-group1"
"NDUFS6" "NDUFS6" 1.15179331168831 9.62845035846681e-09 6.20029880226544e-08 "group2-group1"
"WASHC3" "WASHC3" 0.476142435064935 9.68697156182152e-09 6.22430409564409e-08 "group2-group1"
"ACOX1" "ACOX1" 0.473249285714286 9.79273990594348e-09 6.27849626354801e-08 "group2-group1"
"ASPSCR1" "ASPSCR1" 0.528077337662338 1.02971813096372e-08 6.58749808673297e-08 "group2-group1"
"ARSB" "ARSB" 0.681461688311688 1.05668539136031e-08 6.74529018885778e-08 "group2-group1"
"ITGA6" "ITGA6" 0.430711558441559 1.07791456571692e-08 6.86584712510998e-08 "group2-group1"
"AKT1S1" "AKT1S1" 0.622358766233766 1.20274839353311e-08 7.64436614544904e-08 "group2-group1"
"CCS" "CCS" 0.562362824675325 1.30785376696027e-08 8.29439726665281e-08 "group2-group1"
"AK2" "AK2" 0.897438636363636 1.44548341343128e-08 9.14744363143338e-08 "group2-group1"
"BIN2" "BIN2" 0.572275941558442 1.5319344726677e-08 9.67363794163008e-08 "group2-group1"
"WASF1" "WASF1" 0.374296688311688 1.57317247739239e-08 9.91267819088106e-08 "group2-group1"
"PSMG4" "PSMG4" 0.659911558441559 1.63479131848312e-08 1.02673513079694e-07 "group2-group1"
"OPHN1" "OPHN1" 0.652055844155844 1.63646862144086e-08 1.02673513079694e-07 "group2-group1"
"HNRNPUL1" "HNRNPUL1" 0.526816038961039 1.70185476955655e-08 1.06547745188049e-07 "group2-group1"
"AARSD1" "AARSD1" 0.67411905844156 1.80145256085992e-08 1.1254277192579e-07 "group2-group1"
"GLO1" "GLO1" 0.597524610389611 1.82728628523689e-08 1.139138045903e-07 "group2-group1"
"LRCH4" "LRCH4" 0.621399675324676 2.00067868144726e-08 1.24458355342685e-07 "group2-group1"
"BAX" "BAX" 0.811772792207792 2.05496560685505e-08 1.27564602289943e-07 "group2-group1"
"MTSS2" "MTSS2" 0.60824724025974 2.06278917354383e-08 1.2777954077132e-07 "group2-group1"
"CXCL6" "CXCL6" 0.594123441558441 2.52944932443212e-08 1.56356255708568e-07 "group2-group1"
"TNIP1" "TNIP1" 0.522531038961039 2.80773183887998e-08 1.73192721850912e-07 "group2-group1"
"MVK" "MVK" 0.876404480519481 2.89141602101201e-08 1.77980019780781e-07 "group2-group1"
"GIT1" "GIT1" 0.688853441558442 3.46943728614618e-08 2.13112185501223e-07 "group2-group1"
"CYB5R2" "CYB5R2" 0.504586103896104 3.51049217862126e-08 2.15182888773228e-07 "group2-group1"
"HDGFL2" "HDGFL2" 0.542153084415584 3.52049439340923e-08 2.15345481684531e-07 "group2-group1"
"RPL14" "RPL14" 0.404722824675325 4.0414524974988e-08 2.4669699620149e-07 "group2-group1"
"ZBTB16" "ZBTB16" 0.405217824675325 4.80287278132795e-08 2.92565847178605e-07 "group2-group1"
"FGF2" "FGF2" 0.25807237012987 5.07803504565826e-08 3.08685532858479e-07 "group2-group1"
"ARHGAP45" "ARHGAP45" 0.363439448051948 5.25008389669554e-08 3.18483350255029e-07 "group2-group1"
"RRM2B" "RRM2B" 0.588826103896104 5.31540866362192e-08 3.21779904636616e-07 "group2-group1"
"RAB10" "RAB10" 0.352870292207792 5.46035763317712e-08 3.29873151859978e-07 "group2-group1"
"CAT" "CAT" 0.524560876623376 5.49210072377792e-08 3.31108130054924e-07 "group2-group1"
"FNTA" "FNTA" 0.311435324675325 5.56118870441358e-08 3.34584864557121e-07 "group2-group1"
"LRRC59" "LRRC59" 0.303232045454545 5.94143185600346e-08 3.56729412665781e-07 "group2-group1"
"TSNAX" "TSNAX" 0.46558353896104 6.36138758389916e-08 3.81162896131381e-07 "group2-group1"
"TNFSF14" "TNFSF14" 0.425096298701299 6.48398748669079e-08 3.87715986449061e-07 "group2-group1"
"SORD" "SORD" 0.855446525974026 6.58100591382663e-08 3.92715831517556e-07 "group2-group1"
"AHCY" "AHCY" 0.507306363636364 7.03400343281159e-08 4.18894919880853e-07 "group2-group1"
"WAS" "WAS" 1.16326623376623 7.59700147950583e-08 4.51505361763734e-07 "group2-group1"
"EIF2S2" "EIF2S2" 0.329909123376623 7.95837628644579e-08 4.7202515221227e-07 "group2-group1"
"SRPK2" "SRPK2" 0.363935357142857 8.59285200823113e-08 5.08627401699337e-07 "group2-group1"
"PSMD1" "PSMD1" 0.615386071428571 8.77361590230194e-08 5.18280132938401e-07 "group2-group1"
"CASP7" "CASP7" 0.53219698051948 9.11628045451589e-08 5.37438666634438e-07 "group2-group1"
"CASC3" "CASC3" 0.391442824675325 1.00580628718253e-07 5.9176956253912e-07 "group2-group1"
"ADD1" "ADD1" 0.739214318181819 1.0344162382025e-07 6.07382680948561e-07 "group2-group1"
"MRI1" "MRI1" 0.53419987012987 1.14649947623882e-07 6.71848693075946e-07 "group2-group1"
"DDAH1" "DDAH1" 0.469239935064935 1.3516639117142e-07 7.90494064136249e-07 "group2-group1"
"SCPEP1" "SCPEP1" 0.526503506493507 1.38888842827014e-07 8.10646034826995e-07 "group2-group1"
"FOXO1" "FOXO1" 0.529290616883117 1.45318338610461e-07 8.46486544987379e-07 "group2-group1"
"PKLR" "PKLR" 0.610572564935066 1.60288861666968e-07 9.31838025167097e-07 "group2-group1"
"SELP" "SELP" 0.385706136363636 1.61284436301404e-07 9.35769105669531e-07 "group2-group1"
"MCFD2" "MCFD2" 0.328888701298701 1.62019417919923e-07 9.38175680840662e-07 "group2-group1"
"P4HB" "P4HB" 0.480869220779221 1.62548429398777e-07 9.39382442087604e-07 "group2-group1"
"EIF4EBP1" "EIF4EBP1" 0.695900292207793 1.63865091436271e-07 9.45127397457235e-07 "group2-group1"
"RNASEH2A" "RNASEH2A" 0.41044987012987 1.76729914506249e-07 1.01732544106741e-06 "group2-group1"
"INPP1" "INPP1" 0.407170064935065 1.7812308167077e-07 1.0233345672458e-06 "group2-group1"
"CD164" "CD164" 0.230286461038961 1.9042896909033e-07 1.09189213196608e-06 "group2-group1"
"KHK" "KHK" 0.674299707792208 1.96452038407122e-07 1.12422748541576e-06 "group2-group1"
"ALDH1A1" "ALDH1A1" 0.633286103896103 2.00965949967043e-07 1.14781721911001e-06 "group2-group1"
"GLA" "GLA" 0.312041071428571 2.05205404596825e-07 1.16975065266284e-06 "group2-group1"
"ASRGL1" "ASRGL1" 0.698677142857143 2.07123800166736e-07 1.17839365920104e-06 "group2-group1"
"ATG4A" "ATG4A" 0.595434967532469 2.13938108921274e-07 1.2148036029832e-06 "group2-group1"
"ACAA1" "ACAA1" 0.856743538961039 2.16329065511669e-07 1.2260041817199e-06 "group2-group1"
"ATG16L1" "ATG16L1" 0.491064188311688 2.58662190839212e-07 1.46308922617547e-06 "group2-group1"
"RAPGEF2" "RAPGEF2" 0.481704285714286 2.80428900535236e-07 1.58315352325288e-06 "group2-group1"
"DBN1" "DBN1" 0.313003214285714 2.89684673863431e-07 1.63226172003818e-06 "group2-group1"
"TOP2B" "TOP2B" 0.681769025974026 2.91738344770251e-07 1.64067821531063e-06 "group2-group1"
"AHSA1" "AHSA1" 0.558587467532467 3.1037140678836e-07 1.74212303044041e-06 "group2-group1"
"PLXNB3" "PLXNB3" 0.206663409090909 3.39230239315644e-07 1.90046768870906e-06 "group2-group1"
"CSNK1D" "CSNK1D" 0.628608896103896 3.55345356719691e-07 1.98695018165781e-06 "group2-group1"
"HAGH" "HAGH" 0.693062629870129 3.74154183588477e-07 2.0881366817414e-06 "group2-group1"
"PTEN" "PTEN" 0.574987532467533 3.75271267570781e-07 2.09038938019465e-06 "group2-group1"
"BLMH" "BLMH" 0.310436201298701 4.37478757619148e-07 2.43228227670608e-06 "group2-group1"
"DDT" "DDT" 0.439046071428571 4.52288497561981e-07 2.50985851866781e-06 "group2-group1"
"CALCOCO1" "CALCOCO1" 0.495673181818182 4.86012998335648e-07 2.69190564295548e-06 "group2-group1"
"EFCAB2" "EFCAB2" 0.297870357142857 5.31886837132189e-07 2.94043100527795e-06 "group2-group1"
