"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"acetylcarnitine (C2)","acetylcarnitine (C2)",0.264976079292096,0.000699165401094193,0.0161360014936739,"group2-group1"
"cysteinylglycine disulfide*","cysteinylglycine disulfide*",0.151493706790831,0.000773513535712045,0.0173941377133196,"group2-group1"
"anthranilate","anthranilate",0.32681787315945,0.000805595260636306,0.017662676089451,"group2-group1"
"(S)-3-hydroxybutyrylcarnitine","(S)-3-hydroxybutyrylcarnitine",0.506726311810164,0.000907238812763883,0.0194060594827787,"group2-group1"
"3-hydroxyoleoylcarnitine","3-hydroxyoleoylcarnitine",0.458311485686856,0.000961955084778674,0.0200865383178785,"group2-group1"
"nonanoylcarnitine (C9)","nonanoylcarnitine (C9)",0.383097298772261,0.00106005969599433,0.0207831861781531,"group2-group1"
"3-hydroxylaurate","3-hydroxylaurate",0.669882508569754,0.0010667999648581,0.0207831861781531,"group2-group1"
"10-heptadecenoate (17:1n7)","10-heptadecenoate (17:1n7)",0.674578984513613,0.00107524259739411,0.0207831861781531,"group2-group1"
"myristate (14:0)","myristate (14:0)",0.565632034187369,0.00109011010740598,0.0207831861781531,"group2-group1"
"eicosenoate (20:1n9 or 1n11)","eicosenoate (20:1n9 or 1n11)",0.626198751874349,0.00113556338073121,0.0211891294659844,"group2-group1"
"10-nonadecenoate (19:1n9)","10-nonadecenoate (19:1n9)",0.577401086366489,0.00117302380235838,0.0212680328526768,"group2-group1"
"3-hydroxydecanoate","3-hydroxydecanoate",0.47648362257003,0.00120547141118537,0.0212680328526768,"group2-group1"
"octanoylcarnitine (C8)","octanoylcarnitine (C8)",0.468749229531591,0.00121254463242171,0.0212680328526768,"group2-group1"
"1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)*","1-stearoyl-2-docosahexaenoyl-GPS (18:0/22:6)*",0.757957319906559,0.00126750533235032,0.021796121107279,"group2-group1"
"linolenoylcarnitine (C18:3)*","linolenoylcarnitine (C18:3)*",0.326354251234248,0.00131317551928601,0.0221472102002659,"group2-group1"
"5-dodecenoylcarnitine (C12:1)","5-dodecenoylcarnitine (C12:1)",0.621723058041131,0.00137566489523711,0.0224746295914086,"group2-group1"
"N-formylanthranilic acid","N-formylanthranilic acid",0.452212393469137,0.00138384264302858,0.0224746295914086,"group2-group1"
"margaroylcarnitine (C17)*","margaroylcarnitine (C17)*",0.332362524823667,0.00150553234905229,0.0237389037948431,"group2-group1"
"3-hydroxybutyrate (BHBA)","3-hydroxybutyrate (BHBA)",0.746421150279424,0.00151582509978474,0.0237389037948431,"group2-group1"
"cis-4-decenoate (10:1n6)*","cis-4-decenoate (10:1n6)*",0.615316393212528,0.0015597632176391,0.0239385810830241,"group2-group1"
"hypotaurine","hypotaurine",0.328525334772071,0.00158316727801072,0.0239385810830241,"group2-group1"
"N-acetylkynurenine (2)","N-acetylkynurenine (2)",0.674099885593818,0.00172047906306538,0.0255739006492939,"group2-group1"
"palmitate (16:0)","palmitate (16:0)",0.422959119799473,0.00178369138701543,0.0260716224402088,"group2-group1"
"glycerophosphoethanolamine","glycerophosphoethanolamine",0.182933060840384,0.00206335713097356,0.029664986948587,"group2-group1"
"(14 or 15)-methylpalmitate (a17:0 or i17:0)","(14 or 15)-methylpalmitate (a17:0 or i17:0)",0.487481626168762,0.00211113622417054,0.029862362396735,"group2-group1"
"hexanoylcarnitine (C6)","hexanoylcarnitine (C6)",0.35999466085012,0.00225069749650849,0.031311189014293,"group2-group1"
"lactobacillic acid","lactobacillic acid",0.616804322563063,0.00228496704323233,0.031311189014293,"group2-group1"
"(R)-3-hydroxybutyrylcarnitine","(R)-3-hydroxybutyrylcarnitine",0.616025037758745,0.00256095380904298,0.0345531767773953,"group2-group1"
"gamma-glutamylvaline","gamma-glutamylvaline",0.27717941200206,0.0026715836752801,0.0354021177493259,"group2-group1"
"N-palmitoylglycine","N-palmitoylglycine",0.327178715896791,0.00270460876762239,0.0354021177493259,"group2-group1"
"decanoylcarnitine (C10)","decanoylcarnitine (C10)",0.467688122603127,0.00274592800283705,0.0354143949777661,"group2-group1"
"taurocholate","taurocholate",0.990834321605565,0.00289494728133768,0.0367951995033789,"group2-group1"
"5-dodecenoate (12:1n7)","5-dodecenoate (12:1n7)",0.522653981804064,0.00298529127637926,0.0374014349912088,"group2-group1"
"myristoylcarnitine (C14)","myristoylcarnitine (C14)",0.343120157482045,0.00305949759697023,0.0377912590498999,"group2-group1"
"aspartate","aspartate",0.278164657994617,0.00312757745164709,0.0380956309040902,"group2-group1"
"docosapentaenoate (n6 DPA; 22:5n6)","docosapentaenoate (n6 DPA; 22:5n6)",0.469836902706178,0.00344689514456939,0.0414099594765391,"group2-group1"
"taurochenodeoxycholic acid 3-sulfate","taurochenodeoxycholic acid 3-sulfate",0.952969901118781,0.00350943221826806,0.0415915142624471,"group2-group1"
"gamma-glutamylthreonine","gamma-glutamylthreonine",0.183996423482739,0.00358839638413724,0.0419603150518448,"group2-group1"
"pentadecanoate (15:0)","pentadecanoate (15:0)",0.362226391967497,0.00382616723671224,0.0441519561394294,"group2-group1"
"linoleate (18:2n6)","linoleate (18:2n6)",0.522430474353186,0.00411180698794915,0.0468318795900183,"group2-group1"
"stearate (18:0)","stearate (18:0)",0.284421149421969,0.0044539729589552,0.0495724059316865,"group2-group1"
"hexadecadienoate (16:2n6)","hexadecadienoate (16:2n6)",0.583056800889812,0.0044654732823298,0.0495724059316865,"group2-group1"
"oleoyl ethanolamide","oleoyl ethanolamide",0.37793510561528,0.00534540165261719,0.058598965616816,"group2-group1"
"adrenoylcarnitine (C22:4)*","adrenoylcarnitine (C22:4)*",0.445623391762878,0.00554002124520153,0.0595475698966175,"group2-group1"
"palmitoylcarnitine (C16)","palmitoylcarnitine (C16)",0.21949367460739,0.00558253647031987,0.0595475698966175,"group2-group1"
"(16 or 17)-methylstearate (a19:0 or i19:0)","(16 or 17)-methylstearate (a19:0 or i19:0)",0.334963704240181,0.00563563090241648,0.0595475698966175,"group2-group1"
"cis-4-decenoylcarnitine (C10:1)","cis-4-decenoylcarnitine (C10:1)",0.344018887479538,0.00613965778952566,0.0630408001795181,"group2-group1"
"2'-deoxyuridine","2'-deoxyuridine",-0.235454193502098,0.00616890333616144,0.0630408001795181,"group2-group1"
"dihomo-linolenoylcarnitine (C20:3n3 or 6)*","dihomo-linolenoylcarnitine (C20:3n3 or 6)*",0.254227832572214,0.00625243021618759,0.0630408001795181,"group2-group1"
"dihomolinoleate (20:2n6)","dihomolinoleate (20:2n6)",0.472282468739804,0.0062537623895303,0.0630408001795181,"group2-group1"
"3-hydroxyhexanoylcarnitine (1)","3-hydroxyhexanoylcarnitine (1)",0.331747391796758,0.00649900525848664,0.0645767834258164,"group2-group1"
"margarate (17:0)","margarate (17:0)",0.376955313400396,0.0065534021948662,0.0645767834258164,"group2-group1"
"N-acetylglutamine","N-acetylglutamine",0.31000542320127,0.0066724262143279,0.065019086555173,"group2-group1"
"quinolinate","quinolinate",0.264743436977171,0.00710209680870255,0.0684454824311223,"group2-group1"
"laurate (12:0)","laurate (12:0)",0.495590524904104,0.00736645501435798,0.069562394582759,"group2-group1"
"2R,3R-dihydroxybutyrate","2R,3R-dihydroxybutyrate",0.231356756022474,0.00737662793180911,0.069562394582759,"group2-group1"
"docosadienoate (22:2n6)","docosadienoate (22:2n6)",0.386602935071655,0.00746941834925126,0.0696880839605676,"group2-group1"
"tiglyl carnitine (C5)","tiglyl carnitine (C5)",0.301560045957105,0.00786672729810287,0.072622314109855,"group2-group1"
"N-acetylcarnosine","N-acetylcarnosine",0.235789321534731,0.00803194076753906,0.0733751255534558,"group2-group1"
"mead acid (20:3n9)","mead acid (20:3n9)",0.505319562877089,0.00843855911680495,0.0762950138704943,"group2-group1"
"3-hydroxymyristate","3-hydroxymyristate",0.419353513317262,0.00876598837051187,0.0784466510299889,"group2-group1"
"3-hydroxy-2-ethylpropionate","3-hydroxy-2-ethylpropionate",0.255488567086196,0.0089264945174774,0.0789962498526834,"group2-group1"
"taurodeoxycholic acid 3-sulfate","taurodeoxycholic acid 3-sulfate",0.883389904429094,0.00900755414511784,0.0789962498526834,"group2-group1"
"vanillic acid glycine","vanillic acid glycine",-0.627220465896019,0.00924793307754544,0.0798159596617718,"group2-group1"
"docosapentaenoate (DPA; 22:5n3)","docosapentaenoate (DPA; 22:5n3)",0.443127803837122,0.00928304205872374,0.0798159596617718,"group2-group1"
"N-stearoyltaurine","N-stearoyltaurine",0.46686050751884,0.00939295593092329,0.0799769160332012,"group2-group1"
"gamma-glutamylisoleucine*","gamma-glutamylisoleucine*",0.243275188407712,0.00950239991638858,0.080130814679546,"group2-group1"
"dodecadienoate (12:2)*","dodecadienoate (12:2)*",0.422063052379199,0.00964923955916031,0.0805941246988914,"group2-group1"
"9-hydroxystearate","9-hydroxystearate",0.564607782512208,0.00993307439686964,0.0821821343967422,"group2-group1"
"N-acetylglucosamine/N-acetylgalactosamine","N-acetylglucosamine/N-acetylgalactosamine",0.178976733892388,0.0102489472065686,0.0840030532725298,"group2-group1"
"glutamine conjugate of C7H12O2*","glutamine conjugate of C7H12O2*",0.672952888441636,0.0110996123170175,0.0901329629817071,"group2-group1"
"S-adenosylhomocysteine (SAH)","S-adenosylhomocysteine (SAH)",0.237701897609716,0.0113499512432348,0.0907467600631209,"group2-group1"
"N-acetylalanine","N-acetylalanine",0.102627502669029,0.0113821477844279,0.0907467600631209,"group2-group1"
"3-hydroxyoctanoate","3-hydroxyoctanoate",0.379525707929257,0.0114973603334709,0.0908395046167027,"group2-group1"
"gamma-glutamyltryptophan","gamma-glutamyltryptophan",0.178762224926213,0.011780444692734,0.0922450892457834,"group2-group1"
"stearoylcarnitine (C18)","stearoylcarnitine (C18)",0.22981908346585,0.012019603671021,0.0932848886680128,"group2-group1"
"dihomolinolenate (20:3n3 or 3n6)","dihomolinolenate (20:3n3 or 3n6)",0.347296246458168,0.0121875799056646,0.0937588383970862,"group2-group1"
"3-hydroxyhexanoate","3-hydroxyhexanoate",0.293226331158161,0.0125358135079162,0.0955992038821087,"group2-group1"
"N-acetylhistidine","N-acetylhistidine",0.218224180703049,0.0128051815544732,0.0968115881316637,"group2-group1"
"dihomo-linoleoylcarnitine (C20:2)*","dihomo-linoleoylcarnitine (C20:2)*",0.304816851291876,0.0139635997808261,0.104667324852859,"group2-group1"
"dimethylarginine (ADMA + SDMA)","dimethylarginine (ADMA + SDMA)",0.0947777112675366,0.0141433832069119,0.105116500614083,"group2-group1"
"(12 or 13)-methylmyristate (a15:0 or i15:0)","(12 or 13)-methylmyristate (a15:0 or i15:0)",0.463311365300546,0.0143630882292903,0.105852339303257,"group2-group1"
"kynurenine","kynurenine",0.183006631886296,0.0153921106062253,0.11249067501383,"group2-group1"
"3-hydroxysebacate","3-hydroxysebacate",0.491649129885405,0.0162060418807942,0.116661017686478,"group2-group1"
"nonadecanoate (19:0)","nonadecanoate (19:0)",0.214771362517204,0.0162287846724633,0.116661017686478,"group2-group1"
"iminodiacetate (IDA)","iminodiacetate (IDA)",0.0825362296788636,0.0176662013057239,0.125961451586341,"group2-group1"
"10-undecenoate (11:1n1)","10-undecenoate (11:1n1)",0.337473110002388,0.0178964127122583,0.126573822166536,"group2-group1"
"cys-gly, oxidized","cys-gly, oxidized",0.205853805314916,0.0181485925437413,0.127330525286889,"group2-group1"
"hexanoylglutamine","hexanoylglutamine",0.479212817939775,0.0185438065518563,0.128137236626954,"group2-group1"
"N-acetylserine","N-acetylserine",0.130494260833853,0.0185557913929568,0.128137236626954,"group2-group1"
"arachidonoylcarnitine (C20:4)","arachidonoylcarnitine (C20:4)",0.219345715847859,0.0188707030279777,0.129293801215128,"group2-group1"
"glutamine conjugate of C6H10O2 (2)*","glutamine conjugate of C6H10O2 (2)*",0.506972758234181,0.0191114107264738,0.129927962845872,"group2-group1"
"glycodeoxycholate 3-sulfate","glycodeoxycholate 3-sulfate",0.624082408804146,0.0198593047685918,0.133935842828431,"group2-group1"
"2-methylbutyrylcarnitine (C5)","2-methylbutyrylcarnitine (C5)",0.218517742165898,0.0200063801716357,0.133935842828431,"group2-group1"
"suberoylcarnitine (C8-DC)","suberoylcarnitine (C8-DC)",0.614681224777344,0.0204163319483719,0.135316656200432,"group2-group1"
"5-methylthioadenosine (MTA)","5-methylthioadenosine (MTA)",0.195002104322348,0.0205212260828478,0.135316656200432,"group2-group1"
"dodecenedioate (C12:1-DC)*","dodecenedioate (C12:1-DC)*",0.371837852349726,0.02176605781706,0.142453975414639,"group2-group1"
"tridecenedioate (C13:1-DC)*","tridecenedioate (C13:1-DC)*",0.39967149365242,0.0220122347971186,0.142997999385726,"group2-group1"
"5-(galactosylhydroxy)-L-lysine","5-(galactosylhydroxy)-L-lysine",0.336553237324534,0.0221760264087473,0.143002758532878,"group2-group1"
"(2 or 3)-decenoate (10:1n7 or n8)","(2 or 3)-decenoate (10:1n7 or n8)",0.52656038932349,0.0224692106376922,0.143835749848584,"group2-group1"
"trimethylamine N-oxide","trimethylamine N-oxide",0.342778698008868,0.0230614847809721,0.146557406905164,"group2-group1"
"phenylalanylglycine","phenylalanylglycine",0.227683882378346,0.0235453767572803,0.146835170231354,"group2-group1"
"stearidonate (18:4n3)","stearidonate (18:4n3)",0.693653839485886,0.0235540659349157,0.146835170231354,"group2-group1"
"betaine","betaine",-0.122040297781734,0.0236579467601327,0.146835170231354,"group2-group1"
"arachidonate (20:4n6)","arachidonate (20:4n6)",0.332551667566106,0.0237749078367757,0.146835170231354,"group2-group1"
"benzoylcarnitine*","benzoylcarnitine*",0.394033425630101,0.0257100388217115,0.155703035997436,"group2-group1"
"N-acetylvaline","N-acetylvaline",0.120209375256141,0.0257130190296086,0.155703035997436,"group2-group1"
"2S,3R-dihydroxybutyrate","2S,3R-dihydroxybutyrate",0.230570820564601,0.0257433753929627,0.155703035997436,"group2-group1"
"glutamine conjugate of C6H10O2 (1)*","glutamine conjugate of C6H10O2 (1)*",0.386765563730361,0.0259551152130798,0.155855544483146,"group2-group1"
"undecenoylcarnitine (C11:1)","undecenoylcarnitine (C11:1)",0.289037237675071,0.0261340913959337,0.155855544483146,"group2-group1"
"beta-hydroxyisovaleroylcarnitine","beta-hydroxyisovaleroylcarnitine",0.201561409645345,0.0263017338466427,0.155855544483146,"group2-group1"
"heptenedioate (C7:1-DC)*","heptenedioate (C7:1-DC)*",0.293458822664639,0.0265526670281296,0.156286503246105,"group2-group1"
"p-cresol glucuronide*","p-cresol glucuronide*",0.790558000930318,0.0271769656300026,0.158894659050082,"group2-group1"
"8-methoxykynurenate","8-methoxykynurenate",0.384020337495608,0.0276774380417915,0.160749093792392,"group2-group1"
"glycocholate","glycocholate",0.52996728013747,0.028665763855501,0.165393913824173,"group2-group1"
"16-hydroxypalmitate","16-hydroxypalmitate",0.223723734164734,0.0318855566347133,0.182768844239501,"group2-group1"
"N-acetylarginine","N-acetylarginine",0.239338950569461,0.0327216018066167,0.186343147950668,"group2-group1"
"lamotrigine","lamotrigine",0.548606275986763,0.0332404208243512,0.187870104381452,"group2-group1"
"isoleucylglycine","isoleucylglycine",0.456571162234068,0.0334181713608968,0.187870104381452,"group2-group1"
"adipoylcarnitine (C6-DC)","adipoylcarnitine (C6-DC)",0.270253649698093,0.0347195367005534,0.1939428897222,"group2-group1"
"N-oleoylserine","N-oleoylserine",0.256764935485362,0.0353312677642314,0.19611089765336,"group2-group1"
"taurochenodeoxycholate","taurochenodeoxycholate",0.617198248083768,0.0361552992538681,0.199422625444291,"group2-group1"
"acetoacetate","acetoacetate",0.390300788079393,0.0368249155532705,0.201846568376364,"group2-group1"
"gamma-glutamyl-alpha-lysine","gamma-glutamyl-alpha-lysine",0.198060688843505,0.0371742124137587,0.202376667172445,"group2-group1"
"arachidate (20:0)","arachidate (20:0)",0.205049587014525,0.0377066945981487,0.202376667172445,"group2-group1"
"adrenate (22:4n6)","adrenate (22:4n6)",0.236517852828181,0.0377795346801192,0.202376667172445,"group2-group1"
"N-acetyl-beta-alanine","N-acetyl-beta-alanine",0.14278219673407,0.0378446675214151,0.202376667172445,"group2-group1"
"octadecadienedioate (C18:2-DC)*","octadecadienedioate (C18:2-DC)*",0.381542263405328,0.0394107525958061,0.20947412137286,"group2-group1"
"hydroxy-N6,N6,N6-trimethyllysine*","hydroxy-N6,N6,N6-trimethyllysine*",0.214303800257375,0.0398503119342157,0.210534479315104,"group2-group1"
"glycochenodeoxycholate glucuronide (1)","glycochenodeoxycholate glucuronide (1)",0.578205692438275,0.0402305322545706,0.210957269853592,"group2-group1"
"2'-O-methyluridine","2'-O-methyluridine",0.155690755660944,0.0404114268362639,0.210957269853592,"group2-group1"
"taurolithocholate 3-sulfate","taurolithocholate 3-sulfate",0.598260347882436,0.0415810888736466,0.215778786640166,"group2-group1"
"5-hydroxyhexanoate","5-hydroxyhexanoate",0.343390839569762,0.0421711805244446,0.217553678352576,"group2-group1"
"eicosenoylcarnitine (C20:1)*","eicosenoylcarnitine (C20:1)*",0.225354835433591,0.0442647586334067,0.227018674394723,"group2-group1"
"suberate (C8-DC)","suberate (C8-DC)",0.324325300013634,0.044559264801687,0.227200437389997,"group2-group1"
"2-hydroxysebacate","2-hydroxysebacate",0.333934685268372,0.0449125188603977,0.227677913529299,"group2-group1"
"ethylmalonate","ethylmalonate",0.23314187456444,0.0452734323971642,0.228188506967316,"group2-group1"
"L-urobilin","L-urobilin",0.969797952670929,0.0463002064295484,0.23203017736408,"group2-group1"
"N2-acetyl,N6,N6-dimethyllysine","N2-acetyl,N6,N6-dimethyllysine",0.568615572657101,0.04727077035796,0.234434715439475,"group2-group1"
"octadecenedioylcarnitine (C18:1-DC)*","octadecenedioylcarnitine (C18:1-DC)*",0.299149357371923,0.0475637007303364,0.234434715439475,"group2-group1"
"3-hydroxystearate","3-hydroxystearate",0.219559267815864,0.0475819604882856,0.234434715439475,"group2-group1"
"ornithine","ornithine",0.160001785587545,0.0489121553126837,0.239642235805718,"group2-group1"
"tetradecadienedioate (C14:2-DC)*","tetradecadienedioate (C14:2-DC)*",0.384344368000667,0.0496655901231681,0.24198179187788,"group2-group1"
"2-aminoadipate","2-aminoadipate",0.248000804488538,0.0501431422935732,0.242958761278805,"group2-group1"
"nervonoylcarnitine (C24:1)*","nervonoylcarnitine (C24:1)*",0.167293619762655,0.0516192192847246,0.247672733163386,"group2-group1"
"phenylacetylglutamine","phenylacetylglutamine",0.389545678641419,0.0516808553807294,0.247672733163386,"group2-group1"
"taurodeoxycholate","taurodeoxycholate",0.553610349728416,0.0533078871055006,0.252077366256954,"group2-group1"
"dolutegravir","dolutegravir",0.331332330694819,0.0534309265935377,0.252077366256954,"group2-group1"
"indoleacetate","indoleacetate",0.297345004713318,0.0535886879486728,0.252077366256954,"group2-group1"
"cinnamoylglycine","cinnamoylglycine",0.629395709057004,0.0539771860356393,0.252077366256954,"group2-group1"
"hydroquinone sulfate","hydroquinone sulfate",-0.377466778998369,0.0542890249417082,0.252077366256954,"group2-group1"
"succinate","succinate",0.0905632707233955,0.0543245407326846,0.252077366256954,"group2-group1"
"N6,N6-dimethyllysine","N6,N6-dimethyllysine",0.226235872276587,0.0549417338368983,0.253599476710315,"group2-group1"
"2-hydroxypalmitate","2-hydroxypalmitate",0.162605312462004,0.0556690769081197,0.255611415960319,"group2-group1"
"linoleoylcarnitine (C18:2)*","linoleoylcarnitine (C18:2)*",0.150213250709771,0.0564751887824626,0.257690401277185,"group2-group1"
"N-acetyltheanine","N-acetyltheanine",0.313418149086234,0.0568175098069447,0.257690401277185,"group2-group1"
"4-methylhexanoylglutamine","4-methylhexanoylglutamine",0.3989471865008,0.0570033498834365,0.257690401277185,"group2-group1"
"methionine","methionine",0.118985172007169,0.0578344071994202,0.259093834108577,"group2-group1"
"solifenacin","solifenacin",0.314643330576427,0.0580166142340508,0.259093834108577,"group2-group1"
"threonine","threonine",0.117963981893808,0.0582000972855071,0.259093834108577,"group2-group1"
"N-acetylcitrulline","N-acetylcitrulline",0.469854919360708,0.0588668165725214,0.260738374414653,"group2-group1"
"N6-methyladenosine","N6-methyladenosine",0.270100973157708,0.062186516656011,0.27405816636845,"group2-group1"
"2-hydroxydecanoate","2-hydroxydecanoate",0.224995654541581,0.0631310488923359,0.276829649392893,"group2-group1"
"3-hydroxyisobutyrate","3-hydroxyisobutyrate",0.235538430950453,0.0642765992518761,0.280450634546743,"group2-group1"
"gamma-glutamylphenylalanine","gamma-glutamylphenylalanine",0.128469253693515,0.0648797304661631,0.281680809994183,"group2-group1"
"beta-alanine","beta-alanine",0.248160167670428,0.0657235784317464,0.283938809283949,"group2-group1"
"N-acetylphenylalanine","N-acetylphenylalanine",0.236877797985538,0.0663720501998837,0.285334745222049,"group2-group1"
"3-hydroxyadipate*","3-hydroxyadipate*",0.316519598211291,0.0668384812111483,0.28593828303501,"group2-group1"
"C-glycosyltryptophan","C-glycosyltryptophan",0.102760295601184,0.0679771240946208,0.289161722778983,"group2-group1"
"4-hydroxy-2-oxoglutaric acid","4-hydroxy-2-oxoglutaric acid",-0.225522514576832,0.0682513986490871,0.289161722778983,"group2-group1"
"5-oxoproline","5-oxoproline",0.110520295323065,0.0700822627173319,0.295406599323587,"group2-group1"
"4-acetamidobutanoate","4-acetamidobutanoate",0.135056365913755,0.0703990641489507,0.295406599323587,"group2-group1"
"metoprolol acid metabolite*","metoprolol acid metabolite*",1.26269860197148,0.0729126745212783,0.30404677408293,"group2-group1"
"ibuprofen","ibuprofen",-0.242950058594428,0.0734776072856389,0.30404677408293,"group2-group1"
"4-hydroxyphenylacetylglutamine","4-hydroxyphenylacetylglutamine",0.295328708800529,0.0737752519515658,0.30404677408293,"group2-group1"
"picolinate","picolinate",0.223783481197705,0.0738448835571997,0.30404677408293,"group2-group1"
"butyrylcarnitine (C4)","butyrylcarnitine (C4)",0.197549144854354,0.0762001645495461,0.312278244439028,"group2-group1"
"N2-acetyl,N6-methyllysine","N2-acetyl,N6-methyllysine",0.500726738508891,0.0769653308335368,0.313946954144241,"group2-group1"
"N2,N2-dimethylguanosine","N2,N2-dimethylguanosine",0.0944956646849318,0.0774698000936083,0.314541734639326,"group2-group1"
"erucate (22:1n9)","erucate (22:1n9)",0.443622437281274,0.0780459835366662,0.314746287519657,"group2-group1"
"retinal","retinal",0.241079790761585,0.0785023151268132,0.314746287519657,"group2-group1"
"dodecanedioate (C12)","dodecanedioate (C12)",0.313809318581793,0.0785968494490363,0.314746287519657,"group2-group1"
"dopamine 3-O-sulfate","dopamine 3-O-sulfate",-0.363807583938243,0.0797130971879317,0.317765391971891,"group2-group1"
"mannose","mannose",0.133550919439722,0.0807470040276003,0.319300198520183,"group2-group1"
"N-carbamoylaspartate","N-carbamoylaspartate",0.223360368570383,0.0809611843771125,0.319300198520183,"group2-group1"
"succinoyltaurine","succinoyltaurine",0.230196163744175,0.0814812024970054,0.319300198520183,"group2-group1"
"N6,N6,N6-trimethyllysine","N6,N6,N6-trimethyllysine",0.164325047765027,0.0815544406710616,0.319300198520183,"group2-group1"
"5,6-dihydrothymine","5,6-dihydrothymine",0.122308725089621,0.0819838525891795,0.319554838758713,"group2-group1"
