"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"IGSF9","IGSF9",0.775177775935925,5.48957381978622e-05,0.000243490504935282,"group2-group1"
"PAFAH2","PAFAH2",0.406872860206053,5.52299444101079e-05,0.00024426820659576,"group2-group1"
"MAD1L1","MAD1L1",0.439070565762985,5.5238208881217e-05,0.00024426820659576,"group2-group1"
"CA1","CA1",0.462665110682334,5.53327895636618e-05,0.000244316833677618,"group2-group1"
"SMNDC1","SMNDC1",0.512988559008423,5.59463709115887e-05,0.000246653457276884,"group2-group1"
"BRDT","BRDT",0.318261838787303,5.75395742504364e-05,0.000253295445081364,"group2-group1"
"INPP5D","INPP5D",0.458969834902802,5.83933865754989e-05,0.000256667472120576,"group2-group1"
"PFKFB2","PFKFB2",0.493175614898183,5.94888187955653e-05,0.000261089815824981,"group2-group1"
"MZT1","MZT1",0.369327378424894,6.36901514453896e-05,0.000279109914055283,"group2-group1"
"TNFRSF14","TNFRSF14",0.217927630831545,6.37876849617587e-05,0.000279118866980869,"group2-group1"
"NBN","NBN",0.468442557936473,6.5752390927992e-05,0.000287285857522452,"group2-group1"
"ARL13B","ARL13B",0.503383357690485,7.03208768495029e-05,0.000306787944822533,"group2-group1"
"CXCL10","CXCL10",0.449275211616217,7.5278512705053e-05,0.000327927112722608,"group2-group1"
"VNN1","VNN1",0.461809038344508,7.78592502431447e-05,0.000338664566161774,"group2-group1"
"NOMO1","NOMO1",0.192880247454101,7.96078199009648e-05,0.00034575580619691,"group2-group1"
"IL18R1","IL18R1",0.272410220398285,8.04486127046011e-05,0.000348889161625444,"group2-group1"
"DNMBP","DNMBP",0.315431973701764,8.21465426328075e-05,0.000355724954245476,"group2-group1"
"SELPLG","SELPLG",0.153350446283954,8.39639695664784e-05,0.000362592063470568,"group2-group1"
"GZMA","GZMA",0.305062529168978,8.39804402906517e-05,0.000362592063470568,"group2-group1"
"EGLN1","EGLN1",0.363505122399765,8.41998938856569e-05,0.000363003377327102,"group2-group1"
"CTSS","CTSS",0.159032881311532,8.70565054058852e-05,0.000374217842196811,"group2-group1"
"EDAR","EDAR",0.312672534664398,8.70571784789024e-05,0.000374217842196811,"group2-group1"
"KIF22","KIF22",0.650435543562332,8.85552807073643e-05,0.0003800985102902,"group2-group1"
"MICALL2","MICALL2",0.42022360232854,9.02820849727844e-05,0.000386942132515321,"group2-group1"
"TIMP1","TIMP1",0.195630223752772,9.35845687741e-05,0.000400509069585204,"group2-group1"
"EZR","EZR",0.202853696599603,9.47609083380174e-05,0.000404950489871382,"group2-group1"
"ECI2","ECI2",0.489118920800718,9.57666152662888e-05,0.000408650826895419,"group2-group1"
"C19orf12","C19orf12",0.751793537956128,9.62685324205072e-05,0.00041019376131945,"group2-group1"
"RPE","RPE",0.450248886263688,9.70740707168546e-05,0.000413024030138815,"group2-group1"
"HDDC2","HDDC2",0.314077671358132,9.75499075022357e-05,0.000414445319228248,"group2-group1"
"SGSH","SGSH",0.380018091160455,9.828663684705e-05,0.000416969288104393,"group2-group1"
"SEPTIN8","SEPTIN8",0.282884519491745,9.95413707139851e-05,0.000421680328401418,"group2-group1"
"SNX5","SNX5",0.178449361212686,0.000101303193643805,0.000428522771376039,"group2-group1"
"PAG1","PAG1",0.288849883260069,0.000103048273615845,0.00043527471644381,"group2-group1"
"IGSF3","IGSF3",0.263104828109935,0.000104317737823718,0.000440001078872625,"group2-group1"
"BTC","BTC",0.370248943609752,0.000104916741670747,0.000441889965278952,"group2-group1"
"ANXA2","ANXA2",0.502016702690773,0.000105515604827163,0.000443772824330645,"group2-group1"
"MMP1","MMP1",0.726366095736406,0.000105790751075539,0.000444290754876149,"group2-group1"
"IMMT","IMMT",0.42705663633976,0.000106779652597649,0.000447800465628303,"group2-group1"
"ADA","ADA",0.265234007172053,0.000115970696595662,0.000485648060385557,"group2-group1"
"DNAJA4","DNAJA4",0.500829991097392,0.000117741279566508,0.000492357310690846,"group2-group1"
"YJU2","YJU2",0.307781366258637,0.00011801555375109,0.000492799233734911,"group2-group1"
"TRIM58","TRIM58",0.497366214747256,0.000118934363921156,0.000495927454695491,"group2-group1"
"NEDD4L","NEDD4L",0.333363950851328,0.00012103830770671,0.000503981443627796,"group2-group1"
"ESAM","ESAM",0.211000582544705,0.000121278076671899,0.000504261476688424,"group2-group1"
"CEP85","CEP85",0.364611211716897,0.000123836246267296,0.000514166687271744,"group2-group1"
"MOCS2","MOCS2",0.332447763660026,0.000124080932409846,0.000514451865863801,"group2-group1"
"KRT18","KRT18",0.660519978977639,0.000129568529542741,0.000536443076279648,"group2-group1"
"ADGRG1","ADGRG1",0.600941702357419,0.000132003695129404,0.000545752193583095,"group2-group1"
"GIGYF2","GIGYF2",0.483141075030931,0.000133959669063481,0.000553056656317167,"group2-group1"
"LARP1","LARP1",0.447108468567444,0.000139806358370497,0.000576380797626182,"group2-group1"
"BLVRB","BLVRB",0.428944200158495,0.000141208456094792,0.000581341291781801,"group2-group1"
"TADA3","TADA3",0.348664056498465,0.000158636213687727,0.000652171100716212,"group2-group1"
"HGF","HGF",0.266411069265629,0.000161580517330275,0.0006633424889837,"group2-group1"
"GCHFR","GCHFR",0.444421756646843,0.000167141504515178,0.0006852098424935,"group2-group1"
"DNPEP","DNPEP",0.435844693719872,0.000168851223359126,0.000691249476020625,"group2-group1"
"APBB1IP","APBB1IP",0.347540127053146,0.000173257067621099,0.00070829427784122,"group2-group1"
"ILKAP","ILKAP",0.422859247149449,0.000177081586413241,0.000722918264086456,"group2-group1"
"DYNLT1","DYNLT1",0.292549357777464,0.000188676666311328,0.000769179770750367,"group2-group1"
"TGFBI","TGFBI",0.16773653320773,0.000189226799351343,0.000770348098194951,"group2-group1"
"NMI","NMI",0.381079549198299,0.000194259641731852,0.000789737041421702,"group2-group1"
"ICA1","ICA1",0.346454600023307,0.000196951305540778,0.000799567591799576,"group2-group1"
"ZBTB17","ZBTB17",0.376909243544434,0.000198477001196541,0.00080464393134187,"group2-group1"
"STX7","STX7",0.373731035366339,0.000208069286022128,0.000842363605322273,"group2-group1"
"PDP1","PDP1",0.648665444286548,0.000208868633253309,0.000844430172889935,"group2-group1"
"PSMD9","PSMD9",0.408787600337418,0.000214089623580287,0.000862372523786118,"group2-group1"
"TFPI","TFPI",0.191812470108682,0.00021416634688171,0.000862372523786118,"group2-group1"
"PRDX2","PRDX2",0.330535713251029,0.000214191738716634,0.000862372523786118,"group2-group1"
"POLR2F","POLR2F",0.274206540739453,0.000219381138974013,0.000882050989299917,"group2-group1"
"AP3S2","AP3S2",0.231331599241761,0.000221484818047289,0.000889285883450859,"group2-group1"
"UBE2Z","UBE2Z",0.399804264910519,0.000222499840117867,0.00089213584727644,"group2-group1"
"GIPC2","GIPC2",0.233506592089715,0.000225333956365975,0.000901339647450962,"group2-group1"
"ELOA","ELOA",0.526171872494723,0.000225412002150754,0.000901339647450962,"group2-group1"
"COX6B1","COX6B1",0.238724844119729,0.00022730730467949,0.000907676573194193,"group2-group1"
"PFDN2","PFDN2",0.345819712886198,0.000241701154148384,0.000963836935301127,"group2-group1"
"ENSA","ENSA",0.383249236125755,0.000244551185469297,0.000973873453851166,"group2-group1"
"TPP1","TPP1",0.310773596608833,0.000245442164229292,0.00097609176332275,"group2-group1"
"PAK4","PAK4",0.478129930732601,0.000247141882022623,0.000981515925478435,"group2-group1"
"ANGPTL2","ANGPTL2",0.271357915131869,0.000250817394305582,0.000994761524498259,"group2-group1"
"NFKBIE","NFKBIE",0.39460603973173,0.00025465864144774,0.00100862765440616,"group2-group1"
"NPC2","NPC2",0.210714684746079,0.000255990761448649,0.00101253179393018,"group2-group1"
"CBS","CBS",0.552075697717162,0.000263907000600637,0.00104201297392906,"group2-group1"
"ADAMTSL2","ADAMTSL2",0.229847392502227,0.000264157240397344,0.00104201297392906,"group2-group1"
"GCNT1","GCNT1",0.227308389474769,0.000269735395127989,0.00106258296490446,"group2-group1"
"BST2","BST2",0.505687561265583,0.000280317042690774,0.00110278158248335,"group2-group1"
"LGALS9","LGALS9",0.215086563360601,0.000283708953370681,0.00111462536384745,"group2-group1"
"LGALS1","LGALS1",0.253095149030506,0.000290355794847122,0.00113920803803777,"group2-group1"
"DNAJC21","DNAJC21",0.176739056526504,0.000298561419604664,0.00116983247922846,"group2-group1"
"PTGR1","PTGR1",0.587201224321491,0.000299909153780652,0.00117354010241077,"group2-group1"
"PRCP","PRCP",0.223743371972863,0.000305413376174366,0.00119348034566533,"group2-group1"
"RALY","RALY",0.399876873829876,0.000309192483386506,0.00120663501860982,"group2-group1"
"C9orf40","C9orf40",0.542666496200103,0.000326228457529919,0.00127142104181327,"group2-group1"
"PARP1","PARP1",0.451988481407329,0.000335293731279095,0.00130501142014487,"group2-group1"
"LSM1","LSM1",0.441621363492795,0.000342417126274101,0.00133096444162127,"group2-group1"
"PTPRM","PTPRM",0.159442398289323,0.000343621195126428,0.00133387085438851,"group2-group1"
"TNFAIP8","TNFAIP8",0.629013336018583,0.0003490305156974,0.00135307187981897,"group2-group1"
"MAP3K5","MAP3K5",0.3918855406738,0.000368386523826266,0.00142621696575388,"group2-group1"
"CD74","CD74",0.262375114458319,0.000381328200077211,0.00147436815982234,"group2-group1"
"DUSP3","DUSP3",0.899512896785319,0.000382826849604045,0.00147820724094138,"group2-group1"
"CD84","CD84",0.188891572614996,0.000383479433932153,0.00147877359549299,"group2-group1"
"AIF1","AIF1",0.355992650113588,0.000386123006574628,0.0014870059923816,"group2-group1"
"DTNB","DTNB",0.305640304326582,0.000392203334565509,0.00150843466701971,"group2-group1"
"SCARF1","SCARF1",0.198834061402294,0.000401924593148502,0.00154379183413019,"group2-group1"
"IGSF8","IGSF8",0.168153136608054,0.000418776874104406,0.00160641050263409,"group2-group1"
"EP300","EP300",0.280047792467603,0.000428462131528053,0.00164140866376998,"group2-group1"
"FEN1","FEN1",0.545333220666691,0.000429488623819845,0.00164318749663012,"group2-group1"
"DCTN6","DCTN6",0.508210212746598,0.000431224087532027,0.00164767059850472,"group2-group1"
"LGALS4","LGALS4",0.398659670142947,0.000459863340715238,0.00175480488891728,"group2-group1"
"TRIM25","TRIM25",0.370118390918653,0.000470690653088633,0.00179377937285277,"group2-group1"
"PSAP","PSAP",0.209182110486879,0.000471366232603618,0.00179401497122445,"group2-group1"
"CLNS1A","CLNS1A",0.252981517930187,0.000480772069539055,0.00182743401724663,"group2-group1"
"GNPDA2","GNPDA2",0.234278828400023,0.000499357638139828,0.00189561347569184,"group2-group1"
"HAO1","HAO1",0.847349062968173,0.000507757872655656,0.00192500163654018,"group2-group1"
"CCL8","CCL8",0.323427955330116,0.000515728046235822,0.00195137629765828,"group2-group1"
"IFT20","IFT20",0.218852781501107,0.000516049906975658,0.00195137629765828,"group2-group1"
"CIT","CIT",0.318370865916793,0.000528519094217212,0.00199594484805802,"group2-group1"
"ACP1","ACP1",0.273620614368253,0.000532507814135584,0.00200841334286234,"group2-group1"
"CCDC134","CCDC134",0.323658578101506,0.000537310115755106,0.00202391426334043,"group2-group1"
"TRDMT1","TRDMT1",0.560624359036922,0.000556894881828095,0.00209491922532313,"group2-group1"
"PHYKPL","PHYKPL",0.307142283136125,0.000557593964181113,0.00209491922532313,"group2-group1"
"BACH1","BACH1",0.171985845335113,0.000580135248687011,0.0021768104389116,"group2-group1"
"AHSP","AHSP",0.539327692240733,0.000594919164981751,0.0022294214349252,"group2-group1"
"ECHDC3","ECHDC3",0.600595328054693,0.000596540341658623,0.00223263433888368,"group2-group1"
"TCOF1","TCOF1",0.273740275806912,0.000619527892682424,0.00231459492721069,"group2-group1"
"TRIM5","TRIM5",0.260269347792593,0.000620023204928488,0.00231459492721069,"group2-group1"
"ZNRD2","ZNRD2",0.341322753349339,0.000629599625914487,0.00234734656447455,"group2-group1"
"CA5A","CA5A",0.679685567266473,0.000638323974617801,0.00237684200994628,"group2-group1"
"HMGCL","HMGCL",0.336805036325307,0.000662354582209023,0.00246318377073406,"group2-group1"
"CEACAM1","CEACAM1",0.168214263229884,0.000668088030283717,0.00248134855466239,"group2-group1"
"ACE2","ACE2",0.433099083988671,0.000691960318523946,0.00256675128305266,"group2-group1"
"DLK1","DLK1",0.366899381988006,0.00072129146628129,0.00267216090740204,"group2-group1"
"NPL","NPL",0.337130341429721,0.000732632520741028,0.0027107403267418,"group2-group1"
"DDHD2","DDHD2",0.276416190146623,0.000736775666966811,0.00272262360877875,"group2-group1"
"CEBPA","CEBPA",0.213115256469012,0.000751085505769228,0.00277199865323668,"group2-group1"
"ZHX2","ZHX2",0.25822437488067,0.000778101217489785,0.0028680830500916,"group2-group1"
"JMJD1C","JMJD1C",0.286751970993167,0.000796188867474217,0.00293105800960596,"group2-group1"
"LXN","LXN",0.478353949239425,0.000805926980948021,0.0029631755538504,"group2-group1"
"FTCD","FTCD",0.584200109149735,0.00080904602346937,0.00297090644045348,"group2-group1"
"ANG","ANG",0.198474213041217,0.000810096196861824,0.0029710303430704,"group2-group1"
"PLAT","PLAT",0.342323046820437,0.000836562441675234,0.00306069219059253,"group2-group1"
"LETM1","LETM1",0.357722454959646,0.00083663806373022,0.00306069219059253,"group2-group1"
"IGFBPL1","IGFBPL1",0.235025940433799,0.000853612139948504,0.0031166115163127,"group2-group1"
"PBLD","PBLD",0.433306316625616,0.000854056046721339,0.0031166115163127,"group2-group1"
"FN1","FN1",0.165491414393254,0.000856843795978434,0.00312288580504359,"group2-group1"
"SLC13A1","SLC13A1",0.285300553221274,0.000859553251488184,0.0031288594696139,"group2-group1"
"GDF15","GDF15",0.324352027530107,0.00087363354621941,0.00317615778059619,"group2-group1"
"CDCP1","CDCP1",0.371854594407308,0.000876915188421901,0.00318412806926362,"group2-group1"
"DDI2","DDI2",0.505543048339285,0.000911128326811699,0.00330090250617915,"group2-group1"
"HIP1R","HIP1R",0.361275401691238,0.000911333671736768,0.00330090250617915,"group2-group1"
"PRAP1","PRAP1",0.230017897376533,0.00094898852360416,0.00343303645358287,"group2-group1"
"AGXT","AGXT",0.472375209914249,0.000954670376845003,0.00344932201670945,"group2-group1"
"AFAP1","AFAP1",0.372078570164744,0.00102863988286129,0.00371199305876982,"group2-group1"
"C3","C3",0.252881774297741,0.00104964292932595,0.00378311502147934,"group2-group1"
"HMBS","HMBS",0.296805031244985,0.0010720145240648,0.00385898824364704,"group2-group1"
"CXCL8","CXCL8",1.41796822639167,0.0010768280667824,0.00387154789570107,"group2-group1"
"MTUS1","MTUS1",0.411493733318758,0.00108384691179808,0.00389199572872945,"group2-group1"
"PCBD1","PCBD1",0.38283735283043,0.00110966363040079,0.00397981201430859,"group2-group1"
"ADH4","ADH4",0.448833919640133,0.00111276867071818,0.00398605738297702,"group2-group1"
"TRAF2","TRAF2",0.332514911994712,0.00112727542556168,0.00403307964371699,"group2-group1"
"CASP2","CASP2",0.23090556515323,0.00116510358118531,0.00416332245452891,"group2-group1"
"GAS2","GAS2",0.368474040584475,0.00117986087985797,0.00421090763348578,"group2-group1"
"NFATC3","NFATC3",0.465415662575398,0.00121404480538485,0.00432762556846332,"group2-group1"
"CHCHD6","CHCHD6",0.214491799782564,0.00123073340697919,0.0043817707047505,"group2-group1"
"GGT1","GGT1",0.388322159982576,0.00125821321360545,0.00447415720604469,"group2-group1"
"ERBB2","ERBB2",0.162379903922403,0.00127513731280187,0.00452882911946521,"group2-group1"
"SLAMF8","SLAMF8",0.330945297659131,0.00128636267929411,0.00455831427621673,"group2-group1"
"NFKB1","NFKB1",0.338758892197514,0.00128655808343442,0.00455831427621673,"group2-group1"
"SKAP1","SKAP1",0.382129474929918,0.00129300763537059,0.00457561902928356,"group2-group1"
"STAM","STAM",0.249699084645026,0.00133103009704242,0.00470447517975211,"group2-group1"
"PIK3AP1","PIK3AP1",0.431335912220404,0.00133929259372772,0.00472796165636006,"group2-group1"
"FBP1","FBP1",0.596882807685616,0.00141517407484951,0.00498981160528964,"group2-group1"
"AP2B1","AP2B1",0.193165857220102,0.00142690643327417,0.0050251174752535,"group2-group1"
"BATF","BATF",0.614225946516063,0.00143285632638535,0.0050399988472014,"group2-group1"
"CEMIP2","CEMIP2",0.202840305899588,0.00146374263973504,0.00514245160570376,"group2-group1"
"AMPD3","AMPD3",0.394434177578422,0.0014691749899795,0.00515534033098448,"group2-group1"
"MSR1","MSR1",0.314446367918463,0.00151598359766277,0.00531250609107169,"group2-group1"
"PER3","PER3",0.57358268224698,0.00151759924257436,0.00531250609107169,"group2-group1"
"NAGA","NAGA",0.268405921821058,0.00154871683390007,0.00541495132235633,"group2-group1"
"SNRPB2","SNRPB2",0.380655493032755,0.00162450650555854,0.00567315712753598,"group2-group1"
"MAP2","MAP2",0.259759669619622,0.0016284777672467,0.00568023927644643,"group2-group1"
"RNF41","RNF41",0.484411619689421,0.00164870924331196,0.00574395365697359,"group2-group1"
"CHI3L1","CHI3L1",0.487885404085471,0.00165181852112368,0.00574793516338634,"group2-group1"
"ENTR1","ENTR1",0.470584240146176,0.00165483383795878,0.00575158062824438,"group2-group1"
"RBP2","RBP2",0.523445629900219,0.00166974266031094,0.00579650569606753,"group2-group1"
"PPM1A","PPM1A",0.166730110986983,0.00169777227493423,0.00588158232475162,"group2-group1"
"LIF","LIF",0.451087090763617,0.00169827419845719,0.00588158232475162,"group2-group1"
"ASS1","ASS1",0.5077691908628,0.00176005490474445,0.00608833193676691,"group2-group1"
"STX8","STX8",0.240715750570032,0.00177219374833604,0.00612307603591756,"group2-group1"
"HMOX2","HMOX2",0.287779159009796,0.00180124535353047,0.00621610409488731,"group2-group1"
"SUGP1","SUGP1",0.230988172491932,0.00181692429315029,0.00626281805292253,"group2-group1"
"CPM","CPM",0.268272112847555,0.00182151902418248,0.00627126043308057,"group2-group1"
"MXRA8","MXRA8",-0.208910541994096,0.00183733715990406,0.00631827825694068,"group2-group1"
"AKT3","AKT3",0.218352438351437,0.00194386282762978,0.00667674623403273,"group2-group1"
"CD226","CD226",0.269431234181779,0.00196547846813562,0.00674306756145589,"group2-group1"
"LDLR","LDLR",0.318581593682607,0.00197154282198118,0.00675594333956739,"group2-group1"
"PHLDB1","PHLDB1",0.251812176119646,0.00198165091816119,0.0067826295477578,"group2-group1"
"ASGR1","ASGR1",0.172087439360448,0.00201816646323708,0.00689953283279763,"group2-group1"
"CTSL","CTSL",0.190477398472862,0.00202663002383167,0.00692037331735976,"group2-group1"
"ERMAP","ERMAP",0.247489924585632,0.00206830291668126,0.00705443340193619,"group2-group1"
"RNASE4","RNASE4",0.138285078764803,0.0020859970230899,0.00710649102388319,"group2-group1"
"RBP7","RBP7",0.25729262225791,0.0020987170986013,0.00714150183843027,"group2-group1"
"TP53BP1","TP53BP1",0.331289212676307,0.0021306796636848,0.00724183332203565,"group2-group1"
"FUS","FUS",0.20372753109948,0.00215554415333818,0.00731783456470095,"group2-group1"
"HEG1","HEG1",0.149131966426991,0.00216093341444452,0.0073276199192823,"group2-group1"
"BCL2L15","BCL2L15",0.335541526787744,0.00217570954499368,0.00736917612979898,"group2-group1"
"CMIP","CMIP",0.185725232263746,0.00218055231403326,0.00737703057166576,"group2-group1"
"ANKRD54","ANKRD54",0.299721152210382,0.00224809690692664,0.00759674827623882,"group2-group1"
"HSPG2","HSPG2",0.136118761513203,0.00232712431017601,0.007854716349474,"group2-group1"
"CA3","CA3",0.344439722542454,0.00234452549848153,0.00790432298969034,"group2-group1"
"CCL19","CCL19",0.326043791646624,0.00236712038965809,0.00797130518314585,"group2-group1"
"SCP2","SCP2",0.346376193543609,0.00242546519286142,0.00815838292144296,"group2-group1"
"OXT","OXT",0.879578613808133,0.0024489746383073,0.00822799180203707,"group2-group1"
"LAMTOR5","LAMTOR5",0.218500536891134,0.00245320750835097,0.0082327503408839,"group2-group1"
"RALB","RALB",0.240973688728436,0.00249299683485427,0.00835668549114567,"group2-group1"
"ARSA","ARSA",0.255015461848247,0.00257600422545724,0.00862504049371307,"group2-group1"
"NRP2","NRP2",0.161262330312754,0.00260543371629773,0.00871359582693164,"group2-group1"
"FUT8","FUT8",0.228281234579449,0.00261112248653199,0.00872264117500916,"group2-group1"
"SH2B3","SH2B3",0.619069340368857,0.0027024326561535,0.0090173637602017,"group2-group1"
"SCRG1","SCRG1",0.172006686089552,0.00270876703253571,0.00902819388381059,"group2-group1"
"BPIFA2","BPIFA2",-0.607071599367478,0.00277494295477717,0.00923822124921832,"group2-group1"
"ARG1","ARG1",0.295372446157617,0.00282860085990961,0.00939647085710239,"group2-group1"
"GALNT10","GALNT10",0.168629162090693,0.00282890672399935,0.00939647085710239,"group2-group1"
"HJV","HJV",0.257861843036464,0.00283993280674288,0.00941710163720948,"group2-group1"
"SERPINF1","SERPINF1",0.0955590677050827,0.00284156128772452,0.00941710163720948,"group2-group1"
"LRPAP1","LRPAP1",0.242429767609502,0.00284635831870549,0.00942231638230594,"group2-group1"
"TBC1D5","TBC1D5",0.324293795599791,0.00290053547265548,0.00959079772236648,"group2-group1"
"ENPP7","ENPP7",0.493361410176352,0.00295413564674819,0.00975699265022029,"group2-group1"
"TAX1BP1","TAX1BP1",0.243266936047294,0.00304059702779849,0.0100312247316648,"group2-group1"
"REG3G","REG3G",-0.366220813653761,0.00305900081209859,0.0100805629918424,"group2-group1"
"HNMT","HNMT",0.361741820764957,0.00307810282190551,0.010132088455439,"group2-group1"
"B3GNT7","B3GNT7",0.205778693954529,0.00308942832031174,0.0101579291116662,"group2-group1"
"TST","TST",0.317150093503651,0.0031046092154572,0.0101963738615521,"group2-group1"
"ELOB","ELOB",0.196321674631619,0.00312832706411043,0.0102627385054936,"group2-group1"
"ST6GAL1","ST6GAL1",0.168137910957535,0.0031834743221198,0.010422311956164,"group2-group1"
"AMFR","AMFR",0.282460398514182,0.00318655687110465,0.010422311956164,"group2-group1"
"SEMA7A","SEMA7A",0.167447006988212,0.00318766571632249,0.010422311956164,"group2-group1"
"CANT1","CANT1",0.147529111477366,0.00320820395308154,0.0104777431897848,"group2-group1"
"PGM2","PGM2",0.346669636044964,0.00323374943809614,0.0105493857227177,"group2-group1"
"RRM2","RRM2",0.421261168634769,0.00329798607366183,0.0107469490449426,"group2-group1"
"CLEC4A","CLEC4A",-0.225848032771361,0.0033686464831579,0.010964981815446,"group2-group1"
"RAB37","RAB37",0.615171419318551,0.00340419212015668,0.011068357694347,"group2-group1"
"CDHR5","CDHR5",0.226314957559657,0.00351911189959668,0.0114292934250234,"group2-group1"
"GNPDA1","GNPDA1",0.155770764936802,0.00355337054917935,0.0115277492955064,"group2-group1"
"FABP2","FABP2",0.496113007991807,0.00365963977036115,0.011859342626126,"group2-group1"
"FOXJ3","FOXJ3",0.191291757524323,0.0036841159957491,0.0119254385997504,"group2-group1"
"MTHFD2","MTHFD2",0.214232920650578,0.00372880935282407,0.0120567585600716,"group2-group1"
"GRK5","GRK5",0.278632212690241,0.00378330934848206,0.0122194621277492,"group2-group1"
"PTN","PTN",0.332113919783622,0.0038189261811905,0.0123143859113956,"group2-group1"
"CDC27","CDC27",0.322347221598903,0.00382112487910906,0.0123143859113956,"group2-group1"
"NUDT15","NUDT15",0.237586876423777,0.00390258461097504,0.0125630559668282,"group2-group1"
"ITGA11","ITGA11",-0.188765346108029,0.00393262616895242,0.0126458375047832,"group2-group1"
"VIM","VIM",0.376593816152422,0.00401654554063516,0.0128909879312741,"group2-group1"
"COL6A3","COL6A3",0.193212905269014,0.0040176838882623,0.0128909879312741,"group2-group1"
"PON2","PON2",0.219288612701496,0.00402290954350128,0.0128936015303226,"group2-group1"
"GSTP1","GSTP1",0.375033208775461,0.00403701592505622,0.0129246413460453,"group2-group1"
"CD163","CD163",0.254963258432686,0.00404799695434105,0.0129456182686421,"group2-group1"
"ICAM1","ICAM1",0.169100761924537,0.00406543528312641,0.0129871774126541,"group2-group1"
"GLYR1","GLYR1",0.297530184325984,0.00408834013893285,0.0130460897664855,"group2-group1"
"PECAM1","PECAM1",0.123219563107203,0.00409746369670598,0.013060944804222,"group2-group1"
"TP53","TP53",0.404310991305826,0.00411857736703297,0.0131139451457924,"group2-group1"
"TNFRSF6B","TNFRSF6B",0.298922964124939,0.00413666962080857,0.0131572201323433,"group2-group1"
"ITGAL","ITGAL",0.249906139294367,0.00415922259620655,0.0132145735312084,"group2-group1"
"SLC4A1","SLC4A1",0.395986095526436,0.00421000672596759,0.0133614002823054,"group2-group1"
"CDH2","CDH2",0.249250801709988,0.00425426428346135,0.0134743656395074,"group2-group1"
"PRSS8","PRSS8",0.245158940605399,0.00425482021391219,0.0134743656395074,"group2-group1"
"WDR46","WDR46",0.270473652933167,0.00426357386720751,0.0134789046507383,"group2-group1"
"BAP18","BAP18",0.384533725619161,0.00426547615529693,0.0134789046507383,"group2-group1"
"CDK5RAP3","CDK5RAP3",0.247529269931106,0.00430086738187945,0.0135760641006843,"group2-group1"
"SSC5D","SSC5D",0.232177269260854,0.00433458915123177,0.0136677498263759,"group2-group1"
"TBC1D17","TBC1D17",0.278225556179218,0.00436501946726804,0.0137488705849402,"group2-group1"
"FAS","FAS",0.155604596149418,0.00438460178007597,0.0137849994251314,"group2-group1"
"CST3","CST3",0.142446336830364,0.00438985383600825,0.0137849994251314,"group2-group1"
"PLA2G15","PLA2G15",0.154272720114752,0.00439063786000593,0.0137849994251314,"group2-group1"
"ZBP1","ZBP1",0.203776244995101,0.0044418074361955,0.0139306900600852,"group2-group1"
"IFNL1","IFNL1",0.503957530392989,0.00445138206944963,0.0139426824185054,"group2-group1"
"EPO","EPO",0.333622201600224,0.00445517118675471,0.0139426824185054,"group2-group1"
"SIGLEC8","SIGLEC8",0.272432470421811,0.00449896232320159,0.014064670449966,"group2-group1"
"TSPAN8","TSPAN8",0.504116755523212,0.00462724938134964,0.0144386441721936,"group2-group1"
"INPP5J","INPP5J",0.201114322571188,0.0046284671875968,0.0144386441721936,"group2-group1"
"CES2","CES2",0.238092043396976,0.00463515239300806,0.0144440836298108,"group2-group1"
"OXCT1","OXCT1",0.232242634872598,0.00464735194167096,0.0144666770239662,"group2-group1"
"RARRES2","RARRES2",0.194854678782807,0.00467275593710698,0.0145302825576209,"group2-group1"
"NMNAT1","NMNAT1",0.291250527399378,0.00468704242053317,0.0145592189109654,"group2-group1"
"SEMA3F","SEMA3F",0.132737105648422,0.00472784992455475,0.0146703878232203,"group2-group1"
"BNIP3L","BNIP3L",0.238149503410341,0.00473492854163188,0.0146767721391198,"group2-group1"
"CREG1","CREG1",0.264316469141825,0.00474647852050056,0.0146906236750578,"group2-group1"
"SETMAR","SETMAR",0.200659009155566,0.00474944898150174,0.0146906236750578,"group2-group1"
"YAP1","YAP1",0.173602264409388,0.00476921926967577,0.0147361817391779,"group2-group1"
"WFDC12","WFDC12",0.30671311189941,0.00481904089266612,0.0148743997141109,"group2-group1"
"CRISP3","CRISP3",-0.129354052817841,0.00485515833618567,0.0149700715365725,"group2-group1"
"MPO","MPO",0.296632435951165,0.00492208100513055,0.0151604244236002,"group2-group1"
"CAPN3","CAPN3",0.238572831345448,0.00494302006842993,0.015186072492789,"group2-group1"
"CD99","CD99",0.103227176712599,0.00494369003684027,0.015186072492789,"group2-group1"
"MENT","MENT",-0.12811339003043,0.00494599418855119,0.015186072492789,"group2-group1"
"ANXA1","ANXA1",0.290882647489319,0.00499968364128616,0.0153348114202303,"group2-group1"
"AFM","AFM",0.134061605010278,0.0050736202059077,0.0155452744883314,"group2-group1"
"SULT2A1","SULT2A1",0.737820641622329,0.00516320170042973,0.015803181749064,"group2-group1"
"IFNLR1","IFNLR1",0.259866695909544,0.00525979269418506,0.0160819812187269,"group2-group1"
"TNFAIP2","TNFAIP2",0.186256279521431,0.00527674492699023,0.016116954463524,"group2-group1"
"CGN","CGN",0.245801277423782,0.0052994910375069,0.0161695326749819,"group2-group1"
