"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name"
"P20851","P20851",2.58112147458306,2.43000847647415e-08,5.97034860267461e-06,"Control vs hc-like","C4BPB"
"P02760","P02760",1.35957363512667,2.50167709378791e-08,5.97034860267461e-06,"Control vs hc-like","AMBP"
"P04196","P04196",2.3698968571095,2.66555737481774e-08,5.99394149764382e-06,"Control vs hc-like","HRG"
"P04004","P04004",1.83086153029823,2.78721269921734e-08,5.99394149764382e-06,"Control vs hc-like","VTN"
"P02652","P02652",2.4581359437487,2.80135863709381e-08,5.99394149764382e-06,"Control vs hc-like","APOA2"
"P02766","P02766",1.0469657618335,3.83226802852249e-08,7.67071713451034e-06,"Control vs hc-like","TTR"
"P02787","P02787",1.36051316160684,4.49224596984895e-08,8.71074570091022e-06,"Control vs hc-like","TF"
"Q4G0S4","Q4G0S4",3.7679810524801,5.08237779564386e-08,9.55641037029398e-06,"Control vs hc-like","CYP27C1"
"P19827","P19827",1.19922995831089,5.64199844134087e-08,1.01991382597065e-05,"Control vs hc-like","ITIH1"
"P00751","P00751",1.67263386242544,5.91730825704164e-08,1.01991382597065e-05,"Control vs hc-like","CFB"
"P02746","P02746",2.10039510140954,6.96041675437938e-08,1.1672807016466e-05,"Control vs hc-like","C1QB"
"P04003","P04003",1.69026757960894,7.41594971361431e-08,1.19188341120698e-05,"Control vs hc-like","C4BPA"
"P02765","P02765",1.63627351235687,7.49128977229207e-08,1.19188341120698e-05,"Control vs hc-like","AHSG"
"P00736","P00736",1.19109339783549,8.81122958374345e-08,1.31604391676867e-05,"Control vs hc-like","C1R"
"P01011","P01011",2.1690071620209,8.90795237780565e-08,1.31604391676867e-05,"Control vs hc-like","SERPINA3"
"P01008","P01008",1.86913713671857,9.93493617931985e-08,1.4336343951786e-05,"Control vs hc-like","SERPINC1"
"P19652","P19652",1.95621481878016,1.05829591577178e-07,1.49243776303725e-05,"Control vs hc-like","ORM2"
"P02747","P02747",1.79191888541393,1.10588783931988e-07,1.52489645399552e-05,"Control vs hc-like","C1QC"
"P48431","P48431",-1.0955825101757,1.13491749197563e-07,1.53090500819756e-05,"Control vs hc-like","SOX2"
"P02790","P02790",1.1793146579418,1.17743142444018e-07,1.53258220674756e-05,"Control vs hc-like","HPX"
"P29622","P29622",1.92049436366733,1.29912027506174e-07,1.61220826135162e-05,"Control vs hc-like","SERPINA4"
"P36955","P36955",1.40730604945227,1.54092537962484e-07,1.87479254521022e-05,"Control vs hc-like","SERPINF1"
"P08185","P08185",1.46088417885457,2.69811948591185e-07,3.10033915001538e-05,"Control vs hc-like","SERPINA6"
"P02748","P02748",0.873895023049407,3.5335000460134e-07,3.91524424741306e-05,"Control vs hc-like","C9"
"P08603","P08603",1.23826201465983,3.62342958190334e-07,3.94445272907197e-05,"Control vs hc-like","CFH"
"P02655","P02655",2.4351638904502,4.01637070430453e-07,4.29682417589821e-05,"Control vs hc-like","APOC2"
"Q96PD5","Q96PD5",1.32359653662929,4.1344300415205e-07,4.34815905214147e-05,"Control vs hc-like","PGLYRP2"
"P01009","P01009",2.43363043836887,4.30406476101035e-07,4.37815112165069e-05,"Control vs hc-like","SERPINA1"
"Q9NX01","Q9NX01",0.873381783973166,4.54975416747903e-07,4.55342332406571e-05,"Control vs hc-like","TXNL4B"
"P18084","P18084",-0.614257580734566,4.92850981081559e-07,4.80686195996331e-05,"Control vs hc-like","ITGB5"
"Q14149","Q14149",0.947400723392299,4.95792369762533e-07,4.80686195996331e-05,"Control vs hc-like","MORC3"
"Q9H173","Q9H173",-0.542469575152733,5.33989408458166e-07,5.09754504535834e-05,"Control vs hc-like","SIL1"
"Q9H7C9","Q9H7C9",-1.2505508614949,6.27644274408589e-07,5.81273540702282e-05,"Control vs hc-like","AAMDC"
"P52943","P52943",-0.583958565566572,6.42538639052425e-07,5.86316508135338e-05,"Control vs hc-like","CRIP2"
"P61626","P61626",1.16035784038967,6.76172455613158e-07,6.07678164984011e-05,"Control vs hc-like","LYZ"
"Q8WZ42","Q8WZ42",1.908201405787,6.85535399659642e-07,6.07678164984011e-05,"Control vs hc-like","TTN"
"P35542","P35542",1.35387940625636,6.97505486090697e-07,6.08465960725423e-05,"Control vs hc-like","SAA4"
"Q9Y4K3","Q9Y4K3",-0.864047047202835,7.06036247739411e-07,6.08465960725423e-05,"Control vs hc-like","TRAF6"
"P01019","P01019",1.2483199529657,7.99307739718557e-07,6.79411578760774e-05,"Control vs hc-like","AGT"
"P00747","P00747",1.37854700327159,8.48116858488806e-07,7.11157446881492e-05,"Control vs hc-like","PLG"
"P00739","P00739",1.09433234978233,8.94360550260144e-07,7.39934295248559e-05,"Control vs hc-like","HPR"
"P04114","P04114",1.16735587819407,9.41265825003564e-07,7.48367692136216e-05,"Control vs hc-like","APOB"
"Q9UHQ7","Q9UHQ7",1.24064329479413,9.46659432203877e-07,7.48367692136216e-05,"Control vs hc-like","TCEAL9"
"P05156","P05156",0.523910274857867,9.52796900544095e-07,7.48367692136216e-05,"Control vs hc-like","CFI"
"P04217","P04217",1.15138783569034,1.0411882732008e-06,7.97601633976663e-05,"Control vs hc-like","A1BG"
"Q7LG56","Q7LG56",0.518865960865568,1.17651640520704e-06,8.90278572476794e-05,"Control vs hc-like","RRM2B"
"P02763","P02763",1.5363293744172,1.22099945972302e-06,9.12807427419439e-05,"Control vs hc-like","ORM1"
"Q14258","Q14258",-0.771945482579,1.27390867393505e-06,9.32682612965115e-05,"Control vs hc-like","TRIM25"
"Q9BVA6","Q9BVA6",0.659005628176327,1.27764741502071e-06,9.32682612965115e-05,"Control vs hc-like","FICD"
"Q14624","Q14624",1.5644505475267,1.33136440157201e-06,9.60594896715617e-05,"Control vs hc-like","ITIH4"
"P01031","P01031",0.908622403904531,1.46575518838751e-06,0.000104540355677523,"Control vs hc-like","C5"
"P07225","P07225",1.31157095525374,1.51120468795755e-06,0.000106521170362496,"Control vs hc-like","PROS1"
"O43866","O43866",0.952255086752132,1.52851320195523e-06,0.000106521170362496,"Control vs hc-like","CD5L"
"P02671","P02671",1.97878261362687,1.54502906246972e-06,0.000106521170362496,"Control vs hc-like","FGA"
"P22352","P22352",1.46449284308839,1.5960358484543e-06,0.00010882859823801,"Control vs hc-like","GPX3"
"P35610","P35610",1.05261925464587,1.66024300691975e-06,0.000111976172368881,"Control vs hc-like","SOAT1"
"P22792","P22792",1.74781961156014,1.76395256837882e-06,0.000117691674051512,"Control vs hc-like","CPN2"
"Q96IY4","Q96IY4",1.18799104891801,1.89029655732249e-06,0.00012411946287828,"Control vs hc-like","CPB2"
"Q15170","Q15170",0.568074802115369,1.9002979812146e-06,0.00012411946287828,"Control vs hc-like","TCEAL1"
"Q96AT1","Q96AT1",0.522914780729568,2.07885177854621e-06,0.000134367450894575,"Control vs hc-like","KIAA1143"
"O00755","O00755",-0.491339813132662,2.22090110665736e-06,0.000142068983162978,"Control vs hc-like","WNT7A"
"P02753","P02753",1.08614514860517,2.26338711966103e-06,0.00014330935793364,"Control vs hc-like","RBP4"
"O43847","O43847",0.543584131037999,2.28982653742019e-06,0.000143518925905983,"Control vs hc-like","NRDC"
"P82094","P82094",0.5381466689484,2.82874859457061e-06,0.000173065053598018,"Control vs hc-like","TMF1"
"Q86VR8","Q86VR8",-0.587218989604374,2.83083935856583e-06,0.000173065053598018,"Control vs hc-like","FJX1"
"P02751","P02751",1.69546754594883,2.84490499065236e-06,0.000173065053598018,"Control vs hc-like","FN1"
"P49023","P49023",-0.5443095729246,2.88212159789219e-06,0.00017362683995069,"Control vs hc-like","PXN"
"Q7LBC6","Q7LBC6",-0.705272840693144,3.3462234706187e-06,0.000197745872716086,"Control vs hc-like","KDM3B"
"Q9UQN3","Q9UQN3",0.542121685081302,3.51647253792889e-06,0.000205846340545743,"Control vs hc-like","CHMP2B"
"P05546","P05546",0.988697680935029,3.75889691360838e-06,0.000216738049440974,"Control vs hc-like","SERPIND1"
"Q03591","Q03591",1.44904665807473,3.77239473644242e-06,0.000216738049440974,"Control vs hc-like","CFHR1"
"P32929","P32929",0.474418922949368,4.11904918665404e-06,0.000234483488102645,"Control vs hc-like","CTH"
"Q9ULX9","Q9ULX9",0.688432161876595,4.27654182909952e-06,0.00023906254098705,"Control vs hc-like","MAFF"
"Q04446","Q04446",0.605323377338227,4.538703850876e-06,0.000249227056590138,"Control vs hc-like","GBE1"
"Q9Y6R6","Q9Y6R6",-0.498095842555465,4.69278616855432e-06,0.000253206418920692,"Control vs hc-like","ZNF780B"
"P05155","P05155",1.16182116323,4.74338869570056e-06,0.000253730403938121,"Control vs hc-like","SERPING1"
"P02679","P02679",1.8817230189862,5.02179529198671e-06,0.000266326835784423,"Control vs hc-like","FGG"
"Q8NG27","Q8NG27",-1.0702094519717,5.18002333228996e-06,0.000272390209973383,"Control vs hc-like","PJA1"
"P05452","P05452",1.39402809781054,5.26603369398309e-06,0.000274586042614832,"Control vs hc-like","CLEC3B"
"Q8N6N3","Q8N6N3",0.81413133901707,5.42228490958636e-06,0.000280377315533195,"Control vs hc-like","C1orf52"
"Q9H156","Q9H156",-0.434935116487733,5.61564848267264e-06,0.000287976023429617,"Control vs hc-like","SLITRK2"
"P02675","P02675",1.43779105035103,6.12594077731354e-06,0.000311569364944512,"Control vs hc-like","FGB"
"P07358","P07358",0.552745305125036,6.33348808542407e-06,0.000319506451789076,"Control vs hc-like","C8B"
"P13497","P13497",-0.656335292698936,6.41653188516194e-06,0.000321085325382499,"Control vs hc-like","BMP1"
"Q8TB40","Q8TB40",0.520855749348694,6.94289289488368e-06,0.000344645203302026,"Control vs hc-like","ABHD4"
"Q96AD5","Q96AD5",0.511851667197334,7.02997798749362e-06,0.000346198519146015,"Control vs hc-like","PNPLA2"
"P55268","P55268",-0.825081446304397,7.43684995886208e-06,0.000361940432891573,"Control vs hc-like","LAMB2"
"P28290","P28290",0.689372226447265,7.5198517851352e-06,0.000361940432891573,"Control vs hc-like","ITPRID2"
"P35052","P35052",-0.435225934780764,7.52462785544125e-06,0.000361940432891573,"Control vs hc-like","GPC1"
"Q13263","Q13263",-0.624590216365625,8.04513429584126e-06,0.000378182259891629,"Control vs hc-like","TRIM28"
"P24530","P24530",-0.922948529929975,8.57421315824092e-06,0.000400022501104398,"Control vs hc-like","EDNRB"
"P02786","P02786",0.6296086270243,9.4673833006044e-06,0.000438396368509331,"Control vs hc-like","TFRC"
"Q08752","Q08752",0.337278278150361,9.61300029376025e-06,0.000441841976465055,"Control vs hc-like","PPID"
"P03952","P03952",0.835782734101599,9.75144717600145e-06,0.000444909777405066,"Control vs hc-like","KLKB1"
"P08697","P08697",0.779699570231564,1.01815053189092e-05,0.000461140441633805,"Control vs hc-like","SERPINF2"
"Q9NP73","Q9NP73",0.561589487594631,1.08929489065166e-05,0.000489788028731416,"Control vs hc-like","ALG13"
"Q15014","Q15014",0.749797166690932,1.11554958199566e-05,0.000497984543617486,"Control vs hc-like","MORF4L2"
"Q9Y462","Q9Y462",-0.602187858117162,1.21664083657165e-05,0.000539232599351934,"Control vs hc-like","ZNF711"
"Q9NW64","Q9NW64",-0.612669859968765,1.29336711057568e-05,0.000569173256817169,"Control vs hc-like","RBM22"
"Q9BY76","Q9BY76",-0.89116054281137,1.3939887831031e-05,0.000609133830926391,"Control vs hc-like","ANGPTL4"
"Q96GF1","Q96GF1",-1.1170782791641,1.46169644577824e-05,0.000629849058753749,"Control vs hc-like","RNF185"
"P07357","P07357",0.92941151886907,1.55446816060947e-05,0.000657352804277385,"Control vs hc-like","C8A"
"P35790","P35790",0.546829926277333,1.55555576980395e-05,0.000657352804277385,"Control vs hc-like","CHKA"
"Q14011","Q14011",-0.432994171288438,1.56351506761481e-05,0.000657352804277385,"Control vs hc-like","CIRBP"
"Q15388","Q15388",0.326527338185667,1.72146035420864e-05,0.000709177323726001,"Control vs hc-like","TOMM20"
"Q9BPY8","Q9BPY8",-0.823996690068995,1.73247306484379e-05,0.000709177323726001,"Control vs hc-like","HOPX"
"P02689","P02689",0.923023155854175,1.77957382377528e-05,0.000721716050753309,"Control vs hc-like","PMP2"
"Q08345","Q08345",-0.3693784829664,1.85077033428159e-05,0.000745716228845277,"Control vs hc-like","DDR1"
"P49711","P49711",-0.670506481425704,1.86347596263658e-05,0.0007459915063329,"Control vs hc-like","CTCF"
"P48681","P48681",-0.514768817594963,1.89493688167458e-05,0.000753723291717358,"Control vs hc-like","NES"
"Q96JA1","Q96JA1",-0.358391766732133,2.0187603169336e-05,0.000797670226108983,"Control vs hc-like","LRIG1"
"Q96SL4","Q96SL4",-0.728115032444038,2.03113450000353e-05,0.000797670226108983,"Control vs hc-like","GPX7"
"O14559","O14559",-0.587367275642565,2.05399880125935e-05,0.000801576261749324,"Control vs hc-like","ARHGAP33"
"P55265","P55265",-0.411808447238204,2.13278417092166e-05,0.000827120361285556,"Control vs hc-like","ADAR"
"Q8N7J2","Q8N7J2",-0.403768646650096,2.30646460714598e-05,0.000888920055114335,"Control vs hc-like","AMER2"
"P17275","P17275",0.955754956645062,2.40396496378689e-05,0.000920777938289979,"Control vs hc-like","JUNB"
"Q9Y605","Q9Y605",0.576168176666499,2.44483780750804e-05,0.000930355067500861,"Control vs hc-like","MRFAP1"
"Q9Y653","Q9Y653",-0.407155715639362,2.45895618162999e-05,0.000930355067500861,"Control vs hc-like","ADGRG1"
"P48066","P48066",-0.967319588985667,2.49731160803479e-05,0.000939140516839748,"Control vs hc-like","SLC6A11"
"Q12972","Q12972",0.374924084776932,2.54726200729243e-05,0.00095215426236443,"Control vs hc-like","PPP1R8"
"Q9Y508","Q9Y508",-0.697750836822198,2.57671811864044e-05,0.000957397360848141,"Control vs hc-like","RNF114"
"Q13683","Q13683",-0.399590004792103,2.68648815088664e-05,0.000992241605729261,"Control vs hc-like","ITGA7"
"P25685","P25685",0.371740301944364,2.72329692240211e-05,0.000999885053461838,"Control vs hc-like","DNAJB1"
"Q96EK5","Q96EK5",-0.357654161876962,2.82194677414172e-05,0.00102398711892102,"Control vs hc-like","KIFBP"
"Q9H3M7","Q9H3M7",0.773689274414236,3.05248175919652e-05,0.0010973574395215,"Control vs hc-like","TXNIP"
"A4UGR9","A4UGR9",-0.569100140712074,3.0595138926224e-05,0.0010973574395215,"Control vs hc-like","XIRP2"
"Q13501","Q13501",0.360391095919802,3.16725688901967e-05,0.00112710093251418,"Control vs hc-like","SQSTM1"
"Q9UQB8","Q9UQB8",0.363712953416105,3.17877144102935e-05,0.00112710093251418,"Control vs hc-like","BAIAP2"
"Q92963","Q92963",0.514547742301799,3.19693415185327e-05,0.00112710093251418,"Control vs hc-like","RIT1"
"Q03135","Q03135",0.908683349704493,3.26543045942868e-05,0.00114474553676582,"Control vs hc-like","CAV1"
"P29590","P29590",-0.353873503963701,3.35506137686229e-05,0.00116955931704666,"Control vs hc-like","PML"
"Q96JM2","Q96JM2",-0.423190721088503,3.38301976831032e-05,0.00117271718784165,"Control vs hc-like","ZNF462"
"P06681","P06681",0.551193101445005,3.41684639369069e-05,0.00117786288182504,"Control vs hc-like","C2"
"Q6P587","Q6P587",0.375006053102705,3.53108025012563e-05,0.00120209083973832,"Control vs hc-like","FAHD1"
"P49427","P49427",0.516566152938704,3.53809675962753e-05,0.00120209083973832,"Control vs hc-like","CDC34"
"P68871","P68871",1.4255964416912,3.60579247552673e-05,0.00121597512557844,"Control vs hc-like","HBB"
"Q9ULU4","Q9ULU4",-0.480837219449135,3.66662271821114e-05,0.00122980507927028,"Control vs hc-like","ZMYND8"
"Q9UJY1","Q9UJY1",0.43569998165863,3.71832443263735e-05,0.00123799242399898,"Control vs hc-like","HSPB8"
"Q13185","Q13185",-0.483241766720731,3.73093607232569e-05,0.00123799242399898,"Control vs hc-like","CBX3"
"P69905","P69905",1.61718779610426,3.81729831266135e-05,0.00125991149096083,"Control vs hc-like","HBA1"
"Q16795","Q16795",0.521467046805391,3.87647331466301e-05,0.00127267285277693,"Control vs hc-like","NDUFA9"
"Q96AY3","Q96AY3",-0.294415538077335,3.90717708639403e-05,0.00127568889075535,"Control vs hc-like","FKBP10"
"P16260","P16260",0.445076564039299,3.92677805212364e-05,0.00127568889075535,"Control vs hc-like","SLC25A16"
"Q68CQ7","Q68CQ7",-0.444341026210799,4.00748352906439e-05,0.00129004560310219,"Control vs hc-like","GLT8D1"
"P61086","P61086",0.353435549845496,4.01255119095442e-05,0.00129004560310219,"Control vs hc-like","UBE2K"
"O95376","O95376",-0.405569100978962,4.05505284618638e-05,0.00129698984075188,"Control vs hc-like","ARIH2"
"P37275","P37275",-0.613358098816796,4.22415795933969e-05,0.0013441487250104,"Control vs hc-like","ZEB1"
"P05556","P05556",-0.414971162338773,4.27101132705778e-05,0.00135212373899967,"Control vs hc-like","ITGB1"
"Q96KB5","Q96KB5",-0.525045545513997,4.34405180281356e-05,0.00136826606276437,"Control vs hc-like","PBK"
"Q14515","Q14515",-0.429142188992003,4.50331267102769e-05,0.00141126541028923,"Control vs hc-like","SPARCL1"
"Q8IWU5","Q8IWU5",-0.461075926000166,4.57085739823034e-05,0.001425234681207,"Control vs hc-like","SULF2"
"Q92974","Q92974",-0.390421775323496,4.78665997895918e-05,0.00148506125847208,"Control vs hc-like","ARHGEF2"
"Q5BKZ1","Q5BKZ1",-0.354499679582503,5.15249822735366e-05,0.00159060952739948,"Control vs hc-like","ZNF326"
"P12111","P12111",0.439342255750898,5.32059625751215e-05,0.0016290628803616,"Control vs hc-like","COL6A3"
"Q9NR30","Q9NR30",0.347565921399497,5.32956913317332e-05,0.0016290628803616,"Control vs hc-like","DDX21"
"Q96JM3","Q96JM3",-0.384355002610199,5.39092394725942e-05,0.00163973936729141,"Control vs hc-like","CHAMP1"
"Q9BV57","Q9BV57",-0.562144781604836,5.47523567497919e-05,0.00165726035918273,"Control vs hc-like","ADI1"
"P04049","P04049",-0.25953313174764,5.62456381499508e-05,0.00169419507145847,"Control vs hc-like","RAF1"
"Q5JSZ5","Q5JSZ5",-0.720707649216697,5.70635454620443e-05,0.00171052801735258,"Control vs hc-like","PRRC2B"
"P62917","P62917",-0.482521350134871,5.7937092817495e-05,0.00172836375448344,"Control vs hc-like","RPL8"
"Q9P2D3","Q9P2D3",0.307427050210666,5.87136886318057e-05,0.00173222061419951,"Control vs hc-like","HEATR5B"
"Q9H313","Q9H313",-0.39057920637077,5.8886258386401e-05,0.00173222061419951,"Control vs hc-like","TTYH1"
"P41247","P41247",0.471056514682868,5.9166786425484e-05,0.00173222061419951,"Control vs hc-like","PNPLA4"
"P21246","P21246",-1.88569126290043,5.91830411297819e-05,0.00173222061419951,"Control vs hc-like","PTN"
"P05114","P05114",-0.772609713712765,6.00409453651432e-05,0.00174908012202213,"Control vs hc-like","HMGN1"
"Q8N6H7","Q8N6H7",-0.289098376194829,6.13156260769584e-05,0.00177736863669447,"Control vs hc-like","ARFGAP2"
"P52434","P52434",0.271493876177097,6.15848923270445e-05,0.00177736863669447,"Control vs hc-like","POLR2H"
"Q9NX62","Q9NX62",0.447552336914839,6.35065759824658e-05,0.00182434399986667,"Control vs hc-like","BPNT2"
"Q8N668","Q8N668",-0.413837183339766,6.57348170613416e-05,0.00187294602758901,"Control vs hc-like","COMMD1"
"Q99439","Q99439",0.609262932197069,6.58021327984535e-05,0.00187294602758901,"Control vs hc-like","CNN2"
"Q9H5H4","Q9H5H4",-0.386047584062332,6.74223857731354e-05,0.0019016177441923,"Control vs hc-like","ZNF768"
"P00488","P00488",2.1896497666549,6.92265766788164e-05,0.00193964498873874,"Control vs hc-like","F13A1"
"O95347","O95347",0.314713885381664,6.93958400483483e-05,0.00193964498873874,"Control vs hc-like","SMC2"
"P17026","P17026",-0.546412406031269,7.11295736755238e-05,0.0019791883616889,"Control vs hc-like","ZNF22"
"Q96NB3","Q96NB3",0.4525440646349,7.17076399005225e-05,0.00198636564992296,"Control vs hc-like","ZNF830"
"P49913","P49913",0.940839828865201,7.4489967126883e-05,0.0020519395291543,"Control vs hc-like","CAMP"
"Q8IV36","Q8IV36",0.711365283686462,7.49879697725844e-05,0.0020519395291543,"Control vs hc-like","HID1"
"Q96CV9","Q96CV9",-0.346439017665897,7.50669255629372e-05,0.0020519395291543,"Control vs hc-like","OPTN"
"Q9UBF6","Q9UBF6",-0.4112388066332,7.54671832957764e-05,0.0020538327734662,"Control vs hc-like","RNF7"
"Q9HBF4","Q9HBF4",-0.433274545829935,7.82831726669419e-05,0.00211194385390598,"Control vs hc-like","ZFYVE1"
"P43652","P43652",0.568534476980734,7.9531327234565e-05,0.00212712019607964,"Control vs hc-like","AFM"
"Q9UI95","Q9UI95",-0.28539508917477,8.07361363343699e-05,0.00215007607705908,"Control vs hc-like","MAD2L2"
"O14763","O14763",0.427214316620859,8.52522127258149e-05,0.00225855034672266,"Control vs hc-like","TNFRSF10B"
"Q86U06","Q86U06",1.199884420187,8.5537362043485e-05,0.00225855034672266,"Control vs hc-like","RBM23"
"Q5TC12","Q5TC12",-0.621609899721131,8.93552818361644e-05,0.0023394494674827,"Control vs hc-like","ATPAF1"
"Q9BV79","Q9BV79",-0.343495850361606,9.21047360561686e-05,0.00239642878149498,"Control vs hc-like","MECR"
"P16930","P16930",-0.313496895567333,9.25436608897272e-05,0.00239642878149498,"Control vs hc-like","FAH"
"Q9BVG9","Q9BVG9",-0.469895097107106,9.26902349006922e-05,0.00239642878149498,"Control vs hc-like","PTDSS2"
"Q7Z3K3","Q7Z3K3",-0.435716971800062,9.33015936442455e-05,0.00240222567868275,"Control vs hc-like","POGZ"
"Q15013","Q15013",0.583036603424336,9.40468085212439e-05,0.00241140680526578,"Control vs hc-like","MAD2L1BP"
"O75864","O75864",-0.351445414939299,9.52428804798463e-05,0.00242502668511831,"Control vs hc-like","PPP1R37"
"O15460","O15460",-0.368253798616294,9.53596311311632e-05,0.00242502668511831,"Control vs hc-like","P4HA2"
"Q9UNK0","Q9UNK0",-0.435075354040904,9.75567574328044e-05,0.00247077420355327,"Control vs hc-like","STX8"
"O95218","O95218",-0.414728934171698,9.826152308507e-05,0.00247850711684089,"Control vs hc-like","ZRANB2"
"Q13418","Q13418",-0.269121178531098,0.000100961082239972,0.00253628953562359,"Control vs hc-like","ILK"
"P16083","P16083",0.351952176684367,0.000101608073867491,0.00254225039656364,"Control vs hc-like","NQO2"
"Q9C0B0","Q9C0B0",-0.355687625242695,0.000102161000353768,0.00254581930600455,"Control vs hc-like","UNK"
"Q6ZT12","Q6ZT12",-0.737110239662533,0.000105460475829477,0.00261752901008761,"Control vs hc-like","UBR3"
"Q13136","Q13136",0.260752111401427,0.000108103301540824,0.00267243420741359,"Control vs hc-like","PPFIA1"
"Q9Y2W1","Q9Y2W1",-0.358940200577734,0.000109063281224003,0.00268546690474181,"Control vs hc-like","THRAP3"
"Q9NYF8","Q9NYF8",-0.355670868156501,0.00011092882994962,0.00272060628394227,"Control vs hc-like","BCLAF1"
"Q16626","Q16626",0.339667190314103,0.000114063393590667,0.00278646991035467,"Control vs hc-like","MEA1"
"Q9NUQ2","Q9NUQ2",0.324916312314372,0.000115828088923069,0.0028088245204336,"Control vs hc-like","AGPAT5"
"P53999","P53999",-0.305367710714968,0.000115883815830943,0.0028088245204336,"Control vs hc-like","SUB1"
"P02649","P02649",1.21970454670316,0.000117476199895753,0.00283634171343637,"Control vs hc-like","APOE"
"O15055","O15055",1.4978776811227,0.000119216417626614,0.00286720105183387,"Control vs hc-like","PER2"
"Q8TBC5","Q8TBC5",-0.340336563736759,0.000121258512694371,0.00290505432922229,"Control vs hc-like","ZSCAN18"
"Q8WXI9","Q8WXI9",-0.35732419123816,0.000122406401093234,0.00292127584147506,"Control vs hc-like","GATAD2B"
"P05362","P05362",0.573275536646996,0.000123238232464069,0.00292985912812088,"Control vs hc-like","ICAM1"
"P43004","P43004",-0.417105771206167,0.000124930283637053,0.00295874965636609,"Control vs hc-like","SLC1A2"
"Q9Y467","Q9Y467",-0.464438516325469,0.000127470214282778,0.00300742463735603,"Control vs hc-like","SALL2"
"P09486","P09486",-0.361230466627426,0.000128368080788649,0.00301713614126352,"Control vs hc-like","SPARC"
"Q69YN2","Q69YN2",-0.443316189967996,0.000128991943962533,0.00302035853693402,"Control vs hc-like","CWF19L1"
"P00734","P00734",1.88799149801063,0.000133243104853224,0.00310798311999691,"Control vs hc-like","F2"
"P26373","P26373",-0.3124453300046,0.000134147520392624,0.00310798311999691,"Control vs hc-like","RPL13"
"P62841","P62841",-0.336280321703835,0.000134236821298819,0.00310798311999691,"Control vs hc-like","RPS15"
"O95817","O95817",0.362250340411059,0.000135074166003709,0.00311574423811529,"Control vs hc-like","BAG3"
"Q9NWB6","Q9NWB6",-0.726800654345634,0.000136867126328507,0.00313972961673996,"Control vs hc-like","ARGLU1"
"Q7Z6K5","Q7Z6K5",-0.295422290657239,0.000137125983261326,0.00313972961673996,"Control vs hc-like","ARPIN"
"Q04637","Q04637",0.271304077994628,0.000138144654155152,0.00315142492291441,"Control vs hc-like","EIF4G1"
"P25490","P25490",-0.498484510687572,0.000142508452663972,0.00323906574644669,"Control vs hc-like","YY1"
"Q86UV5","Q86UV5",-0.321422730309163,0.000143635306512669,0.00325276305442011,"Control vs hc-like","USP48"
"P57105","P57105",-0.405282172249866,0.000145570037368715,0.00328458938862865,"Control vs hc-like","SYNJ2BP"
"O94855","O94855",0.393796466856568,0.000147577815539407,0.00331782733848559,"Control vs hc-like","SEC24D"
