"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp","Gene_name"
"P00751","P00751",0.954652194469862,1.2756371372028e-05,0.000658306074138291,"Control vs at-risk","CFB"
"P00738","P00738",1.17509973001193,1.53009946695214e-05,0.000766399821241028,"Control vs at-risk","HP"
"P00747","P00747",0.888431679024034,1.99547124995758e-05,0.00094396876074382,"Control vs at-risk","PLG"
"P01023","P01023",1.0125801402787,2.19380220744463e-05,0.00100974193494006,"Control vs at-risk","A2M"
"P18077","P18077",0.895652388355295,2.3910056596046e-05,0.00107154806271227,"Control vs at-risk","RPL35A"
"Q9NR30","Q9NR30",0.500982342961672,2.51871208389811e-05,0.00109983760996884,"Control vs at-risk","DDX21"
"P52926","P52926",-0.431544882162932,3.36241759097088e-05,0.0013966334530301,"Control vs at-risk","HMGA2"
"P05090","P05090",0.895465136427667,3.54561811313949e-05,0.00143766372539918,"Control vs at-risk","APOD"
"P02671","P02671",1.88996758418127,4.41833153659206e-05,0.00174986479228286,"Control vs at-risk","FGA"
"P02652","P02652",0.896912517349602,5.14358558867712e-05,0.00199080142216299,"Control vs at-risk","APOA2"
"P01024","P01024",0.897925366752034,5.95893624058964e-05,0.00225512631504981,"Control vs at-risk","C3"
"P20645","P20645",0.891535570636663,6.81641262492973e-05,0.00252355450005551,"Control vs at-risk","M6PR"
"P02746","P02746",0.860696163990227,7.81045455111031e-05,0.00283004342564699,"Control vs at-risk","C1QB"
"Q15942","Q15942",-0.362401703646807,8.43906785166643e-05,0.00299411094820582,"Control vs at-risk","ZYX"
"P06756","P06756",-0.504148947756072,9.18000013703146e-05,0.00319051841497236,"Control vs at-risk","ITGAV"
"P02675","P02675",1.2104082854494,0.000115392466108544,0.003930267395657,"Control vs at-risk","FGB"
"Q9NUQ2","Q9NUQ2",0.45208552585173,0.000157119063378957,0.00514564932566084,"Control vs at-risk","AGPAT5"
"Q6NT76","Q6NT76",0.642684810187646,0.000161798396604749,0.00519891829090355,"Control vs at-risk","HMBOX1"
"Q9NP58","Q9NP58",0.333974054352373,0.000173180378290958,0.00546159600425001,"Control vs at-risk","ABCB6"
"P62910","P62910",-0.357626601277428,0.000221344622549257,0.00685363440366153,"Control vs at-risk","RPL32"
"Q9BXJ9","Q9BXJ9",0.456993265757504,0.000250111332516556,0.00760606427278027,"Control vs at-risk","NAA15"
"Q9NYS0","Q9NYS0",0.515454375414695,0.000255596927466356,0.00763651872763517,"Control vs at-risk","NKIRAS1"
"Q9Y3U8","Q9Y3U8",-0.263101947925001,0.000266350520537428,0.00776655551457148,"Control vs at-risk","RPL36"
"P09132","P09132",0.884994062266097,0.000269070331978695,0.00776655551457148,"Control vs at-risk","SRP19"
"Q9H009","Q9H009",0.348696529943663,0.000325322162839305,0.00923372738858894,"Control vs at-risk","NACA2"
"Q9BVG4","Q9BVG4",0.328638493015269,0.000377015975744977,0.0104154435788163,"Control vs at-risk","PBDC1"
"P62750","P62750",-0.291383560666333,0.000384843765304851,0.0104154435788163,"Control vs at-risk","RPL23A"
"P83916","P83916",-0.255695322229368,0.000389068804671566,0.0104154435788163,"Control vs at-risk","CBX1"
"Q01130","Q01130",-0.417701206928434,0.000392309732978954,0.0104154435788163,"Control vs at-risk","SRSF2"
"P09874","P09874",-0.285635467880194,0.000397536014458639,0.0104154435788163,"Control vs at-risk","PARP1"
"P26368","P26368",-0.429632758866902,0.000487585178546081,0.012581175137333,"Control vs at-risk","U2AF2"
"Q07954","Q07954",-0.230102912624101,0.000520746496823175,0.0132362878222368,"Control vs at-risk","LRP1"
"P02786","P02786",0.343491581237931,0.000534954843616659,0.0133974720393996,"Control vs at-risk","TFRC"
"P61254","P61254",-0.217382936009798,0.000571408767285298,0.0141030308795197,"Control vs at-risk","RPL26"
"P0DP25","P0DP25",0.504646189141827,0.000585273561978605,0.0142388696578509,"Control vs at-risk","CALM1"
"O75340","O75340",-0.219178093370498,0.000610655094732579,0.0146471214975997,"Control vs at-risk","PDCD6"
"Q13185","Q13185",-0.315379575277301,0.000625615639805932,0.014797547702632,"Control vs at-risk","CBX3"
"P46778","P46778",-0.258535965435474,0.000654685023603242,0.0152729944547441,"Control vs at-risk","RPL21"
"Q9H2Y7","Q9H2Y7",-0.275067592637896,0.000683612062945367,0.0157323154485941,"Control vs at-risk","ZNF106"
"O00571","O00571",-0.238305086298663,0.000705969942984545,0.0160302241720357,"Control vs at-risk","DDX3X"
"Q14847","Q14847",-0.269201421073166,0.000743002697039356,0.0166491262244477,"Control vs at-risk","LASP1"
"Q14696","Q14696",-0.409624895658798,0.000768319887593449,0.0169928411502811,"Control vs at-risk","MESD"
"P02679","P02679",0.672543003899072,0.000782142116473946,0.0170767695430145,"Control vs at-risk","FGG"
"Q15005","Q15005",0.307540473246991,0.000811843247837718,0.0174544003865466,"Control vs at-risk","SPCS2"
"P62280","P62280",-0.248434055951432,0.000819936600659853,0.0174544003865466,"Control vs at-risk","RPS11"
"O75830","O75830",0.533251646659533,0.000837171222428719,0.0176012665653841,"Control vs at-risk","SERPINI2"
"Q16875","Q16875",0.347486572226698,0.000899954601489124,0.0186905205650729,"Control vs at-risk","PFKFB3"
"Q9BWS9","Q9BWS9",-0.447161687438928,0.000962314492734674,0.0197448383268331,"Control vs at-risk","CHID1"
"Q16629","Q16629",-0.318896943161565,0.000987996686538084,0.0200304566330281,"Control vs at-risk","SRSF7"
"P20336","P20336",0.254306172788297,0.00109994228300289,0.0220376671523991,"Control vs at-risk","RAB3A"
"P04062","P04062",0.317566756612102,0.00114588614772422,0.0223402298824298,"Control vs at-risk","GBA"
"P48681","P48681",-0.2518547351482,0.00114638157448423,0.0223402298824298,"Control vs at-risk","NES"
"P62266","P62266",-0.31279828221113,0.00115439825581552,0.0223402298824298,"Control vs at-risk","RPS23"
"Q9UHD8","Q9UHD8",-0.213609700944044,0.00128106379709293,0.0242927504815667,"Control vs at-risk","SEPTIN9"
"P12694","P12694",0.353444447253068,0.00128600219884438,0.0242927504815667,"Control vs at-risk","BCKDHA"
"P62917","P62917",-0.289122498604975,0.00129808590359517,0.0242927504815667,"Control vs at-risk","RPL8"
"Q9UI12","Q9UI12",0.244199195588472,0.00138600899076506,0.0256562316442707,"Control vs at-risk","ATP6V1H"
"O75367","O75367",-0.238158253531232,0.00150085819080737,0.0273747146917958,"Control vs at-risk","MACROH2A1"
"O75695","O75695",0.334673919572404,0.00151099423430934,0.0273747146917958,"Control vs at-risk","RP2"
"P43003","P43003",-0.469066609951533,0.00164933566911819,0.0295665120474555,"Control vs at-risk","SLC1A3"
"Q86YW0","Q86YW0",0.506866934306803,0.00172557204696682,0.030489791287687,"Control vs at-risk","PLCZ1"
"Q9UBG0","Q9UBG0",-0.318934421380265,0.00173664694944547,0.030489791287687,"Control vs at-risk","MRC2"
"Q6UVY6","Q6UVY6",-0.385546785205037,0.00184820597799222,0.0321172936787832,"Control vs at-risk","MOXD1"
"Q8NC51","Q8NC51",-0.249989066369167,0.00188423071426263,0.0324125748120127,"Control vs at-risk","SERBP1"
"Q92905","Q92905",0.307624025641962,0.0019293557810886,0.0328569289519388,"Control vs at-risk","COPS5"
"P28066","P28066",0.206617449868062,0.00212322520277306,0.035692651303283,"Control vs at-risk","PSMA5"
"P06748","P06748",-0.257371562749132,0.00213778651376093,0.035692651303283,"Control vs at-risk","NPM1"
"O75054","O75054",0.543282482630671,0.00229375000917032,0.0379133022217197,"Control vs at-risk","IGSF3"
"O75494","O75494",-0.190385152937566,0.00231531616621189,0.0379133022217197,"Control vs at-risk","SRSF10"
"P41223","P41223",-0.243521790280401,0.00239799642026517,0.0386216363733278,"Control vs at-risk","BUD31"
"P25398","P25398",-0.325759685468995,0.00242289644772486,0.0386216363733278,"Control vs at-risk","RPS12"
"P17096","P17096",-0.3815258242863,0.00242660897941637,0.0386216363733278,"Control vs at-risk","HMGA1"
"P09455","P09455",-0.263614879931456,0.00257933001144527,0.0406722130508453,"Control vs at-risk","RBP1"
"Q9BUJ2","Q9BUJ2",-0.23828747585787,0.00265305057365089,0.0414379615777545,"Control vs at-risk","HNRNPUL1"
"P61586","P61586",-0.258462480751938,0.00267655653173987,0.0414379615777545,"Control vs at-risk","RHOA"
"P62424","P62424",-0.218450988496031,0.00272063271014065,0.0417408784267524,"Control vs at-risk","RPL7A"
"P52272","P52272",-0.254308266213339,0.00279723772943247,0.0425329986894955,"Control vs at-risk","HNRNPM"
"P55265","P55265",-0.226363354208559,0.00284211088585356,0.0428328746779523,"Control vs at-risk","ADAR"
"Q9UHV9","Q9UHV9",0.230852908792563,0.0028859885198369,0.0431126179761601,"Control vs at-risk","PFDN2"
"O60884","O60884",-0.197778444322267,0.00305565642146349,0.0452502859630637,"Control vs at-risk","DNAJA2"
"Q9GZT8","Q9GZT8",0.350830804262165,0.00314561153676503,0.0461808314406108,"Control vs at-risk","NIF3L1"
"Q02952","Q02952",-0.187471458697729,0.00322514129540434,0.0469437232997743,"Control vs at-risk","AKAP12"
"P61160","P61160",-0.20169218687009,0.00328230262319358,0.047370859044904,"Control vs at-risk","ACTR2"
"P02763","P02763",0.986563594961808,0.00334881599661808,0.0479246524558033,"Control vs at-risk","ORM1"
"Q15436","Q15436",-0.318166075635038,0.00337893958521755,0.0479527842802124,"Control vs at-risk","SEC23A"
"Q969Q0","Q969Q0",-0.297517744009131,0.00345306135787795,0.0485996982848442,"Control vs at-risk","RPL36AL"
"Q9Y320","Q9Y320",0.229771682501093,0.00355361966861871,0.0496050352103087,"Control vs at-risk","TMX2"
"P26373","P26373",-0.212651186556904,0.00370088852460652,0.0512407573772756,"Control vs at-risk","RPL13"
"O00410","O00410",0.187779895696771,0.00390043370623283,0.0535680532396331,"Control vs at-risk","IPO5"
"P52943","P52943",-0.4855921579354,0.00393510695922628,0.0536118972124989,"Control vs at-risk","CRIP2"
"Q07955","Q07955",-0.219337696803066,0.00396949647005245,0.0536512102261851,"Control vs at-risk","SRSF1"
"Q15417","Q15417",0.227647574190197,0.00406698757230939,0.0540364194933321,"Control vs at-risk","CNN3"
"Q9H3K6","Q9H3K6",0.255324010295929,0.00406815145561792,0.0540364194933321,"Control vs at-risk","BOLA2"
"Q07812","Q07812",0.213207261164403,0.0040931873838167,0.0540364194933321,"Control vs at-risk","BAX"
"Q15404","Q15404",0.231695577504635,0.00419552853232949,0.0549614237735163,"Control vs at-risk","RSU1"
"Q9UNM6","Q9UNM6",0.197574318581939,0.00444136530547364,0.0577377489711573,"Control vs at-risk","PSMD13"
"P39019","P39019",-0.196703904627839,0.00451492416591669,0.0582493625345161,"Control vs at-risk","RPS19"
"Q92522","Q92522",-0.330404519567175,0.004804866981718,0.0614015275962709,"Control vs at-risk","H1-10"
"Q9BUT1","Q9BUT1",0.225878986027837,0.00483135918843235,0.0614015275962709,"Control vs at-risk","BDH2"
"P61927","P61927",-0.401719687961791,0.00490059342061598,0.0618200784837705,"Control vs at-risk","RPL37"
"Q96AX1","Q96AX1",-0.541600437162762,0.00498790859261245,0.062458884803081,"Control vs at-risk","VPS33A"
"P36578","P36578",-0.19715993808801,0.00512961348777664,0.0637644654721431,"Control vs at-risk","RPL4"
"P51452","P51452",-0.179313988518604,0.00517527272772333,0.0638658656182089,"Control vs at-risk","DUSP3"
"Q9BW30","Q9BW30",-0.29484000093797,0.00524409999306908,0.0642496567496161,"Control vs at-risk","TPPP3"
"O43852","O43852",-0.268844524935506,0.00531092858141723,0.0646036526725254,"Control vs at-risk","CALU"
"Q96PU8","Q96PU8",0.214442397932,0.00535871375702162,0.0647226207674314,"Control vs at-risk","QKI"
"P16104","P16104",-0.400088699370599,0.00540819722582044,0.0648602808138888,"Control vs at-risk","H2AX"
"Q96A72","Q96A72",0.253284951185123,0.00548087868353229,0.0652722825038845,"Control vs at-risk","MAGOHB"
"Q13418","Q13418",-0.404688579604239,0.00559252240710162,0.0659561489997817,"Control vs at-risk","ILK"
"P62942","P62942",-0.201287934798133,0.00561576136521923,0.0659561489997817,"Control vs at-risk","FKBP1A"
"Q8WU90","Q8WU90",-0.276379321836163,0.00575184845531194,0.067091766571207,"Control vs at-risk","ZC3H15"
"O75037","O75037",-0.373056106208402,0.00610090728636869,0.0706314253930888,"Control vs at-risk","KIF21B"
"P63173","P63173",-0.204598495013133,0.00613825658143109,0.0706314253930888,"Control vs at-risk","RPL38"
"Q99460","Q99460",-0.1614134984478,0.00655050130814148,0.0743705127427542,"Control vs at-risk","PSMD1"
"Q7L2E3","Q7L2E3",-0.255244232506399,0.00656978897813955,0.0743705127427542,"Control vs at-risk","DHX30"
"P62753","P62753",-0.210871921367108,0.00660427475630309,0.0743705127427542,"Control vs at-risk","RPS6"
"P53999","P53999",-0.211524206172598,0.00668376361036221,0.0743705127427542,"Control vs at-risk","SUB1"
"Q16537","Q16537",0.326711875252171,0.00672231610815364,0.0743705127427542,"Control vs at-risk","PPP2R5E"
"Q14697","Q14697",-0.153833691600056,0.00675277528747517,0.0743705127427542,"Control vs at-risk","GANAB"
"P62263","P62263",-0.197303340853665,0.00682278803104405,0.0743705127427542,"Control vs at-risk","RPS14"
"O00487","O00487",-0.270368512908195,0.00685821114787878,0.0743705127427542,"Control vs at-risk","PSMD14"
"P78362","P78362",-0.326968618758803,0.00687467289356387,0.0743705127427542,"Control vs at-risk","SRPK2"
"P26639","P26639",-0.156362295914835,0.00692723848779618,0.0743705127427542,"Control vs at-risk","TARS1"
"P09651","P09651",-0.22072644187223,0.0069435769384016,0.0743705127427542,"Control vs at-risk","HNRNPA1"
"P09012","P09012",0.174063318676708,0.00716946879654306,0.0761114145041441,"Control vs at-risk","SNRPA"
"P15311","P15311",-0.198798511785057,0.00719550072528902,0.0761114145041441,"Control vs at-risk","EZR"
"Q8TD30","Q8TD30",-0.181541091159598,0.0073010303941537,0.0764263554410474,"Control vs at-risk","GPT2"
"P29762","P29762",-0.278126150671895,0.00737816039777139,0.0764263554410474,"Control vs at-risk","CRABP1"
"Q04760","Q04760",-0.242037453221663,0.00739126548063785,0.0764263554410474,"Control vs at-risk","GLO1"
"P62081","P62081",-0.275014513305301,0.00740478487831639,0.0764263554410474,"Control vs at-risk","RPS7"
"P27635","P27635",-0.184493868008701,0.00784106306349225,0.0803109211085127,"Control vs at-risk","RPL10"
"P39023","P39023",-0.215737400416902,0.00792299632904283,0.0803109211085127,"Control vs at-risk","RPL3"
"P47914","P47914",-0.565381314081634,0.00795368624109259,0.0803109211085127,"Control vs at-risk","RPL29"
"P31689","P31689",0.149412362366867,0.00796978606420356,0.0803109211085127,"Control vs at-risk","DNAJA1"
"Q04446","Q04446",0.267137282917808,0.0080957921106036,0.0811007880256349,"Control vs at-risk","GBE1"
"P11498","P11498",0.340590601814927,0.00822991297267361,0.0817731571464144,"Control vs at-risk","PC"
"P30626","P30626",-0.155447154480999,0.0082589448204247,0.0817731571464144,"Control vs at-risk","SRI"
"Q9NYB9","Q9NYB9",0.16431869132386,0.00841355662492658,0.0828224678164738,"Control vs at-risk","ABI2"
"P62913","P62913",-0.180172900749231,0.00860642589108468,0.0842341568535472,"Control vs at-risk","RPL11"
"P49821","P49821",-0.244574690989165,0.0086633479057393,0.0843067513341373,"Control vs at-risk","NDUFV1"
"O94760","O94760",-0.234361958219036,0.00874376683743561,0.0846058802508684,"Control vs at-risk","DDAH1"
"O00193","O00193",-0.275365129128442,0.00885997328199301,0.0852459576227915,"Control vs at-risk","C11orf58"
"P54727","P54727",0.167549015258963,0.00904789596515758,0.0865649821835021,"Control vs at-risk","RAD23B"
"O43488","O43488",-0.196017441675234,0.00911509730614578,0.0867165470586048,"Control vs at-risk","AKR7A2"
"P61353","P61353",-0.139349977317497,0.0091655774929823,0.0867165470586048,"Control vs at-risk","RPL27"
"P13489","P13489",-0.392499531954234,0.00923158751028778,0.0868585277901662,"Control vs at-risk","RNH1"
"P10644","P10644",0.228842118004902,0.00937492549774327,0.0877225171574549,"Control vs at-risk","PRKAR1A"
"O75475","O75475",-0.190834305524941,0.00969289539793796,0.0891070837268304,"Control vs at-risk","PSIP1"
"Q96AQ6","Q96AQ6",-0.306246138807234,0.00970954825629006,0.0891070837268304,"Control vs at-risk","PBXIP1"
"P62269","P62269",-0.150183189249095,0.00971633420091232,0.0891070837268304,"Control vs at-risk","RPS18"
"O00303","O00303",0.213562886009164,0.00973218882747531,0.0891070837268304,"Control vs at-risk","EIF3F"
"P51665","P51665",-0.136444586871534,0.00980985064769048,0.0892839246309306,"Control vs at-risk","PSMD7"
"P24539","P24539",-0.201364613642973,0.00991653409023377,0.0892839246309306,"Control vs at-risk","ATP5PB"
"P25685","P25685",0.264792170013326,0.00993831195534478,0.0892839246309306,"Control vs at-risk","DNAJB1"
"P14174","P14174",-0.235016675898539,0.00996121296528292,0.0892839246309306,"Control vs at-risk","MIF"
"Q13247","Q13247",-0.166337923982464,0.0102243413935288,0.0911625832103637,"Control vs at-risk","SRSF6"
"Q9Y383","Q9Y383",-0.23121016130057,0.0102792252371148,0.0911745863479504,"Control vs at-risk","LUC7L2"
"P10606","P10606",-0.206432461407807,0.0104781932916427,0.0924578402884329,"Control vs at-risk","COX5B"
"P31040","P31040",-0.177913351345172,0.0106646378890266,0.0928088615709315,"Control vs at-risk","SDHA"
"Q16643","Q16643",-0.161531248721335,0.0106705865147943,0.0928088615709315,"Control vs at-risk","DBN1"
"Q96A49","Q96A49",0.157365101624297,0.0106814661584865,0.0928088615709315,"Control vs at-risk","SYAP1"
"P08758","P08758",-0.243703926928838,0.0107854332174196,0.0928541737709456,"Control vs at-risk","ANXA5"
"P05026","P05026",0.173669855341601,0.0108338795396421,0.0928541737709456,"Control vs at-risk","ATP1B1"
"P46108","P46108",0.184429709587896,0.010850252836417,0.0928541737709456,"Control vs at-risk","CRK"
"P60660","P60660",-0.167380067853777,0.0110613783991026,0.0938980206932239,"Control vs at-risk","MYL6"
"P02747","P02747",0.386099774117636,0.0110825027359589,0.0938980206932239,"Control vs at-risk","C1QC"
"P62277","P62277",-0.125722916726271,0.0111480382474558,0.0939856887891939,"Control vs at-risk","RPS13"
"Q15773","Q15773",0.29943682391,0.0114559086597121,0.0961054800368952,"Control vs at-risk","MLF2"
"A5A3E0","A5A3E0",0.50763112149556,0.0115763456778801,0.0963747265691523,"Control vs at-risk","POTEF"
"P04843","P04843",-0.145334364268503,0.0116011855235914,0.0963747265691523,"Control vs at-risk","RPN1"
"Q9BQG2","Q9BQG2",0.273443863211931,0.0117732683368224,0.0971979186164767,"Control vs at-risk","NUDT12"
"P49207","P49207",-0.192655038429802,0.011814426983917,0.0971979186164767,"Control vs at-risk","RPL34"
"P49257","P49257",-0.206329585268104,0.0119957218873574,0.0982149729527387,"Control vs at-risk","LMAN1"
"P84103","P84103",-0.207044777149562,0.0121781753400548,0.0992317349479107,"Control vs at-risk","SRSF3"
"Q06210","Q06210",0.233360921803033,0.0122861216707396,0.0996345962155691,"Control vs at-risk","GFPT1"
"O95817","O95817",0.265186441277828,0.0124955619361059,0.100852805579091,"Control vs at-risk","BAG3"
"Q53GG5","Q53GG5",-0.263614525281763,0.0125763282922267,0.100898543638836,"Control vs at-risk","PDLIM3"
"Q8N568","Q8N568",-0.157908286504828,0.0126197238961081,0.100898543638836,"Control vs at-risk","DCLK2"
"O95671","O95671",0.293057459911569,0.0127730700933882,0.101215853808691,"Control vs at-risk","ASMTL"
"Q6UXD5","Q6UXD5",-0.325282336320932,0.0127782786663937,0.101215853808691,"Control vs at-risk","SEZ6L2"
"P08708","P08708",-0.192836977360166,0.0128759047353296,0.101516971130862,"Control vs at-risk","RPS17"
"Q9Y376","Q9Y376",0.16366088081347,0.0130457866485632,0.102382371716605,"Control vs at-risk","CAB39"
"Q9H3N1","Q9H3N1",0.256374280437399,0.0131092691090114,0.102408648131405,"Control vs at-risk","TMX1"
"P61758","P61758",0.127672700826203,0.0134503323201338,0.104593223475744,"Control vs at-risk","VBP1"
"P61970","P61970",-0.159549955361307,0.0135903897881217,0.105201971859869,"Control vs at-risk","NUTF2"
"P38919","P38919",0.172954318473273,0.0137725760562246,0.105490940742911,"Control vs at-risk","EIF4A3"
"P62899","P62899",-0.155260735477437,0.0138683341778105,0.105490940742911,"Control vs at-risk","RPL31"
"Q02978","Q02978",0.161932975989405,0.0139084036381191,0.105490940742911,"Control vs at-risk","SLC25A11"
"Q13505","Q13505",0.62499665648123,0.0139114732502868,0.105490940742911,"Control vs at-risk","MTX1"
"Q9BY44","Q9BY44",0.2302380929608,0.0139374407910481,0.105490940742911,"Control vs at-risk","EIF2A"
"Q1KMD3","Q1KMD3",-0.140153295902962,0.0140327203008374,0.105742135718257,"Control vs at-risk","HNRNPUL2"
"P23368","P23368",0.172241613191773,0.0147595421463866,0.110729076102627,"Control vs at-risk","ME2"
"Q99614","Q99614",0.175658594802496,0.0153521167780019,0.114669538916392,"Control vs at-risk","TTC1"
"P25325","P25325",-0.180558621200301,0.0154355126890829,0.114788987377765,"Control vs at-risk","MPST"
"Q9H3H3","Q9H3H3",-0.272426578212372,0.0157005679188062,0.115806697922222,"Control vs at-risk","C11orf68"
"Q16881","Q16881",0.139719326827201,0.0157662102295414,0.115806697922222,"Control vs at-risk","TXNRD1"
"P99999","P99999",0.393001058672631,0.0157763675384355,0.115806697922222,"Control vs at-risk","CYCS"
"Q9BV38","Q9BV38",0.314260605932674,0.015938945965593,0.116497961284999,"Control vs at-risk","WDR18"
"P56385","P56385",-0.170868507271635,0.0161403694466517,0.116868976504797,"Control vs at-risk","ATP5ME"
"Q9Y3A5","Q9Y3A5",0.212080402332965,0.0161865824064133,0.116868976504797,"Control vs at-risk","SBDS"
"P78559","P78559",-0.181935666183332,0.0161955833559202,0.116868976504797,"Control vs at-risk","MAP1A"
"P07197","P07197",-0.244918549191571,0.0166708927304936,0.119791267173125,"Control vs at-risk","NEFM"
"Q53GS9","Q53GS9",0.221705717956937,0.0177498453005915,0.125990512847011,"Control vs at-risk","USP39"
"P46779","P46779",-0.212420917490139,0.0177735747290533,0.125990512847011,"Control vs at-risk","RPL28"
"P51571","P51571",0.1420670037947,0.0178151513647516,0.125990512847011,"Control vs at-risk","SSR4"
"P43490","P43490",0.202530542080531,0.0178295440963768,0.125990512847011,"Control vs at-risk","NAMPT"
"Q99593","Q99593",-0.411568973132567,0.0179800012757522,0.126528686663661,"Control vs at-risk","TBX5"
"Q9P2K5","Q9P2K5",-0.121285710704601,0.0181708600127943,0.127345574492957,"Control vs at-risk","MYEF2"
"P35637","P35637",-0.162505775109061,0.0182555433836659,0.127414714681898,"Control vs at-risk","FUS"
"Q9NZ01","Q9NZ01",-0.170733237049266,0.019026420527889,0.132253037383653,"Control vs at-risk","TECR"
"Q6IAA8","Q6IAA8",-0.215202365588198,0.0192765874881187,0.133447270293765,"Control vs at-risk","LAMTOR1"
"P08579","P08579",-0.146649865481464,0.0194082403891869,0.133633422559289,"Control vs at-risk","SNRPB2"
"Q9UKE5","Q9UKE5",-0.15008955215017,0.0194604162035841,0.133633422559289,"Control vs at-risk","TNIK"
"P61163","P61163",-0.150065850446101,0.0197032474114719,0.134757551573239,"Control vs at-risk","ACTR1A"
"P14314","P14314",-0.125332589822563,0.0198413919945545,0.135159562266905,"Control vs at-risk","PRKCSH"
"Q9UQ80","Q9UQ80",-0.144846635837897,0.0201824144713199,0.136934867907003,"Control vs at-risk","PA2G4"
"Q15428","Q15428",-0.168488805604632,0.0204904127469094,0.138199612573277,"Control vs at-risk","SF3A2"
"P0C0S5","P0C0S5",-0.245458284970631,0.0205311227134699,0.138199612573277,"Control vs at-risk","H2AZ1"
"P62937","P62937",-0.1370478898667,0.0206791551555572,0.138648036338244,"Control vs at-risk","PPIA"
"Q9BT78","Q9BT78",0.183345995802394,0.0209784829396462,0.13983772549158,"Control vs at-risk","COPS4"
"Q15637","Q15637",0.163160939188906,0.0210832895412906,0.13983772549158,"Control vs at-risk","SF1"
"Q6P9B6","Q6P9B6",0.313556818508296,0.0211029333243312,0.13983772549158,"Control vs at-risk","MEAK7"
"O43148","O43148",0.202456006947504,0.0212353136697043,0.140169531703513,"Control vs at-risk","RNMT"
"Q9C0C9","Q9C0C9",-0.251623190729966,0.0213799464693984,0.140579339140485,"Control vs at-risk","UBE2O"
"Q9NV70","Q9NV70",-0.148834275774405,0.0215513896228381,0.14116160202959,"Control vs at-risk","EXOC1"
"Q13153","Q13153",0.224395524083608,0.0218173834592785,0.142356337284105,"Control vs at-risk","PAK1"
"P52788","P52788",-0.193401865949568,0.0223638065248948,0.144135124125579,"Control vs at-risk","SMS"
"P30041","P30041",-0.161718364216032,0.0223853040210503,0.144135124125579,"Control vs at-risk","PRDX6"
"P22307","P22307",-0.166629684032362,0.0224242749540982,0.144135124125579,"Control vs at-risk","SCP2"
"P62241","P62241",-0.139400113649796,0.0224285425092651,0.144135124125579,"Control vs at-risk","RPS8"
"Q16181","Q16181",-0.173274291205125,0.022669213408912,0.144994083115479,"Control vs at-risk","SEPTIN7"
"Q99584","Q99584",0.229844973668932,0.0228213539294536,0.144994083115479,"Control vs at-risk","S100A13"
